DATE,DEDU,DEDU_peak,DUDE,DEDU_peak
2020-03-27 05:45:00,1.6941921573e+10,1.6941921573e+10,3.7390854281e+09,3.7390854281e+09
2020-03-27 05:50:00,1.6753939181e+10,1.6753939181e+10,5.6997410658e+09,5.6997410658e+09
2020-03-27 05:55:00,1.8315730631e+10,1.8315730631e+10,5.8317603935e+09,5.8317603935e+09
2020-03-27 06:00:00,1.6558969883e+10,1.6558969883e+10,5.7908395841e+09,5.7908395841e+09
2020-03-27 06:05:00,1.9770038043e+10,1.9770038043e+10,4.2797061770e+09,4.2797061770e+09
2020-03-27 06:10:00,1.8686981086e+10,1.8686981086e+10,4.2365582033e+09,4.2365582033e+09
2020-03-27 06:15:00,1.8210975459e+10,1.8210975459e+10,5.0028249042e+09,5.0028249042e+09
2020-03-27 06:20:00,1.7462082745e+10,1.7462082745e+10,6.9020493382e+09,6.9020493382e+09
2020-03-27 06:25:00,2.3072716686e+10,2.3072716686e+10,4.3704384385e+09,4.3704384385e+09
2020-03-27 06:30:00,2.1430674102e+10,2.1430674102e+10,5.4786011286e+09,5.4786011286e+09
2020-03-27 06:35:00,1.0654044383e+10,1.0654044383e+10,6.4001214342e+09,6.4001214342e+09
2020-03-27 06:40:00,1.1651985033e+10,1.1651985033e+10,5.8948620949e+09,5.8948620949e+09
2020-03-27 06:45:00,1.1582177375e+10,1.1582177375e+10,4.6211749152e+09,4.6211749152e+09
2020-03-27 06:50:00,1.7678296943e+10,1.7678296943e+10,6.5455753332e+09,6.5455753332e+09
2020-03-27 06:55:00,1.3759764803e+10,1.3759764803e+10,4.1143538767e+09,4.1143538767e+09
2020-03-27 07:00:00,1.2930425078e+10,1.2930425078e+10,3.7101446985e+09,3.7101446985e+09
2020-03-27 07:05:00,1.4835251461e+10,1.4835251461e+10,4.2952912839e+09,4.2952912839e+09
2020-03-27 07:10:00,2.2417088333e+10,2.2417088333e+10,4.3126520337e+09,4.3126520337e+09
2020-03-27 07:15:00,1.5281716417e+10,1.5281716417e+10,4.4716832089e+09,4.4716832089e+09
2020-03-27 07:20:00,1.9370856825e+10,1.9370856825e+10,8.4283987179e+09,8.4283987179e+09
2020-03-27 07:25:00,3.1363168531e+10,3.1363168531e+10,6.9048673738e+09,6.9048673738e+09
2020-03-27 07:30:00,2.4494291472e+10,2.4494291472e+10,5.3606601654e+09,5.3606601654e+09
2020-03-27 07:35:00,1.5303835255e+10,1.5303835255e+10,4.7409764437e+09,4.7409764437e+09
2020-03-27 07:40:00,1.6615947651e+10,1.6615947651e+10,6.1312067293e+09,6.1312067293e+09
2020-03-27 07:45:00,1.7167830753e+10,1.7167830753e+10,5.3352681198e+09,5.3352681198e+09
2020-03-27 07:50:00,1.8620258589e+10,1.8620258589e+10,4.4907647510e+09,4.4907647510e+09
2020-03-27 07:55:00,2.7118009681e+10,2.7118009681e+10,4.6022474604e+09,4.6022474604e+09
2020-03-27 08:00:00,3.2054179369e+10,3.2054179369e+10,5.2678046588e+09,5.2678046588e+09
2020-03-27 08:05:00,3.0854561229e+10,3.0854561229e+10,5.8648625530e+09,5.8648625530e+09
2020-03-27 08:10:00,2.4834783745e+10,2.4834783745e+10,5.4479778750e+09,5.4479778750e+09
2020-03-27 08:15:00,2.5412836919e+10,2.5412836919e+10,5.4512356848e+09,5.4512356848e+09
2020-03-27 08:20:00,2.4660005217e+10,2.4660005217e+10,5.0160966764e+09,5.0160966764e+09
2020-03-27 08:25:00,2.3669865884e+10,2.3669865884e+10,4.9924015812e+09,4.9924015812e+09
2020-03-27 08:30:00,1.9187216588e+10,1.9187216588e+10,5.2616353460e+09,5.2616353460e+09
2020-03-27 08:35:00,1.4670938956e+10,1.4670938956e+10,5.7910402623e+09,5.7910402623e+09
2020-03-27 08:40:00,1.7080057616e+10,1.7080057616e+10,4.3601590421e+09,4.3601590421e+09
2020-03-27 08:45:00,1.4474987405e+10,1.4474987405e+10,5.1154703817e+09,5.1154703817e+09
2020-03-27 08:50:00,1.3554646415e+10,1.3554646415e+10,4.3197419302e+09,4.3197419302e+09
2020-03-27 08:55:00,1.6599770867e+10,1.6599770867e+10,5.2268306852e+09,5.2268306852e+09
2020-03-27 09:00:00,1.5286114718e+10,1.5286114718e+10,4.7314199135e+09,4.7314199135e+09
2020-03-27 09:05:00,1.4831803702e+10,1.4831803702e+10,3.8006397244e+09,3.8006397244e+09
2020-03-27 09:10:00,1.5353287219e+10,1.5353287219e+10,6.1108258723e+09,6.1108258723e+09
2020-03-27 09:15:00,1.5820732558e+10,1.5820732558e+10,5.3993445655e+09,5.3993445655e+09
2020-03-27 09:20:00,1.2396670867e+10,1.2396670867e+10,5.5560733587e+09,5.5560733587e+09
2020-03-27 09:25:00,1.4615631647e+10,1.4615631647e+10,8.8873837621e+09,8.8873837621e+09
2020-03-27 09:30:00,1.3342167204e+10,1.3342167204e+10,6.0773759667e+09,6.0773759667e+09
2020-03-27 09:35:00,1.4706779142e+10,1.4706779142e+10,1.0886474769e+10,1.0886474769e+10
2020-03-27 09:40:00,1.4515903972e+10,1.4515903972e+10,9.8489468737e+09,9.8489468737e+09
2020-03-27 09:45:00,1.5948583486e+10,1.5948583486e+10,1.5667278513e+10,1.5667278513e+10
2020-03-27 09:50:00,1.5463212776e+10,1.5463212776e+10,1.4404945441e+10,1.4404945441e+10
2020-03-27 09:55:00,1.6046954184e+10,1.6046954184e+10,1.4651755588e+10,1.4651755588e+10
2020-03-27 10:00:00,1.5812488196e+10,1.5812488196e+10,6.1731791863e+09,6.1731791863e+09
2020-03-27 10:05:00,1.2968975624e+10,1.2968975624e+10,5.0209306934e+09,5.0209306934e+09
2020-03-27 10:10:00,1.4768969439e+10,1.4768969439e+10,5.1093582540e+09,5.1093582540e+09
2020-03-27 10:15:00,1.6138931037e+10,1.6138931037e+10,5.6986283091e+09,5.6986283091e+09
2020-03-27 10:20:00,1.8446609507e+10,1.8446609507e+10,6.5796291940e+09,6.5796291940e+09
2020-03-27 10:25:00,1.5535279628e+10,1.5535279628e+10,6.7902654874e+09,6.7902654874e+09
2020-03-27 10:30:00,1.8217359072e+10,1.8217359072e+10,6.1408856485e+09,6.1408856485e+09
2020-03-27 10:35:00,1.7944741831e+10,1.7944741831e+10,6.5689758187e+09,6.5689758187e+09
2020-03-27 10:40:00,1.5006171111e+10,1.5006171111e+10,5.5150369047e+09,5.5150369047e+09
2020-03-27 10:45:00,1.0549057115e+10,1.0549057115e+10,3.7476956950e+09,3.7476956950e+09
2020-03-27 10:50:00,1.0015541803e+10,1.0015541803e+10,4.3732311000e+09,4.3732311000e+09
2020-03-27 10:55:00,1.2268157150e+10,1.2268157150e+10,5.1574736545e+09,5.1574736545e+09
2020-03-27 11:00:00,1.1901448640e+10,1.1901448640e+10,5.6932842462e+09,5.6932842462e+09
2020-03-27 11:05:00,1.8438977502e+10,1.8438977502e+10,6.7959838023e+09,6.7959838023e+09
2020-03-27 11:10:00,1.6899508950e+10,1.6899508950e+10,7.0483659141e+09,7.0483659141e+09
2020-03-27 11:15:00,1.2986614371e+10,1.2986614371e+10,6.3797647031e+09,6.3797647031e+09
2020-03-27 11:20:00,1.3422947264e+10,1.3422947264e+10,6.2485773836e+09,6.2485773836e+09
2020-03-27 11:25:00,1.1543903763e+10,1.1543903763e+10,6.4475642720e+09,6.4475642720e+09
2020-03-27 11:30:00,2.1504745413e+10,2.1504745413e+10,7.4486313831e+09,7.4486313831e+09
2020-03-27 11:35:00,2.9405950978e+10,2.9405950978e+10,8.3390811067e+09,8.3390811067e+09
2020-03-27 11:40:00,2.3297998420e+10,2.3297998420e+10,5.2407840608e+09,5.2407840608e+09
2020-03-27 11:45:00,2.3386500641e+10,2.3386500641e+10,4.7295413890e+09,4.7295413890e+09
2020-03-27 11:50:00,1.8100308537e+10,1.8100308537e+10,6.6309794410e+09,6.6309794410e+09
2020-03-27 11:55:00,2.2423949455e+10,2.2423949455e+10,8.3952263785e+09,8.3952263785e+09
2020-03-27 12:00:00,1.5273595407e+10,1.5273595407e+10,6.5365075913e+09,6.5365075913e+09
2020-03-27 12:05:00,1.5314421846e+10,1.5314421846e+10,6.3517789628e+09,6.3517789628e+09
2020-03-27 12:10:00,1.5998595884e+10,1.5998595884e+10,6.1674030899e+09,6.1674030899e+09
2020-03-27 12:15:00,1.7107086913e+10,1.7107086913e+10,6.0302054566e+09,6.0302054566e+09
2020-03-27 12:20:00,1.4137054957e+10,1.4137054957e+10,7.3626807145e+09,7.3626807145e+09
2020-03-27 12:25:00,1.6965302899e+10,1.6965302899e+10,7.7496385763e+09,7.7496385763e+09
2020-03-27 12:30:00,1.9306154020e+10,1.9306154020e+10,1.0717743028e+10,1.0717743028e+10
2020-03-27 12:35:00,1.6866187603e+10,1.6866187603e+10,9.2937328193e+09,9.2937328193e+09
2020-03-27 12:40:00,1.5181887869e+10,1.5181887869e+10,9.8635647399e+09,9.8635647399e+09
2020-03-27 12:45:00,1.6708166054e+10,1.6708166054e+10,8.3405105440e+09,8.3405105440e+09
2020-03-27 12:50:00,1.6175866988e+10,1.6175866988e+10,1.0486115957e+10,1.0486115957e+10
2020-03-27 12:55:00,1.6129301923e+10,1.6129301923e+10,1.1626212547e+10,1.1626212547e+10
2020-03-27 13:00:00,1.6005980512e+10,1.6005980512e+10,1.1077457451e+10,1.1077457451e+10
2020-03-27 13:05:00,2.6359424481e+10,2.6359424481e+10,1.4166652394e+10,1.4166652394e+10
2020-03-27 13:10:00,2.6696343242e+10,2.6696343242e+10,1.2429575290e+10,1.2429575290e+10
2020-03-27 13:15:00,2.9894497736e+10,2.9894497736e+10,1.3345940797e+10,1.3345940797e+10
2020-03-27 13:20:00,1.6308016253e+10,1.6308016253e+10,1.1409191826e+10,1.1409191826e+10
2020-03-27 13:25:00,1.5745475211e+10,1.5745475211e+10,1.0999749463e+10,1.0999749463e+10
2020-03-27 13:30:00,1.6538269874e+10,1.6538269874e+10,1.0465742113e+10,1.0465742113e+10
2020-03-27 13:35:00,1.7417041595e+10,1.7417041595e+10,1.1657380016e+10,1.1657380016e+10
2020-03-27 13:40:00,1.4739602642e+10,1.4739602642e+10,1.2670675154e+10,1.2670675154e+10
2020-03-27 13:45:00,1.4334649328e+10,1.4334649328e+10,1.3841877682e+10,1.3841877682e+10
2020-03-27 13:50:00,1.6008739267e+10,1.6008739267e+10,1.5359446877e+10,1.5359446877e+10
2020-03-27 13:55:00,1.5858458261e+10,1.5858458261e+10,1.7838851752e+10,1.7838851752e+10
2020-03-27 14:00:00,1.5729789574e+10,1.5729789574e+10,1.9700350781e+10,1.9700350781e+10
2020-03-27 14:05:00,1.1891202215e+10,1.1891202215e+10,1.7444344770e+10,1.7444344770e+10
2020-03-27 14:10:00,1.0023738283e+10,1.0023738283e+10,2.0186336257e+10,2.0186336257e+10
2020-03-27 14:15:00,2.3539464104e+10,2.3539464104e+10,1.8642417394e+10,1.8642417394e+10
2020-03-27 14:20:00,2.6168435826e+10,2.6168435826e+10,1.8747265956e+10,1.8747265956e+10
2020-03-27 14:25:00,2.4249170180e+10,2.4249170180e+10,1.8740807119e+10,1.8740807119e+10
2020-03-27 14:30:00,2.3796934092e+10,2.3796934092e+10,1.7448138752e+10,1.7448138752e+10
2020-03-27 14:35:00,2.4309236578e+10,2.4309236578e+10,1.5926125170e+10,1.5926125170e+10
2020-03-27 14:40:00,2.6997476657e+10,2.6997476657e+10,1.7181711486e+10,1.7181711486e+10
2020-03-27 14:45:00,2.3666171676e+10,2.3666171676e+10,1.6600769425e+10,1.6600769425e+10
2020-03-27 14:50:00,2.3522733493e+10,2.3522733493e+10,1.7349260045e+10,1.7349260045e+10
2020-03-27 14:55:00,1.7668460029e+10,1.7668460029e+10,1.4665201665e+10,1.4665201665e+10
2020-03-27 15:00:00,1.8193496216e+10,1.8193496216e+10,1.7017411877e+10,1.7017411877e+10
2020-03-27 15:05:00,1.6753395427e+10,1.6753395427e+10,1.5908579385e+10,1.5908579385e+10
2020-03-27 15:10:00,1.8178019946e+10,1.8178019946e+10,1.5511239686e+10,1.5511239686e+10
2020-03-27 15:15:00,1.8170853615e+10,1.8170853615e+10,1.2379243160e+10,1.2379243160e+10
2020-03-27 15:20:00,2.7416405504e+10,2.7416405504e+10,1.3139771218e+10,1.3139771218e+10
2020-03-27 15:25:00,2.4759334377e+10,2.4759334377e+10,1.6380496550e+10,1.6380496550e+10
2020-03-27 15:30:00,2.7791734968e+10,2.7791734968e+10,1.7516042790e+10,1.7516042790e+10
2020-03-27 15:35:00,2.7487865588e+10,2.7487865588e+10,1.6472908638e+10,1.6472908638e+10
2020-03-27 15:40:00,2.4255475177e+10,2.4255475177e+10,1.2553761410e+10,1.2553761410e+10
2020-03-27 15:45:00,3.0594081046e+10,3.0594081046e+10,1.6262352250e+10,1.6262352250e+10
2020-03-27 15:50:00,2.5092597624e+10,2.5092597624e+10,1.3213871695e+10,1.3213871695e+10
2020-03-27 15:55:00,2.3377155511e+10,2.3377155511e+10,1.4327184839e+10,1.4327184839e+10
2020-03-27 16:00:00,2.6254738546e+10,2.6254738546e+10,1.3798945552e+10,1.3798945552e+10
2020-03-27 16:05:00,3.7306536964e+10,3.7306536964e+10,1.5634795702e+10,1.5634795702e+10
2020-03-27 16:10:00,3.3602607370e+10,3.3602607370e+10,1.3064043241e+10,1.3064043241e+10
2020-03-27 16:15:00,2.5827527333e+10,2.5827527333e+10,1.2112658610e+10,1.2112658610e+10
2020-03-27 16:20:00,1.9081850695e+10,1.9081850695e+10,1.3924564730e+10,1.3924564730e+10
2020-03-27 16:25:00,2.9617122159e+10,2.9617122159e+10,1.3091022785e+10,1.3091022785e+10
2020-03-27 16:30:00,2.4651351967e+10,2.4651351967e+10,9.8267780577e+09,9.8267780577e+09
2020-03-27 16:35:00,2.4563728668e+10,2.4563728668e+10,9.3111299369e+09,9.3111299369e+09
2020-03-27 16:40:00,3.2490797533e+10,3.2490797533e+10,1.1929299616e+10,1.1929299616e+10
2020-03-27 16:45:00,2.5813413003e+10,2.5813413003e+10,1.0653801311e+10,1.0653801311e+10
2020-03-27 16:50:00,2.2570731078e+10,2.2570731078e+10,1.3479803013e+10,1.3479803013e+10
2020-03-27 16:55:00,2.0016471399e+10,2.0016471399e+10,1.4640815633e+10,1.4640815633e+10
2020-03-27 17:00:00,2.1325556582e+10,2.1325556582e+10,1.3791197925e+10,1.3791197925e+10
2020-03-27 17:05:00,1.9324480311e+10,1.9324480311e+10,1.1848698870e+10,1.1848698870e+10
2020-03-27 17:10:00,2.3513574726e+10,2.3513574726e+10,1.0048677749e+10,1.0048677749e+10
2020-03-27 17:15:00,2.1225714188e+10,2.1225714188e+10,1.0601544454e+10,1.0601544454e+10
2020-03-27 17:20:00,2.2699579935e+10,2.2699579935e+10,8.2628620480e+09,8.2628620480e+09
2020-03-27 17:25:00,2.6771294335e+10,2.6771294335e+10,6.8024856128e+09,6.8024856128e+09
2020-03-27 17:30:00,1.9600267594e+10,1.9600267594e+10,8.5265967442e+09,8.5265967442e+09
2020-03-27 17:35:00,2.0990961451e+10,2.0990961451e+10,1.2205296748e+10,1.2205296748e+10
2020-03-27 17:40:00,1.8925463224e+10,1.8925463224e+10,1.0386953372e+10,1.0386953372e+10
2020-03-27 17:45:00,2.3281519370e+10,2.3281519370e+10,1.0156122538e+10,1.0156122538e+10
2020-03-27 17:50:00,2.3857584796e+10,2.3857584796e+10,1.1999223486e+10,1.1999223486e+10
2020-03-27 17:55:00,2.4283791605e+10,2.4283791605e+10,1.1139699165e+10,1.1139699165e+10
2020-03-27 18:00:00,2.5550796644e+10,2.5550796644e+10,7.0815404772e+09,7.0815404772e+09
2020-03-27 18:05:00,2.5754474692e+10,2.5754474692e+10,6.2998774937e+09,6.2998774937e+09
2020-03-27 18:10:00,2.3444605769e+10,2.3444605769e+10,9.4133650253e+09,9.4133650253e+09
2020-03-27 18:15:00,2.3780587672e+10,2.3780587672e+10,7.1984445987e+09,7.1984445987e+09
2020-03-27 18:20:00,2.6050101165e+10,2.6050101165e+10,6.7150407397e+09,6.7150407397e+09
2020-03-27 18:25:00,2.5131733533e+10,2.5131733533e+10,5.7059166083e+09,5.7059166083e+09
2020-03-27 18:30:00,2.4882310531e+10,2.4882310531e+10,6.7990566729e+09,6.7990566729e+09
2020-03-27 18:35:00,2.3744289642e+10,2.3744289642e+10,1.0835130186e+10,1.0835130186e+10
2020-03-27 18:40:00,2.5575067424e+10,2.5575067424e+10,8.7588129731e+09,8.7588129731e+09
2020-03-27 18:45:00,2.5822135418e+10,2.5822135418e+10,1.0516379593e+10,1.0516379593e+10
2020-03-27 18:50:00,2.6568224497e+10,2.6568224497e+10,1.2003845958e+10,1.2003845958e+10
2020-03-27 18:55:00,2.7673252168e+10,2.7673252168e+10,1.0866008071e+10,1.0866008071e+10
2020-03-27 19:00:00,3.0911177720e+10,3.0911177720e+10,1.3165623435e+10,1.3165623435e+10
2020-03-27 19:05:00,2.4257000326e+10,2.4257000326e+10,1.1010734109e+10,1.1010734109e+10
2020-03-27 19:10:00,2.4543807940e+10,2.4543807940e+10,1.1573782638e+10,1.1573782638e+10
2020-03-27 19:15:00,2.5112745391e+10,2.5112745391e+10,1.0619953050e+10,1.0619953050e+10
2020-03-27 19:20:00,2.5389705182e+10,2.5389705182e+10,1.3654561273e+10,1.3654561273e+10
2020-03-27 19:25:00,2.3051449697e+10,2.3051449697e+10,1.1712813884e+10,1.1712813884e+10
2020-03-27 19:30:00,2.5023004162e+10,2.5023004162e+10,1.0288741611e+10,1.0288741611e+10
2020-03-27 19:35:00,2.4251703940e+10,2.4251703940e+10,9.1963819215e+09,9.1963819215e+09
2020-03-27 19:40:00,2.3565809249e+10,2.3565809249e+10,7.4974544591e+09,7.4974544591e+09
2020-03-27 19:45:00,2.5571323836e+10,2.5571323836e+10,7.3873591846e+09,7.3873591846e+09
2020-03-27 19:50:00,2.6388841414e+10,2.6388841414e+10,7.3961308802e+09,7.3961308802e+09
2020-03-27 19:55:00,2.4532457690e+10,2.4532457690e+10,5.9142478456e+09,5.9142478456e+09
2020-03-27 20:00:00,2.4953605228e+10,2.4953605228e+10,6.5667211710e+09,6.5667211710e+09
2020-03-27 20:05:00,2.2163455352e+10,2.2163455352e+10,6.9734686490e+09,6.9734686490e+09
2020-03-27 20:10:00,2.0580756508e+10,2.0580756508e+10,6.9765300824e+09,6.9765300824e+09
2020-03-27 20:15:00,1.9679453769e+10,1.9679453769e+10,6.2211649159e+09,6.2211649159e+09
2020-03-27 20:20:00,2.1468812653e+10,2.1468812653e+10,7.4061509655e+09,7.4061509655e+09
2020-03-27 20:25:00,2.3948505297e+10,2.3948505297e+10,7.5659815265e+09,7.5659815265e+09
2020-03-27 20:30:00,1.9894390952e+10,1.9894390952e+10,7.4982541823e+09,7.4982541823e+09
2020-03-27 20:35:00,2.0454317344e+10,2.0454317344e+10,9.5204592313e+09,9.5204592313e+09
2020-03-27 20:40:00,2.5109614836e+10,2.5109614836e+10,9.4929930356e+09,9.4929930356e+09
2020-03-27 20:45:00,2.4884083248e+10,2.4884083248e+10,8.1135441304e+09,8.1135441304e+09
2020-03-27 20:50:00,3.2133970092e+10,3.2133970092e+10,8.1602370007e+09,8.1602370007e+09
2020-03-27 20:55:00,2.1644646230e+10,2.1644646230e+10,8.1350731702e+09,8.1350731702e+09
2020-03-27 21:00:00,2.2061247086e+10,2.2061247086e+10,1.0599714113e+10,1.0599714113e+10
2020-03-27 21:05:00,2.0421860326e+10,2.0421860326e+10,1.0008099986e+10,1.0008099986e+10
2020-03-27 21:10:00,2.4282531030e+10,2.4282531030e+10,8.0647226105e+09,8.0647226105e+09
2020-03-27 21:15:00,2.5976870301e+10,2.5976870301e+10,6.4555052202e+09,6.4555052202e+09
2020-03-27 21:20:00,2.0127698638e+10,2.0127698638e+10,7.1239734758e+09,7.1239734758e+09
2020-03-27 21:25:00,2.3349145427e+10,2.3349145427e+10,8.5028044166e+09,8.5028044166e+09
2020-03-27 21:30:00,2.4257270192e+10,2.4257270192e+10,6.5043068984e+09,6.5043068984e+09
2020-03-27 21:35:00,2.3604552307e+10,2.3604552307e+10,7.0083223288e+09,7.0083223288e+09
2020-03-27 21:40:00,2.1445896557e+10,2.1445896557e+10,7.0594073569e+09,7.0594073569e+09
2020-03-27 21:45:00,2.0608509390e+10,2.0608509390e+10,7.2904067398e+09,7.2904067398e+09
2020-03-27 21:50:00,2.3939535104e+10,2.3939535104e+10,1.3157992109e+10,1.3157992109e+10
2020-03-27 21:55:00,2.2533609523e+10,2.2533609523e+10,9.3689639805e+09,9.3689639805e+09
2020-03-27 22:00:00,2.1783162274e+10,2.1783162274e+10,7.7932736625e+09,7.7932736625e+09
2020-03-27 22:05:00,2.2504721992e+10,2.2504721992e+10,6.7863505952e+09,6.7863505952e+09
2020-03-27 22:10:00,2.0754339835e+10,2.0754339835e+10,8.4043617647e+09,8.4043617647e+09
2020-03-27 22:15:00,2.2078469579e+10,2.2078469579e+10,9.1090151051e+09,9.1090151051e+09
2020-03-27 22:20:00,2.3355166031e+10,2.3355166031e+10,5.5517380805e+09,5.5517380805e+09
2020-03-27 22:25:00,2.2157169594e+10,2.2157169594e+10,7.1900927152e+09,7.1900927152e+09
2020-03-27 22:30:00,2.2060107361e+10,2.2060107361e+10,7.7679557064e+09,7.7679557064e+09
2020-03-27 22:35:00,2.2521679398e+10,2.2521679398e+10,8.1622573721e+09,8.1622573721e+09
2020-03-27 22:40:00,2.4359002313e+10,2.4359002313e+10,9.6595571384e+09,9.6595571384e+09
2020-03-27 22:45:00,1.6393094677e+10,1.6393094677e+10,1.0456848042e+10,1.0456848042e+10
2020-03-27 22:50:00,1.8908506846e+10,1.8908506846e+10,9.5704081306e+09,9.5704081306e+09
2020-03-27 22:55:00,2.5140857103e+10,2.5140857103e+10,8.4675107160e+09,8.4675107160e+09
2020-03-27 23:00:00,2.5522257211e+10,2.5522257211e+10,6.9979954675e+09,6.9979954675e+09
2020-03-27 23:05:00,1.8162076970e+10,1.8162076970e+10,6.7784268287e+09,6.7784268287e+09
2020-03-27 23:10:00,1.8372361882e+10,1.8372361882e+10,6.3029116803e+09,6.3029116803e+09
2020-03-27 23:15:00,1.7309582456e+10,1.7309582456e+10,6.4587193588e+09,6.4587193588e+09
2020-03-27 23:20:00,1.6993384287e+10,1.6993384287e+10,7.7956015844e+09,7.7956015844e+09
2020-03-27 23:25:00,2.6768097332e+10,2.6768097332e+10,7.6757804549e+09,7.6757804549e+09
2020-03-27 23:30:00,2.8307494568e+10,2.8307494568e+10,8.6976878797e+09,8.6976878797e+09
2020-03-27 23:35:00,2.7833069081e+10,2.7833069081e+10,7.5596787106e+09,7.5596787106e+09
2020-03-27 23:40:00,2.8768126931e+10,2.8768126931e+10,7.8072308179e+09,7.8072308179e+09
2020-03-27 23:45:00,4.0094733006e+10,4.0094733006e+10,7.1553797067e+09,7.1553797067e+09
2020-03-27 23:50:00,4.2212986622e+10,4.2212986622e+10,6.9267417422e+09,6.9267417422e+09
2020-03-27 23:55:00,3.5916574640e+10,3.5916574640e+10,1.1496456836e+10,1.1496456836e+10
2020-03-28 00:00:00,3.1483577077e+10,3.1483577077e+10,8.4543873622e+09,8.4543873622e+09
2020-03-28 00:05:00,2.1860639996e+10,2.1860639996e+10,9.8412928756e+09,9.8412928756e+09
2020-03-28 00:10:00,2.0515237109e+10,2.0515237109e+10,8.6530056856e+09,8.6530056856e+09
2020-03-28 00:15:00,2.1467468379e+10,2.1467468379e+10,6.9806502097e+09,6.9806502097e+09
2020-03-28 00:20:00,2.2964056415e+10,2.2964056415e+10,7.6717009819e+09,7.6717009819e+09
2020-03-28 00:25:00,2.3406532455e+10,2.3406532455e+10,7.5343769697e+09,7.5343769697e+09
2020-03-28 00:30:00,2.2199801040e+10,2.2199801040e+10,6.6792408747e+09,6.6792408747e+09
2020-03-28 00:35:00,2.1892876153e+10,2.1892876153e+10,5.7049261794e+09,5.7049261794e+09
2020-03-28 00:40:00,2.2402560579e+10,2.2402560579e+10,8.1530442855e+09,8.1530442855e+09
2020-03-28 00:45:00,2.3874974485e+10,2.3874974485e+10,6.3758014565e+09,6.3758014565e+09
2020-03-28 00:50:00,2.2001678233e+10,2.2001678233e+10,5.0571328418e+09,5.0571328418e+09
2020-03-28 00:55:00,2.7053301288e+10,2.7053301288e+10,5.3600703369e+09,5.3600703369e+09
2020-03-28 01:00:00,2.8716578481e+10,2.8716578481e+10,4.6012012023e+09,4.6012012023e+09
2020-03-28 01:05:00,2.2571335619e+10,2.2571335619e+10,5.4203651563e+09,5.4203651563e+09
2020-03-28 01:10:00,1.9547757533e+10,1.9547757533e+10,4.9353659906e+09,4.9353659906e+09
2020-03-28 01:15:00,2.0158899908e+10,2.0158899908e+10,4.9206831411e+09,4.9206831411e+09
2020-03-28 01:20:00,2.2138500790e+10,2.2138500790e+10,4.1882468362e+09,4.1882468362e+09
2020-03-28 01:25:00,2.2573473673e+10,2.2573473673e+10,6.6173566740e+09,6.6173566740e+09
2020-03-28 01:30:00,2.2732788040e+10,2.2732788040e+10,4.1492651849e+09,4.1492651849e+09
2020-03-28 01:35:00,2.2766793871e+10,2.2766793871e+10,5.3209436207e+09,5.3209436207e+09
2020-03-28 01:40:00,1.5755574160e+10,1.5755574160e+10,4.8779089381e+09,4.8779089381e+09
2020-03-28 01:45:00,2.0989914955e+10,2.0989914955e+10,5.2470995706e+09,5.2470995706e+09
2020-03-28 01:50:00,2.4226840335e+10,2.4226840335e+10,6.3886213333e+09,6.3886213333e+09
2020-03-28 01:55:00,2.2464080282e+10,2.2464080282e+10,5.2186030368e+09,5.2186030368e+09
2020-03-28 02:00:00,2.0258640363e+10,2.0258640363e+10,5.3937216435e+09,5.3937216435e+09
2020-03-28 02:05:00,2.4245321650e+10,2.4245321650e+10,6.0250320032e+09,6.0250320032e+09
2020-03-28 02:10:00,1.9318323040e+10,1.9318323040e+10,4.9325216603e+09,4.9325216603e+09
2020-03-28 02:15:00,1.8189699215e+10,1.8189699215e+10,4.0383840526e+09,4.0383840526e+09
2020-03-28 02:20:00,1.6354682145e+10,1.6354682145e+10,4.4172912166e+09,4.4172912166e+09
2020-03-28 02:25:00,1.7022327546e+10,1.7022327546e+10,4.6375313416e+09,4.6375313416e+09
2020-03-28 02:30:00,2.2002628657e+10,2.2002628657e+10,8.4588618114e+09,8.4588618114e+09
2020-03-28 02:35:00,2.1313042310e+10,2.1313042310e+10,7.4115683569e+09,7.4115683569e+09
2020-03-28 02:40:00,2.2361164925e+10,2.2361164925e+10,8.1143493352e+09,8.1143493352e+09
2020-03-28 02:45:00,2.0560634817e+10,2.0560634817e+10,1.1268468389e+10,1.1268468389e+10
2020-03-28 02:50:00,2.7811378284e+10,2.7811378284e+10,8.9633947670e+09,8.9633947670e+09
2020-03-28 02:55:00,1.8463391224e+10,1.8463391224e+10,7.3353306699e+09,7.3353306699e+09
2020-03-28 03:00:00,2.0258126359e+10,2.0258126359e+10,5.6281535901e+09,5.6281535901e+09
2020-03-28 03:05:00,1.4912969093e+10,1.4912969093e+10,9.1000858815e+09,9.1000858815e+09
2020-03-28 03:10:00,1.9183486539e+10,1.9183486539e+10,7.5702313022e+09,7.5702313022e+09
2020-03-28 03:15:00,2.0816151395e+10,2.0816151395e+10,8.6072183413e+09,8.6072183413e+09
2020-03-28 03:20:00,1.6535666744e+10,1.6535666744e+10,7.5828760421e+09,7.5828760421e+09
2020-03-28 03:25:00,1.7983884563e+10,1.7983884563e+10,6.4561211272e+09,6.4561211272e+09
2020-03-28 03:30:00,1.6289152261e+10,1.6289152261e+10,6.6682991342e+09,6.6682991342e+09
2020-03-28 03:35:00,1.3909488453e+10,1.3909488453e+10,5.5684139697e+09,5.5684139697e+09
