DATE,CHFR,CHFR_peak,FRCH,CHFR_peak
2020-03-25 21:55:00,3.1726321120e+10,3.1726321120e+10,4.4829750549e+10,4.4829750549e+10
2020-03-25 22:00:00,2.8520214174e+10,2.8520214174e+10,4.1242950277e+10,4.1242950277e+10
2020-03-25 22:05:00,2.9054704462e+10,2.9054704462e+10,4.5751234467e+10,4.5751234467e+10
2020-03-25 22:10:00,2.3340759572e+10,2.3340759572e+10,4.6892377568e+10,4.6892377568e+10
2020-03-25 22:15:00,2.4394615996e+10,2.4394615996e+10,4.4324240596e+10,4.4324240596e+10
2020-03-25 22:20:00,2.7794715812e+10,2.7794715812e+10,3.9968144834e+10,3.9968144834e+10
2020-03-25 22:25:00,2.7317144429e+10,2.7317144429e+10,3.7697864676e+10,3.7697864676e+10
2020-03-25 22:30:00,2.3547136520e+10,2.3547136520e+10,2.7764505160e+10,2.7764505160e+10
2020-03-25 22:35:00,2.0370481781e+10,2.0370481781e+10,2.7183081346e+10,2.7183081346e+10
2020-03-25 22:40:00,2.3712319021e+10,2.3712319021e+10,2.9582129119e+10,2.9582129119e+10
2020-03-25 22:45:00,2.0380926705e+10,2.0380926705e+10,3.3663006009e+10,3.3663006009e+10
2020-03-25 22:50:00,2.3441423956e+10,2.3441423956e+10,3.6443257412e+10,3.6443257412e+10
2020-03-25 22:55:00,2.4514500953e+10,2.4514500953e+10,2.9221286351e+10,2.9221286351e+10
2020-03-25 23:00:00,2.8254887362e+10,2.8254887362e+10,3.6206222212e+10,3.6206222212e+10
2020-03-25 23:05:00,2.0989996173e+10,2.0989996173e+10,3.6387595399e+10,3.6387595399e+10
2020-03-25 23:10:00,2.1126574298e+10,2.1126574298e+10,3.2592863150e+10,3.2592863150e+10
2020-03-25 23:15:00,2.3685015075e+10,2.3685015075e+10,3.0386312168e+10,3.0386312168e+10
2020-03-25 23:20:00,1.9237345589e+10,1.9237345589e+10,2.5427107495e+10,2.5427107495e+10
2020-03-25 23:25:00,1.9444284176e+10,1.9444284176e+10,3.3663458480e+10,3.3663458480e+10
2020-03-25 23:30:00,1.9929576708e+10,1.9929576708e+10,2.5979272671e+10,2.5979272671e+10
2020-03-25 23:35:00,2.1620260236e+10,2.1620260236e+10,3.1131092550e+10,3.1131092550e+10
2020-03-25 23:40:00,1.9605655162e+10,1.9605655162e+10,2.9230318761e+10,2.9230318761e+10
2020-03-25 23:45:00,3.1517765314e+10,3.1517765314e+10,3.2642743641e+10,3.2642743641e+10
2020-03-25 23:50:00,3.6306009731e+10,3.6306009731e+10,3.6071030186e+10,3.6071030186e+10
2020-03-25 23:55:00,2.5007733524e+10,2.5007733524e+10,4.3874020603e+10,4.3874020603e+10
2020-03-26 00:00:00,2.4189812525e+10,2.4189812525e+10,4.5000003204e+10,4.5000003204e+10
2020-03-26 00:05:00,2.6466129450e+10,2.6466129450e+10,2.7548369383e+10,2.7548369383e+10
2020-03-26 00:10:00,2.4018060541e+10,2.4018060541e+10,2.2548934447e+10,2.2548934447e+10
2020-03-26 00:15:00,2.2411254294e+10,2.2411254294e+10,2.8988426090e+10,2.8988426090e+10
2020-03-26 00:20:00,2.2136234440e+10,2.2136234440e+10,2.6773419291e+10,2.6773419291e+10
2020-03-26 00:25:00,2.4847033893e+10,2.4847033893e+10,2.7086201772e+10,2.7086201772e+10
2020-03-26 00:30:00,2.6237483715e+10,2.6237483715e+10,3.2692825682e+10,3.2692825682e+10
2020-03-26 00:35:00,2.8938833790e+10,2.8938833790e+10,3.6011618285e+10,3.6011618285e+10
2020-03-26 00:40:00,3.4736067304e+10,3.4736067304e+10,2.9582976763e+10,2.9582976763e+10
2020-03-26 00:45:00,3.2751796365e+10,3.2751796365e+10,4.0324377143e+10,4.0324377143e+10
2020-03-26 00:50:00,3.1297281445e+10,3.1297281445e+10,3.5318268438e+10,3.5318268438e+10
2020-03-26 00:55:00,4.4514702854e+10,4.4514702854e+10,3.9392439857e+10,3.9392439857e+10
2020-03-26 01:00:00,3.2498954875e+10,3.2498954875e+10,3.7170199203e+10,3.7170199203e+10
2020-03-26 01:05:00,3.4895049072e+10,3.4895049072e+10,3.6370603929e+10,3.6370603929e+10
2020-03-26 01:10:00,2.8689814635e+10,2.8689814635e+10,3.0444209741e+10,3.0444209741e+10
2020-03-26 01:15:00,2.2519710711e+10,2.2519710711e+10,2.9484337909e+10,2.9484337909e+10
2020-03-26 01:20:00,2.3701439229e+10,2.3701439229e+10,3.7951035070e+10,3.7951035070e+10
2020-03-26 01:25:00,2.5492153645e+10,2.5492153645e+10,3.0185065028e+10,3.0185065028e+10
2020-03-26 01:30:00,2.8544707893e+10,2.8544707893e+10,2.8614422990e+10,2.8614422990e+10
2020-03-26 01:35:00,2.7450744399e+10,2.7450744399e+10,2.9112492886e+10,2.9112492886e+10
2020-03-26 01:40:00,2.4463056054e+10,2.4463056054e+10,3.0570319373e+10,3.0570319373e+10
2020-03-26 01:45:00,2.7800354014e+10,2.7800354014e+10,2.8543365808e+10,2.8543365808e+10
2020-03-26 01:50:00,3.5945896357e+10,3.5945896357e+10,3.5091849309e+10,3.5091849309e+10
2020-03-26 01:55:00,2.9757081875e+10,2.9757081875e+10,4.3948277156e+10,4.3948277156e+10
2020-03-26 02:00:00,2.5528283709e+10,2.5528283709e+10,3.6324703178e+10,3.6324703178e+10
2020-03-26 02:05:00,2.8995605918e+10,2.8995605918e+10,4.3688985668e+10,4.3688985668e+10
2020-03-26 02:10:00,2.9266423960e+10,2.9266423960e+10,5.1320091250e+10,5.1320091250e+10
2020-03-26 02:15:00,2.8842908593e+10,2.8842908593e+10,3.5898795497e+10,3.5898795497e+10
2020-03-26 02:20:00,2.6536214266e+10,2.6536214266e+10,3.4255069115e+10,3.4255069115e+10
2020-03-26 02:25:00,3.2327823893e+10,3.2327823893e+10,3.0681599760e+10,3.0681599760e+10
2020-03-26 02:30:00,2.8437310247e+10,2.8437310247e+10,3.3163591489e+10,3.3163591489e+10
2020-03-26 02:35:00,2.5802966474e+10,2.5802966474e+10,3.2784281865e+10,3.2784281865e+10
2020-03-26 02:40:00,2.7571095828e+10,2.7571095828e+10,3.1668096210e+10,3.1668096210e+10
2020-03-26 02:45:00,4.3533418359e+10,4.3533418359e+10,4.0955281884e+10,4.0955281884e+10
2020-03-26 02:50:00,4.2650437331e+10,4.2650437331e+10,4.6426284844e+10,4.6426284844e+10
2020-03-26 02:55:00,3.3884597265e+10,3.3884597265e+10,4.5149412223e+10,4.5149412223e+10
2020-03-26 03:00:00,2.8814800582e+10,2.8814800582e+10,1.0272229511e+11,1.0272229511e+11
2020-03-26 03:05:00,2.4565547508e+10,2.4565547508e+10,5.1504576915e+10,5.1504576915e+10
2020-03-26 03:10:00,2.6264049944e+10,2.6264049944e+10,4.4465334941e+10,4.4465334941e+10
2020-03-26 03:15:00,2.9930060511e+10,2.9930060511e+10,3.8551622604e+10,3.8551622604e+10
2020-03-26 03:20:00,3.0647231714e+10,3.0647231714e+10,4.1294509728e+10,4.1294509728e+10
2020-03-26 03:25:00,2.7418034533e+10,2.7418034533e+10,3.5048368456e+10,3.5048368456e+10
2020-03-26 03:30:00,2.6215281078e+10,2.6215281078e+10,3.7493603872e+10,3.7493603872e+10
2020-03-26 03:35:00,2.7126627695e+10,2.7126627695e+10,4.1982808160e+10,4.1982808160e+10
2020-03-26 03:40:00,2.4397369440e+10,2.4397369440e+10,4.5967357486e+10,4.5967357486e+10
2020-03-26 03:45:00,2.6697186862e+10,2.6697186862e+10,7.2490142497e+10,7.2490142497e+10
2020-03-26 03:50:00,2.7879210296e+10,2.7879210296e+10,1.0388956044e+11,1.0388956044e+11
2020-03-26 03:55:00,3.3417210811e+10,3.3417210811e+10,6.1955842720e+10,6.1955842720e+10
2020-03-26 04:00:00,4.0720263504e+10,4.0720263504e+10,5.7100047673e+10,5.7100047673e+10
2020-03-26 04:05:00,3.8110039512e+10,3.8110039512e+10,4.8746823102e+10,4.8746823102e+10
2020-03-26 04:10:00,2.7029449590e+10,2.7029449590e+10,5.6556262447e+10,5.6556262447e+10
2020-03-26 04:15:00,3.3697610183e+10,3.3697610183e+10,3.8394295626e+10,3.8394295626e+10
2020-03-26 04:20:00,2.1914282344e+10,2.1914282344e+10,9.9833886970e+10,9.9833886970e+10
2020-03-26 04:25:00,2.8280563987e+10,2.8280563987e+10,5.4175924666e+10,5.4175924666e+10
2020-03-26 04:30:00,3.0073009677e+10,3.0073009677e+10,3.9271576473e+10,3.9271576473e+10
2020-03-26 04:35:00,2.2441487329e+10,2.2441487329e+10,3.8010822201e+10,3.8010822201e+10
2020-03-26 04:40:00,2.1366916895e+10,2.1366916895e+10,3.5613070943e+10,3.5613070943e+10
2020-03-26 04:45:00,2.4430508280e+10,2.4430508280e+10,4.0648369804e+10,4.0648369804e+10
2020-03-26 04:50:00,2.1755218155e+10,2.1755218155e+10,4.8011596008e+10,4.8011596008e+10
2020-03-26 04:55:00,2.2213406958e+10,2.2213406958e+10,4.6852690357e+10,4.6852690357e+10
2020-03-26 05:00:00,2.8538236755e+10,2.8538236755e+10,4.0695259296e+10,4.0695259296e+10
2020-03-26 05:05:00,2.6856395729e+10,2.6856395729e+10,8.7260611073e+10,8.7260611073e+10
2020-03-26 05:10:00,2.5282792543e+10,2.5282792543e+10,8.2338028075e+10,8.2338028075e+10
2020-03-26 05:15:00,2.1395474368e+10,2.1395474368e+10,5.0138377176e+10,5.0138377176e+10
2020-03-26 05:20:00,2.7678064746e+10,2.7678064746e+10,2.8867913321e+10,2.8867913321e+10
2020-03-26 05:25:00,2.2699416661e+10,2.2699416661e+10,3.9706833016e+10,3.9706833016e+10
2020-03-26 05:30:00,2.2467503862e+10,2.2467503862e+10,3.9616302473e+10,3.9616302473e+10
2020-03-26 05:35:00,2.6296026998e+10,2.6296026998e+10,4.2276743285e+10,4.2276743285e+10
2020-03-26 05:40:00,2.2724390405e+10,2.2724390405e+10,4.3137356375e+10,4.3137356375e+10
2020-03-26 05:45:00,2.0878266644e+10,2.0878266644e+10,3.8833842003e+10,3.8833842003e+10
2020-03-26 05:50:00,2.3636156763e+10,2.3636156763e+10,4.3719380369e+10,4.3719380369e+10
2020-03-26 05:55:00,2.0540383572e+10,2.0540383572e+10,1.0440143743e+11,1.0440143743e+11
2020-03-26 06:00:00,2.1017608513e+10,2.1017608513e+10,6.2394561987e+10,6.2394561987e+10
2020-03-26 06:05:00,2.2806053840e+10,2.2806053840e+10,4.2218014178e+10,4.2218014178e+10
2020-03-26 06:10:00,2.6978403051e+10,2.6978403051e+10,3.3282012708e+10,3.3282012708e+10
2020-03-26 06:15:00,2.9585443295e+10,2.9585443295e+10,3.0096152116e+10,3.0096152116e+10
2020-03-26 06:20:00,2.3497602495e+10,2.3497602495e+10,3.1832312509e+10,3.1832312509e+10
2020-03-26 06:25:00,2.4413319991e+10,2.4413319991e+10,7.1917009393e+10,7.1917009393e+10
2020-03-26 06:30:00,1.9008192989e+10,1.9008192989e+10,6.9817015430e+10,6.9817015430e+10
2020-03-26 06:35:00,2.2110584051e+10,2.2110584051e+10,3.0758742833e+10,3.0758742833e+10
2020-03-26 06:40:00,2.2034787320e+10,2.2034787320e+10,3.4106031337e+10,3.4106031337e+10
2020-03-26 06:45:00,2.2985599107e+10,2.2985599107e+10,3.3333830926e+10,3.3333830926e+10
2020-03-26 06:50:00,2.5202025415e+10,2.5202025415e+10,2.8302407055e+10,2.8302407055e+10
2020-03-26 06:55:00,2.1983004829e+10,2.1983004829e+10,3.0852406273e+10,3.0852406273e+10
2020-03-26 07:00:00,2.0704719571e+10,2.0704719571e+10,2.7129870877e+10,2.7129870877e+10
2020-03-26 07:05:00,1.9117242802e+10,1.9117242802e+10,3.0503876358e+10,3.0503876358e+10
2020-03-26 07:10:00,3.3523409815e+10,3.3523409815e+10,5.9817387894e+10,5.9817387894e+10
2020-03-26 07:15:00,2.6070710966e+10,2.6070710966e+10,9.1314813513e+10,9.1314813513e+10
2020-03-26 07:20:00,2.6877900460e+10,2.6877900460e+10,4.3497482313e+10,4.3497482313e+10
2020-03-26 07:25:00,2.7762080636e+10,2.7762080636e+10,4.0205442134e+10,4.0205442134e+10
2020-03-26 07:30:00,4.2479297595e+10,4.2479297595e+10,3.7295174040e+10,3.7295174040e+10
2020-03-26 07:35:00,4.2793100740e+10,4.2793100740e+10,3.4482597717e+10,3.4482597717e+10
2020-03-26 07:40:00,3.6962678804e+10,3.6962678804e+10,3.1527754878e+10,3.1527754878e+10
2020-03-26 07:45:00,3.3498174673e+10,3.3498174673e+10,5.8089027624e+10,5.8089027624e+10
2020-03-26 07:50:00,2.9859374663e+10,2.9859374663e+10,7.8755194860e+10,7.8755194860e+10
2020-03-26 07:55:00,2.4801772892e+10,2.4801772892e+10,4.5042719812e+10,4.5042719812e+10
2020-03-26 08:00:00,2.5396037714e+10,2.5396037714e+10,4.2300512006e+10,4.2300512006e+10
2020-03-26 08:05:00,2.7726180589e+10,2.7726180589e+10,3.3117633436e+10,3.3117633436e+10
2020-03-26 08:10:00,2.6819430997e+10,2.6819430997e+10,3.6865463664e+10,3.6865463664e+10
2020-03-26 08:15:00,2.5653798577e+10,2.5653798577e+10,3.6043283219e+10,3.6043283219e+10
2020-03-26 08:20:00,2.7011035780e+10,2.7011035780e+10,8.3563075409e+10,8.3563075409e+10
2020-03-26 08:25:00,2.5186980991e+10,2.5186980991e+10,4.3053514357e+10,4.3053514357e+10
2020-03-26 08:30:00,2.3712381564e+10,2.3712381564e+10,3.7995292668e+10,3.7995292668e+10
2020-03-26 08:35:00,2.7579683886e+10,2.7579683886e+10,3.5808471127e+10,3.5808471127e+10
2020-03-26 08:40:00,2.2241541351e+10,2.2241541351e+10,3.0827126822e+10,3.0827126822e+10
2020-03-26 08:45:00,3.0226924606e+10,3.0226924606e+10,3.1203226324e+10,3.1203226324e+10
2020-03-26 08:50:00,2.8798200614e+10,2.8798200614e+10,2.2813359404e+10,2.2813359404e+10
2020-03-26 08:55:00,2.0453930273e+10,2.0453930273e+10,3.4628936391e+10,3.4628936391e+10
2020-03-26 09:00:00,2.1573677507e+10,2.1573677507e+10,3.2222430369e+10,3.2222430369e+10
2020-03-26 09:05:00,2.0659849620e+10,2.0659849620e+10,3.6316308120e+10,3.6316308120e+10
2020-03-26 09:10:00,2.2730273191e+10,2.2730273191e+10,3.8573987881e+10,3.8573987881e+10
2020-03-26 09:15:00,2.6624782049e+10,2.6624782049e+10,2.9293737252e+10,2.9293737252e+10
2020-03-26 09:20:00,3.0675123945e+10,3.0675123945e+10,8.7060258968e+10,8.7060258968e+10
2020-03-26 09:25:00,2.9812825653e+10,2.9812825653e+10,4.2965242271e+10,4.2965242271e+10
2020-03-26 09:30:00,2.1418763449e+10,2.1418763449e+10,3.6481664194e+10,3.6481664194e+10
2020-03-26 09:35:00,1.9486430905e+10,1.9486430905e+10,7.7049787330e+10,7.7049787330e+10
2020-03-26 09:40:00,2.1742173597e+10,2.1742173597e+10,6.1626772132e+10,6.1626772132e+10
2020-03-26 09:45:00,2.3236561315e+10,2.3236561315e+10,4.5762341080e+10,4.5762341080e+10
2020-03-26 09:50:00,3.3022072949e+10,3.3022072949e+10,7.7942379367e+10,7.7942379367e+10
2020-03-26 09:55:00,2.9742085465e+10,2.9742085465e+10,5.7888139506e+10,5.7888139506e+10
2020-03-26 10:00:00,2.8940722636e+10,2.8940722636e+10,6.8528692614e+10,6.8528692614e+10
2020-03-26 10:05:00,2.6038198527e+10,2.6038198527e+10,5.7228452833e+10,5.7228452833e+10
2020-03-26 10:10:00,2.7759931116e+10,2.7759931116e+10,5.4048764934e+10,5.4048764934e+10
2020-03-26 10:15:00,3.0026724530e+10,3.0026724530e+10,4.8417710660e+10,4.8417710660e+10
2020-03-26 10:20:00,3.0228223373e+10,3.0228223373e+10,3.4261834705e+10,3.4261834705e+10
2020-03-26 10:25:00,3.0826059799e+10,3.0826059799e+10,5.1536558307e+10,5.1536558307e+10
2020-03-26 10:30:00,2.7384973406e+10,2.7384973406e+10,7.4791740096e+10,7.4791740096e+10
2020-03-26 10:35:00,3.5422890841e+10,3.5422890841e+10,3.8403491451e+10,3.8403491451e+10
2020-03-26 10:40:00,3.2337693974e+10,3.2337693974e+10,3.4363934411e+10,3.4363934411e+10
2020-03-26 10:45:00,3.0669482074e+10,3.0669482074e+10,4.5118031670e+10,4.5118031670e+10
2020-03-26 10:50:00,3.5525291139e+10,3.5525291139e+10,4.0561163768e+10,4.0561163768e+10
2020-03-26 10:55:00,3.0428151519e+10,3.0428151519e+10,4.0657697714e+10,4.0657697714e+10
2020-03-26 11:00:00,3.1940627176e+10,3.1940627176e+10,3.5000842980e+10,3.5000842980e+10
2020-03-26 11:05:00,3.3861298822e+10,3.3861298822e+10,4.0840338343e+10,4.0840338343e+10
2020-03-26 11:10:00,2.9782784625e+10,2.9782784625e+10,3.7076285964e+10,3.7076285964e+10
2020-03-26 11:15:00,2.8516394643e+10,2.8516394643e+10,8.9911281499e+10,8.9911281499e+10
2020-03-26 11:20:00,3.1580776257e+10,3.1580776257e+10,5.5507536119e+10,5.5507536119e+10
2020-03-26 11:25:00,2.9152303242e+10,2.9152303242e+10,4.2808470262e+10,4.2808470262e+10
2020-03-26 11:30:00,3.0178371348e+10,3.0178371348e+10,4.0827838753e+10,4.0827838753e+10
2020-03-26 11:35:00,2.9232120576e+10,2.9232120576e+10,3.5881033997e+10,3.5881033997e+10
2020-03-26 11:40:00,3.9802688376e+10,3.9802688376e+10,4.2646395673e+10,4.2646395673e+10
2020-03-26 11:45:00,3.8403640233e+10,3.8403640233e+10,4.0810864781e+10,4.0810864781e+10
2020-03-26 11:50:00,3.9390674108e+10,3.9390674108e+10,3.6956942170e+10,3.6956942170e+10
2020-03-26 11:55:00,3.9877158026e+10,3.9877158026e+10,3.5643565141e+10,3.5643565141e+10
2020-03-26 12:00:00,4.0790649813e+10,4.0790649813e+10,3.3441667436e+10,3.3441667436e+10
2020-03-26 12:05:00,4.1110801893e+10,4.1110801893e+10,3.2726109412e+10,3.2726109412e+10
2020-03-26 12:10:00,3.8351782377e+10,3.8351782377e+10,3.4501374675e+10,3.4501374675e+10
2020-03-26 12:15:00,3.4346970178e+10,3.4346970178e+10,3.3946051616e+10,3.3946051616e+10
2020-03-26 12:20:00,2.7601000097e+10,2.7601000097e+10,3.4254040250e+10,3.4254040250e+10
2020-03-26 12:25:00,3.4013385746e+10,3.4013385746e+10,3.3795184599e+10,3.3795184599e+10
2020-03-26 12:30:00,3.8641935085e+10,3.8641935085e+10,3.9170030403e+10,3.9170030403e+10
2020-03-26 12:35:00,4.0856518617e+10,4.0856518617e+10,8.2766584547e+10,8.2766584547e+10
2020-03-26 12:40:00,3.6604151479e+10,3.6604151479e+10,8.0306707949e+10,8.0306707949e+10
2020-03-26 12:45:00,3.1443746673e+10,3.1443746673e+10,4.5697550264e+10,4.5697550264e+10
2020-03-26 12:50:00,2.9736206137e+10,2.9736206137e+10,4.8918882189e+10,4.8918882189e+10
2020-03-26 12:55:00,2.4589529016e+10,2.4589529016e+10,4.4393868300e+10,4.4393868300e+10
2020-03-26 13:00:00,2.3028228779e+10,2.3028228779e+10,4.4095269815e+10,4.4095269815e+10
2020-03-26 13:05:00,2.5500630840e+10,2.5500630840e+10,6.9494656235e+10,6.9494656235e+10
2020-03-26 13:10:00,3.2875159174e+10,3.2875159174e+10,8.4679398952e+10,8.4679398952e+10
2020-03-26 13:15:00,3.2665778729e+10,3.2665778729e+10,4.6541701341e+10,4.6541701341e+10
2020-03-26 13:20:00,3.3975016693e+10,3.3975016693e+10,4.5346850606e+10,4.5346850606e+10
2020-03-26 13:25:00,3.7000097533e+10,3.7000097533e+10,4.8641619525e+10,4.8641619525e+10
2020-03-26 13:30:00,3.7516634733e+10,3.7516634733e+10,4.8138313400e+10,4.8138313400e+10
2020-03-26 13:35:00,2.8344777827e+10,2.8344777827e+10,4.4127353339e+10,4.4127353339e+10
2020-03-26 13:40:00,2.7176755415e+10,2.7176755415e+10,3.6978854336e+10,3.6978854336e+10
2020-03-26 13:45:00,2.6596565728e+10,2.6596565728e+10,7.9536840006e+10,7.9536840006e+10
2020-03-26 13:50:00,2.1713304029e+10,2.1713304029e+10,1.2284163230e+11,1.2284163230e+11
2020-03-26 13:55:00,2.8041172869e+10,2.8041172869e+10,6.2731316361e+10,6.2731316361e+10
2020-03-26 14:00:00,2.7938077462e+10,2.7938077462e+10,5.7493083045e+10,5.7493083045e+10
2020-03-26 14:05:00,2.7687325777e+10,2.7687325777e+10,5.5653981039e+10,5.5653981039e+10
2020-03-26 14:10:00,2.8909501537e+10,2.8909501537e+10,4.8042449384e+10,4.8042449384e+10
2020-03-26 14:15:00,2.6855143480e+10,2.6855143480e+10,4.6405566807e+10,4.6405566807e+10
2020-03-26 14:20:00,2.9779837311e+10,2.9779837311e+10,4.2847574940e+10,4.2847574940e+10
2020-03-26 14:25:00,3.1413260277e+10,3.1413260277e+10,4.2969817582e+10,4.2969817582e+10
2020-03-26 14:30:00,2.9361483152e+10,2.9361483152e+10,4.1222141490e+10,4.1222141490e+10
2020-03-26 14:35:00,2.9776026446e+10,2.9776026446e+10,5.4283528922e+10,5.4283528922e+10
2020-03-26 14:40:00,3.8485510422e+10,3.8485510422e+10,4.3369938428e+10,4.3369938428e+10
2020-03-26 14:45:00,4.0997350924e+10,4.0997350924e+10,4.8541814671e+10,4.8541814671e+10
2020-03-26 14:50:00,3.5064145948e+10,3.5064145948e+10,4.8818874449e+10,4.8818874449e+10
2020-03-26 14:55:00,3.1264268378e+10,3.1264268378e+10,8.1653102069e+10,8.1653102069e+10
2020-03-26 15:00:00,3.4626885901e+10,3.4626885901e+10,6.4179685834e+10,6.4179685834e+10
2020-03-26 15:05:00,3.0937456839e+10,3.0937456839e+10,5.4147574837e+10,5.4147574837e+10
2020-03-26 15:10:00,3.3689658014e+10,3.3689658014e+10,6.8504476043e+10,6.8504476043e+10
2020-03-26 15:15:00,3.7481124589e+10,3.7481124589e+10,5.8598340148e+10,5.8598340148e+10
2020-03-26 15:20:00,3.2043953324e+10,3.2043953324e+10,4.6696521747e+10,4.6696521747e+10
2020-03-26 15:25:00,3.8348605183e+10,3.8348605183e+10,5.0858328390e+10,5.0858328390e+10
2020-03-26 15:30:00,3.3657323156e+10,3.3657323156e+10,5.6769963823e+10,5.6769963823e+10
2020-03-26 15:35:00,3.5689666988e+10,3.5689666988e+10,4.8916389658e+10,4.8916389658e+10
2020-03-26 15:40:00,3.4850663842e+10,3.4850663842e+10,3.3452973043e+10,3.3452973043e+10
2020-03-26 15:45:00,3.3186467794e+10,3.3186467794e+10,3.5796232206e+10,3.5796232206e+10
2020-03-26 15:50:00,3.4296821056e+10,3.4296821056e+10,3.8674482149e+10,3.8674482149e+10
2020-03-26 15:55:00,2.3621500920e+10,2.3621500920e+10,5.0600279787e+10,5.0600279787e+10
2020-03-26 16:00:00,2.5618514287e+10,2.5618514287e+10,3.7050796040e+10,3.7050796040e+10
2020-03-26 16:05:00,3.0696257612e+10,3.0696257612e+10,4.8909386611e+10,4.8909386611e+10
2020-03-26 16:10:00,2.8910086456e+10,2.8910086456e+10,4.4144214086e+10,4.4144214086e+10
2020-03-26 16:15:00,2.9708453758e+10,2.9708453758e+10,4.2447400835e+10,4.2447400835e+10
2020-03-26 16:20:00,3.4040527016e+10,3.4040527016e+10,5.5666314266e+10,5.5666314266e+10
2020-03-26 16:25:00,3.2193339188e+10,3.2193339188e+10,4.8366451156e+10,4.8366451156e+10
2020-03-26 16:30:00,2.9349500828e+10,2.9349500828e+10,4.7882810631e+10,4.7882810631e+10
2020-03-26 16:35:00,3.1624586758e+10,3.1624586758e+10,3.8282338542e+10,3.8282338542e+10
2020-03-26 16:40:00,3.2822059314e+10,3.2822059314e+10,3.7925751152e+10,3.7925751152e+10
2020-03-26 16:45:00,3.1290913182e+10,3.1290913182e+10,3.5982791545e+10,3.5982791545e+10
2020-03-26 16:50:00,2.8713121127e+10,2.8713121127e+10,3.3913016257e+10,3.3913016257e+10
2020-03-26 16:55:00,2.8146580563e+10,2.8146580563e+10,3.6889787509e+10,3.6889787509e+10
2020-03-26 17:00:00,2.3921678808e+10,2.3921678808e+10,4.2519406593e+10,4.2519406593e+10
2020-03-26 17:05:00,2.9518079378e+10,2.9518079378e+10,4.5169834928e+10,4.5169834928e+10
2020-03-26 17:10:00,3.5367365489e+10,3.5367365489e+10,3.6933367424e+10,3.6933367424e+10
2020-03-26 17:15:00,3.2431099355e+10,3.2431099355e+10,3.5026367706e+10,3.5026367706e+10
2020-03-26 17:20:00,3.5122459505e+10,3.5122459505e+10,4.0364536038e+10,4.0364536038e+10
2020-03-26 17:25:00,3.5526752603e+10,3.5526752603e+10,4.0806711385e+10,4.0806711385e+10
2020-03-26 17:30:00,3.7175458132e+10,3.7175458132e+10,3.3123045111e+10,3.3123045111e+10
2020-03-26 17:35:00,3.5294527215e+10,3.5294527215e+10,3.2550917750e+10,3.2550917750e+10
2020-03-26 17:40:00,3.6360770202e+10,3.6360770202e+10,3.5058342250e+10,3.5058342250e+10
2020-03-26 17:45:00,4.3288159170e+10,4.3288159170e+10,3.7259756371e+10,3.7259756371e+10
2020-03-26 17:50:00,3.7504678253e+10,3.7504678253e+10,3.7841443122e+10,3.7841443122e+10
2020-03-26 17:55:00,3.1077238110e+10,3.1077238110e+10,4.8268611975e+10,4.8268611975e+10
2020-03-26 18:00:00,4.0363672383e+10,4.0363672383e+10,4.7637510645e+10,4.7637510645e+10
2020-03-26 18:05:00,4.2650251957e+10,4.2650251957e+10,4.2479248274e+10,4.2479248274e+10
2020-03-26 18:10:00,4.3278094054e+10,4.3278094054e+10,6.5471985649e+10,6.5471985649e+10
2020-03-26 18:15:00,3.2792545147e+10,3.2792545147e+10,5.7492854594e+10,5.7492854594e+10
2020-03-26 18:20:00,3.1360103548e+10,3.1360103548e+10,4.3302095342e+10,4.3302095342e+10
2020-03-26 18:25:00,2.8576383319e+10,2.8576383319e+10,4.5740866258e+10,4.5740866258e+10
2020-03-26 18:30:00,2.6867237397e+10,2.6867237397e+10,3.2531713223e+10,3.2531713223e+10
2020-03-26 18:35:00,2.8252165682e+10,2.8252165682e+10,3.6200370405e+10,3.6200370405e+10
2020-03-26 18:40:00,2.6060252267e+10,2.6060252267e+10,3.6201374246e+10,3.6201374246e+10
2020-03-26 18:45:00,2.7015053800e+10,2.7015053800e+10,3.5907804803e+10,3.5907804803e+10
2020-03-26 18:50:00,3.4559708701e+10,3.4559708701e+10,4.3071687328e+10,4.3071687328e+10
2020-03-26 18:55:00,3.0544563377e+10,3.0544563377e+10,4.5104014738e+10,4.5104014738e+10
2020-03-26 19:00:00,2.3521196478e+10,2.3521196478e+10,4.1145330978e+10,4.1145330978e+10
2020-03-26 19:05:00,2.1396114873e+10,2.1396114873e+10,4.0675572407e+10,4.0675572407e+10
2020-03-26 19:10:00,2.3057629990e+10,2.3057629990e+10,3.8454544138e+10,3.8454544138e+10
2020-03-26 19:15:00,2.3685647874e+10,2.3685647874e+10,3.9393614783e+10,3.9393614783e+10
2020-03-26 19:20:00,2.2968306543e+10,2.2968306543e+10,6.0680194887e+10,6.0680194887e+10
2020-03-26 19:25:00,2.2538915122e+10,2.2538915122e+10,4.1282037437e+10,4.1282037437e+10
2020-03-26 19:30:00,2.1140242238e+10,2.1140242238e+10,6.6455686004e+10,6.6455686004e+10
2020-03-26 19:35:00,1.9094779236e+10,1.9094779236e+10,5.3415156814e+10,5.3415156814e+10
2020-03-26 19:40:00,2.3196503753e+10,2.3196503753e+10,5.8598264534e+10,5.8598264534e+10
2020-03-26 19:45:00,2.5435524349e+10,2.5435524349e+10,4.0576724076e+10,4.0576724076e+10
