DATE,CZAT,CZAT_peak,ATCZ,ATCZ_peak
2020-03-30 22:10:00,9.0141197241e+09,9.0141197241e+09,1.2789610428e+10,1.2789610428e+10
2020-03-30 22:15:00,9.4044775804e+09,9.4044775804e+09,1.3900806100e+10,1.3900806100e+10
2020-03-30 22:20:00,8.8191632193e+09,8.8191632193e+09,1.1758578878e+10,1.1758578878e+10
2020-03-30 22:25:00,9.2652728719e+09,9.2652728719e+09,1.2799232880e+10,1.2799232880e+10
2020-03-30 22:30:00,9.9336869969e+09,9.9336869969e+09,1.2887500761e+10,1.2887500761e+10
2020-03-30 22:35:00,9.6319468946e+09,9.6319468946e+09,1.5061310466e+10,1.5061310466e+10
2020-03-30 22:40:00,1.0052884418e+10,1.0052884418e+10,1.1711161317e+10,1.1711161317e+10
2020-03-30 22:45:00,7.5338060095e+09,7.5338060095e+09,1.2553537050e+10,1.2553537050e+10
2020-03-30 22:50:00,7.5267578887e+09,7.5267578887e+09,1.4184735126e+10,1.4184735126e+10
2020-03-30 22:55:00,7.8176007887e+09,7.8176007887e+09,1.2420006874e+10,1.2420006874e+10
2020-03-30 23:00:00,8.0110521786e+09,8.0110521786e+09,1.3162603041e+10,1.3162603041e+10
2020-03-30 23:05:00,1.2993905282e+10,1.2993905282e+10,2.0891865251e+10,2.0891865251e+10
2020-03-30 23:10:00,1.1483458184e+10,1.1483458184e+10,1.3820320932e+10,1.3820320932e+10
2020-03-30 23:15:00,8.1510417674e+09,8.1510417674e+09,1.4252164887e+10,1.4252164887e+10
2020-03-30 23:20:00,9.2068742646e+09,9.2068742646e+09,1.4610481264e+10,1.4610481264e+10
2020-03-30 23:25:00,8.6146853611e+09,8.6146853611e+09,1.3757741134e+10,1.3757741134e+10
2020-03-30 23:30:00,7.0874077357e+09,7.0874077357e+09,1.5787529902e+10,1.5787529902e+10
2020-03-30 23:35:00,8.9747462288e+09,8.9747462288e+09,1.9139392103e+10,1.9139392103e+10
2020-03-30 23:40:00,8.3510755774e+09,8.3510755774e+09,1.5597958657e+10,1.5597958657e+10
2020-03-30 23:45:00,8.1338677615e+09,8.1338677615e+09,1.3751229672e+10,1.3751229672e+10
2020-03-30 23:50:00,1.0323617860e+10,1.0323617860e+10,1.1645071167e+10,1.1645071167e+10
2020-03-30 23:55:00,1.2034357052e+10,1.2034357052e+10,1.2141841147e+10,1.2141841147e+10
2020-03-31 00:00:00,1.1616657028e+10,1.1616657028e+10,1.2318484634e+10,1.2318484634e+10
2020-03-31 00:05:00,1.0838751766e+10,1.0838751766e+10,1.6182246587e+10,1.6182246587e+10
2020-03-31 00:10:00,1.0551301422e+10,1.0551301422e+10,1.2741025812e+10,1.2741025812e+10
2020-03-31 00:15:00,9.0492855354e+09,9.0492855354e+09,1.2873439300e+10,1.2873439300e+10
2020-03-31 00:20:00,8.2586296426e+09,8.2586296426e+09,1.1949310907e+10,1.1949310907e+10
2020-03-31 00:25:00,7.2810955181e+09,7.2810955181e+09,1.1843534772e+10,1.1843534772e+10
2020-03-31 00:30:00,7.6674099187e+09,7.6674099187e+09,1.3107280670e+10,1.3107280670e+10
2020-03-31 00:35:00,8.6906991108e+09,8.6906991108e+09,1.4944559724e+10,1.4944559724e+10
2020-03-31 00:40:00,7.2345975129e+09,7.2345975129e+09,1.2948999048e+10,1.2948999048e+10
2020-03-31 00:45:00,6.7764952665e+09,6.7764952665e+09,1.4676197467e+10,1.4676197467e+10
2020-03-31 00:50:00,7.9491966544e+09,7.9491966544e+09,1.3371751634e+10,1.3371751634e+10
2020-03-31 00:55:00,6.8608760979e+09,6.8608760979e+09,1.7276405246e+10,1.7276405246e+10
2020-03-31 01:00:00,7.5692673537e+09,7.5692673537e+09,1.4205003652e+10,1.4205003652e+10
2020-03-31 01:05:00,8.2361308420e+09,8.2361308420e+09,1.8743095084e+10,1.8743095084e+10
2020-03-31 01:10:00,9.0300345163e+09,9.0300345163e+09,1.3357144370e+10,1.3357144370e+10
2020-03-31 01:15:00,7.9707778911e+09,7.9707778911e+09,1.1784760425e+10,1.1784760425e+10
2020-03-31 01:20:00,8.1363566352e+09,8.1363566352e+09,1.1370099004e+10,1.1370099004e+10
2020-03-31 01:25:00,5.7233131066e+09,5.7233131066e+09,1.2902789971e+10,1.2902789971e+10
2020-03-31 01:30:00,4.9875650864e+09,4.9875650864e+09,1.1186456739e+10,1.1186456739e+10
2020-03-31 01:35:00,6.0878182372e+09,6.0878182372e+09,1.6309515922e+10,1.6309515922e+10
2020-03-31 01:40:00,6.1722276049e+09,6.1722276049e+09,1.1206869453e+10,1.1206869453e+10
2020-03-31 01:45:00,5.3128751262e+09,5.3128751262e+09,1.1380831170e+10,1.1380831170e+10
2020-03-31 01:50:00,7.5748903362e+09,7.5748903362e+09,1.2422170744e+10,1.2422170744e+10
2020-03-31 01:55:00,5.8201574935e+09,5.8201574935e+09,1.2377225750e+10,1.2377225750e+10
2020-03-31 02:00:00,6.3680680580e+09,6.3680680580e+09,1.2292675847e+10,1.2292675847e+10
2020-03-31 02:05:00,6.7375481649e+09,6.7375481649e+09,1.3362820000e+10,1.3362820000e+10
2020-03-31 02:10:00,7.4798127622e+09,7.4798127622e+09,1.1350197494e+10,1.1350197494e+10
2020-03-31 02:15:00,5.6540953052e+09,5.6540953052e+09,1.1643798502e+10,1.1643798502e+10
2020-03-31 02:20:00,6.5710117768e+09,6.5710117768e+09,1.1473967154e+10,1.1473967154e+10
2020-03-31 02:25:00,6.0688439279e+09,6.0688439279e+09,1.1524355690e+10,1.1524355690e+10
2020-03-31 02:30:00,5.1534199456e+09,5.1534199456e+09,1.2342842771e+10,1.2342842771e+10
2020-03-31 02:35:00,5.2280344755e+09,5.2280344755e+09,1.3574784911e+10,1.3574784911e+10
2020-03-31 02:40:00,4.9717505804e+09,4.9717505804e+09,1.0583895382e+10,1.0583895382e+10
2020-03-31 02:45:00,5.9223005120e+09,5.9223005120e+09,1.1399285587e+10,1.1399285587e+10
2020-03-31 02:50:00,6.0542198378e+09,6.0542198378e+09,1.1797815740e+10,1.1797815740e+10
2020-03-31 02:55:00,6.3647768376e+09,6.3647768376e+09,1.1295507385e+10,1.1295507385e+10
2020-03-31 03:00:00,6.3470881459e+09,6.3470881459e+09,1.1245093127e+10,1.1245093127e+10
2020-03-31 03:05:00,5.9623835939e+09,5.9623835939e+09,1.5428721159e+10,1.5428721159e+10
2020-03-31 03:10:00,5.8364917169e+09,5.8364917169e+09,1.2184035999e+10,1.2184035999e+10
2020-03-31 03:15:00,5.6231810915e+09,5.6231810915e+09,1.0884898233e+10,1.0884898233e+10
2020-03-31 03:20:00,6.4302222652e+09,6.4302222652e+09,1.0231398445e+10,1.0231398445e+10
2020-03-31 03:25:00,7.0424988644e+09,7.0424988644e+09,9.1871031174e+09,9.1871031174e+09
2020-03-31 03:30:00,5.8399944368e+09,5.8399944368e+09,9.0560801485e+09,9.0560801485e+09
2020-03-31 03:35:00,7.8187645985e+09,7.8187645985e+09,1.3280907339e+10,1.3280907339e+10
2020-03-31 03:40:00,5.8169246215e+09,5.8169246215e+09,9.5853132970e+09,9.5853132970e+09
2020-03-31 03:45:00,5.5025044777e+09,5.5025044777e+09,1.0649512429e+10,1.0649512429e+10
2020-03-31 03:50:00,6.4969576004e+09,6.4969576004e+09,1.0949280801e+10,1.0949280801e+10
2020-03-31 03:55:00,6.3060241781e+09,6.3060241781e+09,1.0949728474e+10,1.0949728474e+10
2020-03-31 04:00:00,7.9236807933e+09,7.9236807933e+09,1.0381186798e+10,1.0381186798e+10
2020-03-31 04:05:00,7.6444411813e+09,7.6444411813e+09,1.2066391687e+10,1.2066391687e+10
2020-03-31 04:10:00,9.5859269671e+09,9.5859269671e+09,1.0422737954e+10,1.0422737954e+10
2020-03-31 04:15:00,9.8494975709e+09,9.8494975709e+09,9.7068574361e+09,9.7068574361e+09
2020-03-31 04:20:00,1.1358517347e+10,1.1358517347e+10,8.9929685557e+09,8.9929685557e+09
2020-03-31 04:25:00,1.0114402568e+10,1.0114402568e+10,7.8894269906e+09,7.8894269906e+09
2020-03-31 04:30:00,1.0845506305e+10,1.0845506305e+10,9.4126021051e+09,9.4126021051e+09
2020-03-31 04:35:00,1.2486205756e+10,1.2486205756e+10,1.2964745686e+10,1.2964745686e+10
2020-03-31 04:40:00,1.2197665904e+10,1.2197665904e+10,8.4990818775e+09,8.4990818775e+09
2020-03-31 04:45:00,9.1995116189e+09,9.1995116189e+09,9.0555944813e+09,9.0555944813e+09
2020-03-31 04:50:00,8.8739619452e+09,8.8739619452e+09,8.4732162988e+09,8.4732162988e+09
2020-03-31 04:55:00,7.4586751333e+09,7.4586751333e+09,8.5368510805e+09,8.5368510805e+09
2020-03-31 05:00:00,7.7589059222e+09,7.7589059222e+09,9.2176340903e+09,9.2176340903e+09
2020-03-31 05:05:00,6.4343670805e+09,6.4343670805e+09,1.0263162165e+10,1.0263162165e+10
2020-03-31 05:10:00,6.6805537941e+09,6.6805537941e+09,9.5675427231e+09,9.5675427231e+09
2020-03-31 05:15:00,7.8070681652e+09,7.8070681652e+09,9.1184739909e+09,9.1184739909e+09
2020-03-31 05:20:00,9.7248018348e+09,9.7248018348e+09,9.1379879651e+09,9.1379879651e+09
2020-03-31 05:25:00,9.2218859024e+09,9.2218859024e+09,1.0197532114e+10,1.0197532114e+10
2020-03-31 05:30:00,7.0287810395e+09,7.0287810395e+09,8.7336848509e+09,8.7336848509e+09
2020-03-31 05:35:00,7.3781631316e+09,7.3781631316e+09,1.4630360110e+10,1.4630360110e+10
2020-03-31 05:40:00,7.1929411000e+09,7.1929411000e+09,1.0746396994e+10,1.0746396994e+10
2020-03-31 05:45:00,6.5646235536e+09,6.5646235536e+09,1.0254396630e+10,1.0254396630e+10
2020-03-31 05:50:00,9.1999565699e+09,9.1999565699e+09,1.0138165407e+10,1.0138165407e+10
2020-03-31 05:55:00,6.6964739350e+09,6.6964739350e+09,8.7375196491e+09,8.7375196491e+09
2020-03-31 06:00:00,4.4047061265e+09,4.4047061265e+09,8.8809695317e+09,8.8809695317e+09
2020-03-31 06:05:00,6.6113562521e+09,6.6113562521e+09,1.1811029131e+10,1.1811029131e+10
2020-03-31 06:10:00,6.5064208903e+09,6.5064208903e+09,9.7961066262e+09,9.7961066262e+09
2020-03-31 06:15:00,6.6721232389e+09,6.6721232389e+09,1.0915431456e+10,1.0915431456e+10
2020-03-31 06:20:00,5.1635154959e+09,5.1635154959e+09,1.1619357142e+10,1.1619357142e+10
2020-03-31 06:25:00,5.4980717017e+09,5.4980717017e+09,1.2281688691e+10,1.2281688691e+10
2020-03-31 06:30:00,5.2051095635e+09,5.2051095635e+09,1.1730818990e+10,1.1730818990e+10
2020-03-31 06:35:00,8.6718927964e+09,8.6718927964e+09,1.9569501122e+10,1.9569501122e+10
2020-03-31 06:40:00,8.6231904117e+09,8.6231904117e+09,1.6762463737e+10,1.6762463737e+10
2020-03-31 06:45:00,8.8378475733e+09,8.8378475733e+09,1.6660740598e+10,1.6660740598e+10
2020-03-31 06:50:00,9.5453421056e+09,9.5453421056e+09,1.6656512264e+10,1.6656512264e+10
2020-03-31 06:55:00,6.2456211909e+09,6.2456211909e+09,1.4339902970e+10,1.4339902970e+10
2020-03-31 07:00:00,5.7686369681e+09,5.7686369681e+09,1.5139467187e+10,1.5139467187e+10
2020-03-31 07:05:00,7.4900341376e+09,7.4900341376e+09,1.9187194372e+10,1.9187194372e+10
2020-03-31 07:10:00,1.0236208795e+10,1.0236208795e+10,1.6774555354e+10,1.6774555354e+10
2020-03-31 07:15:00,8.9253708611e+09,8.9253708611e+09,1.6258944386e+10,1.6258944386e+10
2020-03-31 07:20:00,8.1385885029e+09,8.1385885029e+09,1.5285553104e+10,1.5285553104e+10
2020-03-31 07:25:00,7.5236673180e+09,7.5236673180e+09,1.5664996611e+10,1.5664996611e+10
2020-03-31 07:30:00,5.7362986207e+09,5.7362986207e+09,1.5730053867e+10,1.5730053867e+10
2020-03-31 07:35:00,8.5329271662e+09,8.5329271662e+09,1.9590991071e+10,1.9590991071e+10
2020-03-31 07:40:00,7.3692215953e+09,7.3692215953e+09,1.6570491103e+10,1.6570491103e+10
2020-03-31 07:45:00,7.8969428738e+09,7.8969428738e+09,1.6608112252e+10,1.6608112252e+10
2020-03-31 07:50:00,7.8248399397e+09,7.8248399397e+09,1.7021689141e+10,1.7021689141e+10
2020-03-31 07:55:00,7.8655434879e+09,7.8655434879e+09,1.7049616285e+10,1.7049616285e+10
2020-03-31 08:00:00,6.0648053944e+09,6.0648053944e+09,1.7232004887e+10,1.7232004887e+10
2020-03-31 08:05:00,7.8472525655e+09,7.8472525655e+09,2.0560684122e+10,2.0560684122e+10
2020-03-31 08:10:00,1.0747778419e+10,1.0747778419e+10,1.8384961563e+10,1.8384961563e+10
2020-03-31 08:15:00,9.9829314919e+09,9.9829314919e+09,1.9339543261e+10,1.9339543261e+10
2020-03-31 08:20:00,1.0038269854e+10,1.0038269854e+10,1.9341989042e+10,1.9341989042e+10
2020-03-31 08:25:00,1.0642430338e+10,1.0642430338e+10,1.9451461374e+10,1.9451461374e+10
2020-03-31 08:30:00,1.2451842804e+10,1.2451842804e+10,2.0238940452e+10,2.0238940452e+10
2020-03-31 08:35:00,1.1962354145e+10,1.1962354145e+10,2.3416097069e+10,2.3416097069e+10
2020-03-31 08:40:00,1.2547933260e+10,1.2547933260e+10,2.0846061481e+10,2.0846061481e+10
2020-03-31 08:45:00,1.3807261714e+10,1.3807261714e+10,1.9785221401e+10,1.9785221401e+10
2020-03-31 08:50:00,1.2979984659e+10,1.2979984659e+10,1.9380799213e+10,1.9380799213e+10
2020-03-31 08:55:00,1.2073244786e+10,1.2073244786e+10,2.0033309335e+10,2.0033309335e+10
2020-03-31 09:00:00,1.1384310911e+10,1.1384310911e+10,1.9130132736e+10,1.9130132736e+10
2020-03-31 09:05:00,1.1345644447e+10,1.1345644447e+10,2.2581763383e+10,2.2581763383e+10
2020-03-31 09:10:00,1.4602182057e+10,1.4602182057e+10,2.0313287763e+10,2.0313287763e+10
2020-03-31 09:15:00,1.4199100971e+10,1.4199100971e+10,1.9452295472e+10,1.9452295472e+10
2020-03-31 09:20:00,1.0783704630e+10,1.0783704630e+10,2.1099373070e+10,2.1099373070e+10
2020-03-31 09:25:00,8.7452903437e+09,8.7452903437e+09,1.9708811107e+10,1.9708811107e+10
2020-03-31 09:30:00,9.1054016893e+09,9.1054016893e+09,1.9981810411e+10,1.9981810411e+10
2020-03-31 09:35:00,8.4697267850e+09,8.4697267850e+09,2.1258887320e+10,2.1258887320e+10
2020-03-31 09:40:00,9.0837521514e+09,9.0837521514e+09,2.0914054586e+10,2.0914054586e+10
2020-03-31 09:45:00,8.2798495483e+09,8.2798495483e+09,2.1120836751e+10,2.1120836751e+10
2020-03-31 09:50:00,9.2558176236e+09,9.2558176236e+09,2.0599122034e+10,2.0599122034e+10
2020-03-31 09:55:00,8.3587224242e+09,8.3587224242e+09,1.9784792297e+10,1.9784792297e+10
2020-03-31 10:00:00,8.1279104728e+09,8.1279104728e+09,2.0279721973e+10,2.0279721973e+10
2020-03-31 10:05:00,7.8407289779e+09,7.8407289779e+09,2.2460025617e+10,2.2460025617e+10
2020-03-31 10:10:00,9.4398179483e+09,9.4398179483e+09,2.2003257059e+10,2.2003257059e+10
2020-03-31 10:15:00,8.4194794337e+09,8.4194794337e+09,2.0916416599e+10,2.0916416599e+10
2020-03-31 10:20:00,9.2318693356e+09,9.2318693356e+09,2.0817120836e+10,2.0817120836e+10
2020-03-31 10:25:00,8.3631487862e+09,8.3631487862e+09,1.9160842060e+10,1.9160842060e+10
2020-03-31 10:30:00,7.0788835189e+09,7.0788835189e+09,1.9442451638e+10,1.9442451638e+10
2020-03-31 10:35:00,7.9597619763e+09,7.9597619763e+09,2.3860700878e+10,2.3860700878e+10
2020-03-31 10:40:00,8.1476002183e+09,8.1476002183e+09,1.9948351376e+10,1.9948351376e+10
2020-03-31 10:45:00,7.9372877901e+09,7.9372877901e+09,2.1493452567e+10,2.1493452567e+10
2020-03-31 10:50:00,7.9738735003e+09,7.9738735003e+09,2.0010259531e+10,2.0010259531e+10
2020-03-31 10:55:00,9.1869105054e+09,9.1869105054e+09,1.8291675906e+10,1.8291675906e+10
2020-03-31 11:00:00,9.9355981518e+09,9.9355981518e+09,1.9768909276e+10,1.9768909276e+10
2020-03-31 11:05:00,1.0963494156e+10,1.0963494156e+10,2.0085266373e+10,2.0085266373e+10
2020-03-31 11:10:00,1.1035387766e+10,1.1035387766e+10,1.8425545644e+10,1.8425545644e+10
2020-03-31 11:15:00,1.1137461968e+10,1.1137461968e+10,1.8462347178e+10,1.8462347178e+10
2020-03-31 11:20:00,1.0930894113e+10,1.0930894113e+10,1.9576168680e+10,1.9576168680e+10
2020-03-31 11:25:00,1.0217108043e+10,1.0217108043e+10,2.1904563275e+10,2.1904563275e+10
2020-03-31 11:30:00,9.0108160864e+09,9.0108160864e+09,2.3081309038e+10,2.3081309038e+10
2020-03-31 11:35:00,9.9182115970e+09,9.9182115970e+09,2.7617119729e+10,2.7617119729e+10
2020-03-31 11:40:00,1.0332556060e+10,1.0332556060e+10,2.2437027540e+10,2.2437027540e+10
2020-03-31 11:45:00,8.3118485275e+09,8.3118485275e+09,2.1772332988e+10,2.1772332988e+10
2020-03-31 11:50:00,8.0654744604e+09,8.0654744604e+09,2.1063040253e+10,2.1063040253e+10
2020-03-31 11:55:00,7.3137197842e+09,7.3137197842e+09,2.1824283438e+10,2.1824283438e+10
2020-03-31 12:00:00,1.0136435453e+10,1.0136435453e+10,1.9488868921e+10,1.9488868921e+10
2020-03-31 12:05:00,9.0187821270e+09,9.0187821270e+09,2.2805804069e+10,2.2805804069e+10
2020-03-31 12:10:00,8.0629625586e+09,8.0629625586e+09,2.0676182983e+10,2.0676182983e+10
2020-03-31 12:15:00,7.6626457244e+09,7.6626457244e+09,1.9883810112e+10,1.9883810112e+10
2020-03-31 12:20:00,7.6270191739e+09,7.6270191739e+09,1.9267912579e+10,1.9267912579e+10
2020-03-31 12:25:00,8.3911358809e+09,8.3911358809e+09,2.0557791864e+10,2.0557791864e+10
2020-03-31 12:30:00,8.9213068073e+09,8.9213068073e+09,2.0503014911e+10,2.0503014911e+10
2020-03-31 12:35:00,8.2381830051e+09,8.2381830051e+09,2.6477022487e+10,2.6477022487e+10
2020-03-31 12:40:00,6.4860797548e+09,6.4860797548e+09,2.0623652485e+10,2.0623652485e+10
2020-03-31 12:45:00,6.2067737427e+09,6.2067737427e+09,2.0907689292e+10,2.0907689292e+10
2020-03-31 12:50:00,7.5198344382e+09,7.5198344382e+09,2.0785595259e+10,2.0785595259e+10
2020-03-31 12:55:00,8.0963766801e+09,8.0963766801e+09,2.0009023835e+10,2.0009023835e+10
2020-03-31 13:00:00,9.4125297178e+09,9.4125297178e+09,2.1706252890e+10,2.1706252890e+10
2020-03-31 13:05:00,6.9391519018e+09,6.9391519018e+09,2.0095940746e+10,2.0095940746e+10
2020-03-31 13:10:00,7.2606609687e+09,7.2606609687e+09,2.2069018530e+10,2.2069018530e+10
2020-03-31 13:15:00,5.9931708872e+09,5.9931708872e+09,2.0922587928e+10,2.0922587928e+10
2020-03-31 13:20:00,6.9274037856e+09,6.9274037856e+09,2.1841516983e+10,2.1841516983e+10
2020-03-31 13:25:00,6.0107981513e+09,6.0107981513e+09,2.0226832999e+10,2.0226832999e+10
2020-03-31 13:30:00,7.6644800006e+09,7.6644800006e+09,1.9794572566e+10,1.9794572566e+10
2020-03-31 13:35:00,8.5341260354e+09,8.5341260354e+09,2.4451434545e+10,2.4451434545e+10
2020-03-31 13:40:00,9.0370817451e+09,9.0370817451e+09,2.0453643670e+10,2.0453643670e+10
2020-03-31 13:45:00,7.5784789936e+09,7.5784789936e+09,1.9574582429e+10,1.9574582429e+10
2020-03-31 13:50:00,7.8848805078e+09,7.8848805078e+09,1.9136526533e+10,1.9136526533e+10
2020-03-31 13:55:00,6.6245822079e+09,6.6245822079e+09,2.0552610142e+10,2.0552610142e+10
2020-03-31 14:00:00,6.4913978585e+09,6.4913978585e+09,2.4260835430e+10,2.4260835430e+10
2020-03-31 14:05:00,6.7424394930e+09,6.7424394930e+09,2.8766712107e+10,2.8766712107e+10
2020-03-31 14:10:00,9.1138404948e+09,9.1138404948e+09,2.4099275932e+10,2.4099275932e+10
2020-03-31 14:15:00,8.7034344375e+09,8.7034344375e+09,2.1700405526e+10,2.1700405526e+10
2020-03-31 14:20:00,8.7645265297e+09,8.7645265297e+09,2.0406001106e+10,2.0406001106e+10
2020-03-31 14:25:00,8.9272059944e+09,8.9272059944e+09,1.9179517485e+10,1.9179517485e+10
2020-03-31 14:30:00,8.8285270004e+09,8.8285270004e+09,1.8859868359e+10,1.8859868359e+10
2020-03-31 14:35:00,8.3922513769e+09,8.3922513769e+09,2.0830207826e+10,2.0830207826e+10
2020-03-31 14:40:00,8.5915208309e+09,8.5915208309e+09,1.8137295973e+10,1.8137295973e+10
2020-03-31 14:45:00,7.6612670848e+09,7.6612670848e+09,1.5527167902e+10,1.5527167902e+10
2020-03-31 14:50:00,8.7085983996e+09,8.7085983996e+09,1.5547787202e+10,1.5547787202e+10
2020-03-31 14:55:00,8.1008987398e+09,8.1008987398e+09,1.6160379315e+10,1.6160379315e+10
2020-03-31 15:00:00,8.2697979485e+09,8.2697979485e+09,1.6892700593e+10,1.6892700593e+10
2020-03-31 15:05:00,7.2891823953e+09,7.2891823953e+09,1.9334197626e+10,1.9334197626e+10
2020-03-31 15:10:00,7.9365193616e+09,7.9365193616e+09,2.0094216887e+10,2.0094216887e+10
2020-03-31 15:15:00,7.6393094856e+09,7.6393094856e+09,1.7974221862e+10,1.7974221862e+10
2020-03-31 15:20:00,8.5187881583e+09,8.5187881583e+09,1.7098813947e+10,1.7098813947e+10
2020-03-31 15:25:00,7.9212665179e+09,7.9212665179e+09,1.6056247626e+10,1.6056247626e+10
2020-03-31 15:30:00,5.6294611995e+09,5.6294611995e+09,1.6279064340e+10,1.6279064340e+10
2020-03-31 15:35:00,8.6265061097e+09,8.6265061097e+09,2.0303796774e+10,2.0303796774e+10
2020-03-31 15:40:00,7.5638679695e+09,7.5638679695e+09,1.7999084939e+10,1.7999084939e+10
2020-03-31 15:45:00,5.7396852349e+09,5.7396852349e+09,1.8569593952e+10,1.8569593952e+10
2020-03-31 15:50:00,7.6037801929e+09,7.6037801929e+09,1.6886580998e+10,1.6886580998e+10
2020-03-31 15:55:00,5.1193061557e+09,5.1193061557e+09,1.6419001535e+10,1.6419001535e+10
2020-03-31 16:00:00,5.2060554894e+09,5.2060554894e+09,1.7663216102e+10,1.7663216102e+10
2020-03-31 16:05:00,5.8716239033e+09,5.8716239033e+09,1.9208881774e+10,1.9208881774e+10
2020-03-31 16:10:00,5.4822092859e+09,5.4822092859e+09,1.6643646606e+10,1.6643646606e+10
2020-03-31 16:15:00,5.1564449244e+09,5.1564449244e+09,1.5463249128e+10,1.5463249128e+10
2020-03-31 16:20:00,7.2684440053e+09,7.2684440053e+09,1.6089960721e+10,1.6089960721e+10
2020-03-31 16:25:00,6.1976453243e+09,6.1976453243e+09,1.3496552695e+10,1.3496552695e+10
2020-03-31 16:30:00,6.3574027555e+09,6.3574027555e+09,1.2812148724e+10,1.2812148724e+10
2020-03-31 16:35:00,7.6276463239e+09,7.6276463239e+09,1.4821984997e+10,1.4821984997e+10
2020-03-31 16:40:00,6.3821361058e+09,6.3821361058e+09,1.3997438377e+10,1.3997438377e+10
2020-03-31 16:45:00,6.3562626866e+09,6.3562626866e+09,1.5376567275e+10,1.5376567275e+10
2020-03-31 16:50:00,6.4614358282e+09,6.4614358282e+09,1.4383843481e+10,1.4383843481e+10
2020-03-31 16:55:00,5.8964812506e+09,5.8964812506e+09,1.4185956326e+10,1.4185956326e+10
2020-03-31 17:00:00,5.8326664165e+09,5.8326664165e+09,1.3918330665e+10,1.3918330665e+10
2020-03-31 17:05:00,7.2882429780e+09,7.2882429780e+09,1.7794519490e+10,1.7794519490e+10
2020-03-31 17:10:00,6.5172681164e+09,6.5172681164e+09,1.4801093309e+10,1.4801093309e+10
2020-03-31 17:15:00,5.4945706873e+09,5.4945706873e+09,1.3959716019e+10,1.3959716019e+10
2020-03-31 17:20:00,5.6933532072e+09,5.6933532072e+09,1.2654280488e+10,1.2654280488e+10
2020-03-31 17:25:00,5.3231238682e+09,5.3231238682e+09,2.1751171298e+10,2.1751171298e+10
2020-03-31 17:30:00,4.9715154911e+09,4.9715154911e+09,1.4330323639e+10,1.4330323639e+10
2020-03-31 17:35:00,5.5191517482e+09,5.5191517482e+09,1.7788902180e+10,1.7788902180e+10
2020-03-31 17:40:00,5.8228629521e+09,5.8228629521e+09,1.5399756746e+10,1.5399756746e+10
2020-03-31 17:45:00,4.7796811043e+09,4.7796811043e+09,1.5258141163e+10,1.5258141163e+10
2020-03-31 17:50:00,6.5313788770e+09,6.5313788770e+09,1.4405994729e+10,1.4405994729e+10
2020-03-31 17:55:00,5.6063190010e+09,5.6063190010e+09,1.3453365787e+10,1.3453365787e+10
2020-03-31 18:00:00,5.5083242756e+09,5.5083242756e+09,1.5523122055e+10,1.5523122055e+10
2020-03-31 18:05:00,6.6019245918e+09,6.6019245918e+09,1.9741888230e+10,1.9741888230e+10
2020-03-31 18:10:00,5.4022897706e+09,5.4022897706e+09,1.4150411853e+10,1.4150411853e+10
2020-03-31 18:15:00,5.6920763409e+09,5.6920763409e+09,1.4486136359e+10,1.4486136359e+10
2020-03-31 18:20:00,6.9778406260e+09,6.9778406260e+09,1.4199019712e+10,1.4199019712e+10
2020-03-31 18:25:00,6.5073280186e+09,6.5073280186e+09,1.2778323052e+10,1.2778323052e+10
2020-03-31 18:30:00,5.9902571761e+09,5.9902571761e+09,1.3266674507e+10,1.3266674507e+10
2020-03-31 18:35:00,7.4941120974e+09,7.4941120974e+09,1.6309156678e+10,1.6309156678e+10
2020-03-31 18:40:00,6.5070634133e+09,6.5070634133e+09,1.1794982807e+10,1.1794982807e+10
2020-03-31 18:45:00,7.6428078899e+09,7.6428078899e+09,1.2953679687e+10,1.2953679687e+10
2020-03-31 18:50:00,8.2854677483e+09,8.2854677483e+09,1.4961301978e+10,1.4961301978e+10
2020-03-31 18:55:00,8.1816429772e+09,8.1816429772e+09,1.6167745504e+10,1.6167745504e+10
2020-03-31 19:00:00,7.2652423375e+09,7.2652423375e+09,1.6361115592e+10,1.6361115592e+10
2020-03-31 19:05:00,6.4565825837e+09,6.4565825837e+09,1.6742419974e+10,1.6742419974e+10
2020-03-31 19:10:00,6.7396432468e+09,6.7396432468e+09,1.4326433350e+10,1.4326433350e+10
2020-03-31 19:15:00,5.7759085827e+09,5.7759085827e+09,1.4716738418e+10,1.4716738418e+10
2020-03-31 19:20:00,6.8716299201e+09,6.8716299201e+09,1.3661576321e+10,1.3661576321e+10
2020-03-31 19:25:00,7.2075799824e+09,7.2075799824e+09,1.4022898666e+10,1.4022898666e+10
2020-03-31 19:30:00,6.7515037361e+09,6.7515037361e+09,1.5577542267e+10,1.5577542267e+10
2020-03-31 19:35:00,1.1661079129e+10,1.1661079129e+10,2.0898315039e+10,2.0898315039e+10
2020-03-31 19:40:00,7.2460674764e+09,7.2460674764e+09,1.6047261685e+10,1.6047261685e+10
2020-03-31 19:45:00,6.7149112328e+09,6.7149112328e+09,1.7456132507e+10,1.7456132507e+10
2020-03-31 19:50:00,7.9630431268e+09,7.9630431268e+09,1.8054465284e+10,1.8054465284e+10
2020-03-31 19:55:00,7.2324279179e+09,7.2324279179e+09,1.4748504473e+10,1.4748504473e+10
2020-03-31 20:00:00,7.2798946824e+09,7.2798946824e+09,1.4306855967e+10,1.4306855967e+10
