DATE,GCAT,GCAT_peak,ATGC,ATGC_peak
2020-03-17 15:45:00,2.2316672383e+09,2.2316672383e+09,4.9997968965e+09,4.9997968965e+09
2020-03-17 15:50:00,2.1757061623e+09,2.1757061623e+09,6.2232190872e+09,6.2232190872e+09
2020-03-17 15:55:00,2.1215045690e+09,2.1215045690e+09,6.0911531548e+09,6.0911531548e+09
2020-03-17 16:00:00,2.2855517363e+09,2.2855517363e+09,4.9639339807e+09,4.9639339807e+09
2020-03-17 16:05:00,2.2126312702e+09,2.2126312702e+09,6.1535039675e+09,6.1535039675e+09
2020-03-17 16:10:00,2.3142004768e+09,2.3142004768e+09,5.5658226809e+09,5.5658226809e+09
2020-03-17 16:15:00,2.2903182524e+09,2.2903182524e+09,4.8605918311e+09,4.8605918311e+09
2020-03-17 16:20:00,2.4930118790e+09,2.4930118790e+09,6.5836514631e+09,6.5836514631e+09
2020-03-17 16:25:00,2.5154810211e+09,2.5154810211e+09,6.3922347005e+09,6.3922347005e+09
2020-03-17 16:30:00,2.4642072903e+09,2.4642072903e+09,5.0865198038e+09,5.0865198038e+09
2020-03-17 16:35:00,2.4419400024e+09,2.4419400024e+09,7.9624935848e+09,7.9624935848e+09
2020-03-17 16:40:00,2.2678957924e+09,2.2678957924e+09,6.8935361331e+09,6.8935361331e+09
2020-03-17 16:45:00,2.2900760512e+09,2.2900760512e+09,5.0386736917e+09,5.0386736917e+09
2020-03-17 16:50:00,2.3119573290e+09,2.3119573290e+09,5.7056810766e+09,5.7056810766e+09
2020-03-17 16:55:00,2.1577635703e+09,2.1577635703e+09,7.1721306177e+09,7.1721306177e+09
2020-03-17 17:00:00,2.3024624261e+09,2.3024624261e+09,5.6009732625e+09,5.6009732625e+09
2020-03-17 17:05:00,2.2885891801e+09,2.2885891801e+09,5.9339701421e+09,5.9339701421e+09
2020-03-17 17:10:00,2.3220008783e+09,2.3220008783e+09,4.4971069228e+09,4.4971069228e+09
2020-03-17 17:15:00,2.3462196277e+09,2.3462196277e+09,6.8271902158e+09,6.8271902158e+09
2020-03-17 17:20:00,2.3858285137e+09,2.3858285137e+09,6.3883743266e+09,6.3883743266e+09
2020-03-17 17:25:00,2.3588147178e+09,2.3588147178e+09,5.6973823949e+09,5.6973823949e+09
2020-03-17 17:30:00,2.4362754993e+09,2.4362754993e+09,5.9896860156e+09,5.9896860156e+09
2020-03-17 17:35:00,2.7236506240e+09,2.7236506240e+09,5.3606034592e+09,5.3606034592e+09
2020-03-17 17:40:00,2.7337364969e+09,2.7337364969e+09,4.3047882042e+09,4.3047882042e+09
2020-03-17 17:45:00,2.6309793307e+09,2.6309793307e+09,6.0104769725e+09,6.0104769725e+09
2020-03-17 17:50:00,2.6394527317e+09,2.6394527317e+09,6.9731858205e+09,6.9731858205e+09
2020-03-17 17:55:00,2.3173884753e+09,2.3173884753e+09,6.5278637736e+09,6.5278637736e+09
2020-03-17 18:00:00,2.4087353896e+09,2.4087353896e+09,5.1170548975e+09,5.1170548975e+09
2020-03-17 18:05:00,2.3786006157e+09,2.3786006157e+09,4.7834152078e+09,4.7834152078e+09
2020-03-17 18:10:00,2.2768824518e+09,2.2768824518e+09,4.8099809092e+09,4.8099809092e+09
2020-03-17 18:15:00,2.4616457238e+09,2.4616457238e+09,4.5277614091e+09,4.5277614091e+09
2020-03-17 18:20:00,2.4894634260e+09,2.4894634260e+09,5.7774702999e+09,5.7774702999e+09
2020-03-17 18:25:00,2.4733791908e+09,2.4733791908e+09,5.4526902632e+09,5.4526902632e+09
2020-03-17 18:30:00,2.2808445261e+09,2.2808445261e+09,4.2995861488e+09,4.2995861488e+09
2020-03-17 18:35:00,2.3405177503e+09,2.3405177503e+09,5.3173557950e+09,5.3173557950e+09
2020-03-17 18:40:00,2.2950587849e+09,2.2950587849e+09,4.9855924934e+09,4.9855924934e+09
2020-03-17 18:45:00,2.5217208466e+09,2.5217208466e+09,4.9381488253e+09,4.9381488253e+09
2020-03-17 18:50:00,2.5674585693e+09,2.5674585693e+09,8.6335330317e+09,8.6335330317e+09
2020-03-17 18:55:00,2.7617684301e+09,2.7617684301e+09,9.7185888887e+09,9.7185888887e+09
2020-03-17 19:00:00,2.8330266147e+09,2.8330266147e+09,8.5358376085e+09,8.5358376085e+09
2020-03-17 19:05:00,2.4337181234e+09,2.4337181234e+09,8.7564363839e+09,8.7564363839e+09
2020-03-17 19:10:00,2.3486835192e+09,2.3486835192e+09,8.8582523482e+09,8.8582523482e+09
2020-03-17 19:15:00,2.2149657124e+09,2.2149657124e+09,8.1082149380e+09,8.1082149380e+09
2020-03-17 19:20:00,2.1802899546e+09,2.1802899546e+09,9.7066865790e+09,9.7066865790e+09
2020-03-17 19:25:00,2.2379722997e+09,2.2379722997e+09,9.7189398606e+09,9.7189398606e+09
2020-03-17 19:30:00,2.2895010827e+09,2.2895010827e+09,9.1468183240e+09,9.1468183240e+09
2020-03-17 19:35:00,2.4272653142e+09,2.4272653142e+09,1.0053606188e+10,1.0053606188e+10
2020-03-17 19:40:00,2.3886920331e+09,2.3886920331e+09,8.2016614560e+09,8.2016614560e+09
2020-03-17 19:45:00,2.5012313162e+09,2.5012313162e+09,8.6811632964e+09,8.6811632964e+09
2020-03-17 19:50:00,2.4420813823e+09,2.4420813823e+09,1.0370951805e+10,1.0370951805e+10
2020-03-17 19:55:00,2.4935148111e+09,2.4935148111e+09,9.4351817802e+09,9.4351817802e+09
2020-03-17 20:00:00,2.4967330121e+09,2.4967330121e+09,7.9181712701e+09,7.9181712701e+09
2020-03-17 20:05:00,2.3320278344e+09,2.3320278344e+09,9.5464385824e+09,9.5464385824e+09
2020-03-17 20:10:00,2.2995021766e+09,2.2995021766e+09,1.0677936444e+10,1.0677936444e+10
2020-03-17 20:15:00,2.1365051509e+09,2.1365051509e+09,9.4115345476e+09,9.4115345476e+09
2020-03-17 20:20:00,1.9990810014e+09,1.9990810014e+09,9.7707512292e+09,9.7707512292e+09
2020-03-17 20:25:00,2.1596641444e+09,2.1596641444e+09,1.1357298234e+10,1.1357298234e+10
2020-03-17 20:30:00,2.0261201145e+09,2.0261201145e+09,7.3222880235e+09,7.3222880235e+09
2020-03-17 20:35:00,2.0839387382e+09,2.0839387382e+09,8.2339585871e+09,8.2339585871e+09
2020-03-17 20:40:00,2.4394363725e+09,2.4394363725e+09,9.9383878136e+09,9.9383878136e+09
2020-03-17 20:45:00,2.0974353091e+09,2.0974353091e+09,7.5271501898e+09,7.5271501898e+09
2020-03-17 20:50:00,2.1418671484e+09,2.1418671484e+09,7.3212195399e+09,7.3212195399e+09
2020-03-17 20:55:00,2.0952410305e+09,2.0952410305e+09,7.1359425980e+09,7.1359425980e+09
2020-03-17 21:00:00,2.0721794543e+09,2.0721794543e+09,7.4398653864e+09,7.4398653864e+09
2020-03-17 21:05:00,1.9137113872e+09,1.9137113872e+09,7.7492892467e+09,7.7492892467e+09
2020-03-17 21:10:00,1.9701358927e+09,1.9701358927e+09,8.2558573574e+09,8.2558573574e+09
2020-03-17 21:15:00,1.9122363690e+09,1.9122363690e+09,6.5423166897e+09,6.5423166897e+09
2020-03-17 21:20:00,1.9772912322e+09,1.9772912322e+09,1.0280538651e+10,1.0280538651e+10
2020-03-17 21:25:00,2.2485434927e+09,2.2485434927e+09,1.0292116063e+10,1.0292116063e+10
2020-03-17 21:30:00,2.1376010300e+09,2.1376010300e+09,8.6981033730e+09,8.6981033730e+09
2020-03-17 21:35:00,2.1259342345e+09,2.1259342345e+09,9.3009153483e+09,9.3009153483e+09
2020-03-17 21:40:00,2.1771175093e+09,2.1771175093e+09,1.1150925600e+10,1.1150925600e+10
2020-03-17 21:45:00,2.0713004155e+09,2.0713004155e+09,9.9035968166e+09,9.9035968166e+09
2020-03-17 21:50:00,2.0033042864e+09,2.0033042864e+09,9.4327911360e+09,9.4327911360e+09
2020-03-17 21:55:00,2.0493488403e+09,2.0493488403e+09,1.0120221574e+10,1.0120221574e+10
2020-03-17 22:00:00,2.2201654846e+09,2.2201654846e+09,8.9509838518e+09,8.9509838518e+09
2020-03-17 22:05:00,2.0286784144e+09,2.0286784144e+09,8.9311413497e+09,8.9311413497e+09
2020-03-17 22:10:00,2.1650980127e+09,2.1650980127e+09,1.1005906713e+10,1.1005906713e+10
2020-03-17 22:15:00,2.0560497495e+09,2.0560497495e+09,8.9980327210e+09,8.9980327210e+09
2020-03-17 22:20:00,2.0095474778e+09,2.0095474778e+09,1.0401469053e+10,1.0401469053e+10
2020-03-17 22:25:00,1.9875668979e+09,1.9875668979e+09,1.0264274958e+10,1.0264274958e+10
2020-03-17 22:30:00,2.0749303585e+09,2.0749303585e+09,7.9476052008e+09,7.9476052008e+09
2020-03-17 22:35:00,1.9207068773e+09,1.9207068773e+09,9.5600856384e+09,9.5600856384e+09
2020-03-17 22:40:00,1.9795508517e+09,1.9795508517e+09,8.7207160981e+09,8.7207160981e+09
2020-03-17 22:45:00,1.9126850722e+09,1.9126850722e+09,8.1027620331e+09,8.1027620331e+09
2020-03-17 22:50:00,1.7857447450e+09,1.7857447450e+09,9.5501160011e+09,9.5501160011e+09
2020-03-17 22:55:00,1.7274216738e+09,1.7274216738e+09,8.4352094014e+09,8.4352094014e+09
2020-03-17 23:00:00,1.7853164552e+09,1.7853164552e+09,7.7260803041e+09,7.7260803041e+09
2020-03-17 23:05:00,1.6843235475e+09,1.6843235475e+09,8.9639018113e+09,8.9639018113e+09
2020-03-17 23:10:00,1.7857828756e+09,1.7857828756e+09,1.0037006755e+10,1.0037006755e+10
2020-03-17 23:15:00,1.6744706088e+09,1.6744706088e+09,7.5354386173e+09,7.5354386173e+09
2020-03-17 23:20:00,1.6654853912e+09,1.6654853912e+09,1.0185383987e+10,1.0185383987e+10
2020-03-17 23:25:00,1.7115614347e+09,1.7115614347e+09,9.2238111934e+09,9.2238111934e+09
2020-03-17 23:30:00,1.5604952291e+09,1.5604952291e+09,7.7311871547e+09,7.7311871547e+09
2020-03-17 23:35:00,1.6458553423e+09,1.6458553423e+09,8.9549052387e+09,8.9549052387e+09
2020-03-17 23:40:00,1.6044591573e+09,1.6044591573e+09,7.6313570212e+09,7.6313570212e+09
2020-03-17 23:45:00,1.6781255941e+09,1.6781255941e+09,6.6332129791e+09,6.6332129791e+09
2020-03-17 23:50:00,1.6968971963e+09,1.6968971963e+09,7.6338289119e+09,7.6338289119e+09
2020-03-17 23:55:00,1.5747538352e+09,1.5747538352e+09,6.2245331616e+09,6.2245331616e+09
2020-03-18 00:00:00,1.6282864849e+09,1.6282864849e+09,5.2670916549e+09,5.2670916549e+09
