DATE,NLDE,NLDE_peak,DENL,DENL_peak
2020-03-30 03:45:00,2.8879982098e+10,2.8879982098e+10,3.3507097180e+10,3.3507097180e+10
2020-03-30 03:50:00,2.5989721989e+10,2.5989721989e+10,3.6981406804e+10,3.6981406804e+10
2020-03-30 03:55:00,2.5343568572e+10,2.5343568572e+10,3.9054258004e+10,3.9054258004e+10
2020-03-30 04:00:00,3.0825667447e+10,3.0825667447e+10,3.6115085759e+10,3.6115085759e+10
2020-03-30 04:05:00,2.8329592392e+10,2.8329592392e+10,3.6771856189e+10,3.6771856189e+10
2020-03-30 04:10:00,2.9196248105e+10,2.9196248105e+10,4.6060842477e+10,4.6060842477e+10
2020-03-30 04:15:00,2.8113976049e+10,2.8113976049e+10,3.7937245987e+10,3.7937245987e+10
2020-03-30 04:20:00,2.8028656619e+10,2.8028656619e+10,3.5998361743e+10,3.5998361743e+10
2020-03-30 04:25:00,2.2731358666e+10,2.2731358666e+10,3.2455347090e+10,3.2455347090e+10
2020-03-30 04:30:00,2.6519912996e+10,2.6519912996e+10,3.6448485841e+10,3.6448485841e+10
2020-03-30 04:35:00,2.4063488653e+10,2.4063488653e+10,3.7264091592e+10,3.7264091592e+10
2020-03-30 04:40:00,3.1741202607e+10,3.1741202607e+10,3.5554439573e+10,3.5554439573e+10
2020-03-30 04:45:00,2.8968330145e+10,2.8968330145e+10,3.4463346158e+10,3.4463346158e+10
2020-03-30 04:50:00,2.7471911849e+10,2.7471911849e+10,3.1395627202e+10,3.1395627202e+10
2020-03-30 04:55:00,3.2122543890e+10,3.2122543890e+10,3.1428583616e+10,3.1428583616e+10
2020-03-30 05:00:00,3.8419719955e+10,3.8419719955e+10,4.5957521220e+10,4.5957521220e+10
2020-03-30 05:05:00,3.9396929556e+10,3.9396929556e+10,4.3780958733e+10,4.3780958733e+10
2020-03-30 05:10:00,3.6218029257e+10,3.6218029257e+10,3.2005609941e+10,3.2005609941e+10
2020-03-30 05:15:00,2.8618021502e+10,2.8618021502e+10,3.0709207164e+10,3.0709207164e+10
2020-03-30 05:20:00,2.9921408087e+10,2.9921408087e+10,3.3334224304e+10,3.3334224304e+10
2020-03-30 05:25:00,2.9792190295e+10,2.9792190295e+10,3.8884957755e+10,3.8884957755e+10
2020-03-30 05:30:00,2.7456865778e+10,2.7456865778e+10,4.3353305846e+10,4.3353305846e+10
2020-03-30 05:35:00,2.9392969676e+10,2.9392969676e+10,5.6308786366e+10,5.6308786366e+10
2020-03-30 05:40:00,3.0227208257e+10,3.0227208257e+10,5.2485533321e+10,5.2485533321e+10
2020-03-30 05:45:00,3.5254173053e+10,3.5254173053e+10,6.0928648462e+10,6.0928648462e+10
2020-03-30 05:50:00,3.1793538353e+10,3.1793538353e+10,4.5807528011e+10,4.5807528011e+10
2020-03-30 05:55:00,2.6614728877e+10,2.6614728877e+10,5.8738512062e+10,5.8738512062e+10
2020-03-30 06:00:00,3.2941445176e+10,3.2941445176e+10,8.1631390332e+10,8.1631390332e+10
2020-03-30 06:05:00,2.7288759646e+10,2.7288759646e+10,7.7096551590e+10,7.7096551590e+10
2020-03-30 06:10:00,2.9759010985e+10,2.9759010985e+10,6.2161609795e+10,6.2161609795e+10
2020-03-30 06:15:00,2.6733176092e+10,2.6733176092e+10,5.9461768270e+10,5.9461768270e+10
2020-03-30 06:20:00,2.8482204139e+10,2.8482204139e+10,5.6654108695e+10,5.6654108695e+10
2020-03-30 06:25:00,2.6091166042e+10,2.6091166042e+10,8.1510952021e+10,8.1510952021e+10
2020-03-30 06:30:00,2.7926727320e+10,2.7926727320e+10,6.7029046471e+10,6.7029046471e+10
2020-03-30 06:35:00,2.9325442032e+10,2.9325442032e+10,5.3985877268e+10,5.3985877268e+10
2020-03-30 06:40:00,2.9563539493e+10,2.9563539493e+10,5.7617827925e+10,5.7617827925e+10
2020-03-30 06:45:00,2.9262018659e+10,2.9262018659e+10,5.5859094740e+10,5.5859094740e+10
2020-03-30 06:50:00,2.7959358208e+10,2.7959358208e+10,7.2939617488e+10,7.2939617488e+10
2020-03-30 06:55:00,2.4613827990e+10,2.4613827990e+10,7.0261294178e+10,7.0261294178e+10
2020-03-30 07:00:00,3.2253680318e+10,3.2253680318e+10,6.6660546441e+10,6.6660546441e+10
2020-03-30 07:05:00,3.6406402330e+10,3.6406402330e+10,5.9060212815e+10,5.9060212815e+10
2020-03-30 07:10:00,4.0734178843e+10,4.0734178843e+10,5.6102434741e+10,5.6102434741e+10
2020-03-30 07:15:00,4.1504865198e+10,4.1504865198e+10,6.0047029142e+10,6.0047029142e+10
2020-03-30 07:20:00,4.4199933862e+10,4.4199933862e+10,7.3425534891e+10,7.3425534891e+10
2020-03-30 07:25:00,3.8520788759e+10,3.8520788759e+10,5.6433069196e+10,5.6433069196e+10
2020-03-30 07:30:00,3.7968356172e+10,3.7968356172e+10,4.9979051361e+10,4.9979051361e+10
2020-03-30 07:35:00,3.7067736019e+10,3.7067736019e+10,4.9132204463e+10,4.9132204463e+10
2020-03-30 07:40:00,4.0560150426e+10,4.0560150426e+10,5.3441363878e+10,5.3441363878e+10
2020-03-30 07:45:00,3.8157349985e+10,3.8157349985e+10,5.4242401950e+10,5.4242401950e+10
2020-03-30 07:50:00,4.0450005753e+10,4.0450005753e+10,5.9332123816e+10,5.9332123816e+10
2020-03-30 07:55:00,3.8103156198e+10,3.8103156198e+10,5.9299890717e+10,5.9299890717e+10
2020-03-30 08:00:00,3.7531500814e+10,3.7531500814e+10,5.0170354168e+10,5.0170354168e+10
2020-03-30 08:05:00,3.7002989208e+10,3.7002989208e+10,5.3344743606e+10,5.3344743606e+10
2020-03-30 08:10:00,3.9563465397e+10,3.9563465397e+10,6.5036061027e+10,6.5036061027e+10
2020-03-30 08:15:00,3.6551707254e+10,3.6551707254e+10,6.5347379152e+10,6.5347379152e+10
2020-03-30 08:20:00,3.5980884029e+10,3.5980884029e+10,6.7528751989e+10,6.7528751989e+10
2020-03-30 08:25:00,3.1168686648e+10,3.1168686648e+10,5.7814782070e+10,5.7814782070e+10
2020-03-30 08:30:00,2.7302551215e+10,2.7302551215e+10,5.4538542118e+10,5.4538542118e+10
2020-03-30 08:35:00,2.6775563103e+10,2.6775563103e+10,5.4520664107e+10,5.4520664107e+10
2020-03-30 08:40:00,2.6187941717e+10,2.6187941717e+10,4.6565384130e+10,4.6565384130e+10
2020-03-30 08:45:00,2.8827217267e+10,2.8827217267e+10,5.2631597097e+10,5.2631597097e+10
2020-03-30 08:50:00,2.5143918124e+10,2.5143918124e+10,6.0129815209e+10,6.0129815209e+10
2020-03-30 08:55:00,2.5718952854e+10,2.5718952854e+10,6.6070361811e+10,6.6070361811e+10
2020-03-30 09:00:00,2.6200391739e+10,2.6200391739e+10,5.2907843668e+10,5.2907843668e+10
2020-03-30 09:05:00,2.9108517772e+10,2.9108517772e+10,5.2785289712e+10,5.2785289712e+10
2020-03-30 09:10:00,2.3278252265e+10,2.3278252265e+10,4.4132021945e+10,4.4132021945e+10
2020-03-30 09:15:00,2.8268986207e+10,2.8268986207e+10,4.5822327456e+10,4.5822327456e+10
2020-03-30 09:20:00,2.7598995324e+10,2.7598995324e+10,4.5101671452e+10,4.5101671452e+10
2020-03-30 09:25:00,2.7389368254e+10,2.7389368254e+10,6.0635630833e+10,6.0635630833e+10
2020-03-30 09:30:00,2.8452098160e+10,2.8452098160e+10,5.7180476582e+10,5.7180476582e+10
