DATE,PTUK,PTUK_peak,UKPT,PTUK_peak
2020-03-24 16:20:00,1.8921997805e+09,1.8921997805e+09,6.9534493353e+08,6.9534493353e+08
2020-03-24 16:25:00,2.3113024452e+09,2.3113024452e+09,5.6233691755e+08,5.6233691755e+08
2020-03-24 16:30:00,1.4244448052e+09,1.4244448052e+09,5.6339667982e+08,5.6339667982e+08
2020-03-24 16:35:00,1.2657252465e+09,1.2657252465e+09,5.3581441066e+08,5.3581441066e+08
2020-03-24 16:40:00,1.7873186376e+09,1.7873186376e+09,5.5292990982e+08,5.5292990982e+08
2020-03-24 16:45:00,1.3624683159e+09,1.3624683159e+09,5.4668353647e+08,5.4668353647e+08
2020-03-24 16:50:00,1.1689567187e+09,1.1689567187e+09,4.7136881640e+08,4.7136881640e+08
2020-03-24 16:55:00,1.0918773282e+09,1.0918773282e+09,4.2467939147e+08,4.2467939147e+08
2020-03-24 17:00:00,1.2220098417e+09,1.2220098417e+09,3.8477106858e+08,3.8477106858e+08
2020-03-24 17:05:00,1.3792817009e+09,1.3792817009e+09,4.3898314440e+08,4.3898314440e+08
2020-03-24 17:10:00,1.1667367987e+09,1.1667367987e+09,4.4834979826e+08,4.4834979826e+08
2020-03-24 17:15:00,1.2136369425e+09,1.2136369425e+09,3.5369441860e+08,3.5369441860e+08
2020-03-24 17:20:00,1.0227733651e+09,1.0227733651e+09,3.5503609404e+08,3.5503609404e+08
2020-03-24 17:25:00,1.0551187738e+09,1.0551187738e+09,4.1996964465e+08,4.1996964465e+08
2020-03-24 17:30:00,1.0081440866e+09,1.0081440866e+09,4.2898561323e+08,4.2898561323e+08
2020-03-24 17:35:00,1.3615566838e+09,1.3615566838e+09,6.3625919779e+08,6.3625919779e+08
2020-03-24 17:40:00,1.3036834253e+09,1.3036834253e+09,5.9981433817e+08,5.9981433817e+08
2020-03-24 17:45:00,1.0698946799e+09,1.0698946799e+09,5.4896047537e+08,5.4896047537e+08
2020-03-24 17:50:00,2.7030122264e+09,2.7030122264e+09,4.4150191066e+08,4.4150191066e+08
2020-03-24 17:55:00,1.3614558733e+09,1.3614558733e+09,4.0692276156e+08,4.0692276156e+08
2020-03-24 18:00:00,1.0971022167e+09,1.0971022167e+09,3.0974889474e+08,3.0974889474e+08
2020-03-24 18:05:00,1.2229722165e+09,1.2229722165e+09,3.5943274007e+08,3.5943274007e+08
2020-03-24 18:10:00,1.4216970253e+09,1.4216970253e+09,3.5409330036e+08,3.5409330036e+08
2020-03-24 18:15:00,1.9447733470e+09,1.9447733470e+09,3.3576998987e+08,3.3576998987e+08
2020-03-24 18:20:00,2.0933298041e+09,2.0933298041e+09,3.4835977110e+08,3.4835977110e+08
2020-03-24 18:25:00,1.2704114486e+09,1.2704114486e+09,4.1109112704e+08,4.1109112704e+08
2020-03-24 18:30:00,1.3187288496e+09,1.3187288496e+09,3.6044398057e+08,3.6044398057e+08
2020-03-24 18:35:00,1.1270875570e+09,1.1270875570e+09,3.7164852550e+08,3.7164852550e+08
2020-03-24 18:40:00,1.1428126529e+09,1.1428126529e+09,2.8270463626e+08,2.8270463626e+08
2020-03-24 18:45:00,1.6919975738e+09,1.6919975738e+09,3.3227954682e+08,3.3227954682e+08
2020-03-24 18:50:00,1.6584557623e+09,1.6584557623e+09,3.8167091783e+08,3.8167091783e+08
2020-03-24 18:55:00,1.9184874036e+09,1.9184874036e+09,3.8335018826e+08,3.8335018826e+08
2020-03-24 19:00:00,1.0616801097e+09,1.0616801097e+09,4.2433117196e+08,4.2433117196e+08
2020-03-24 19:05:00,9.7687608369e+08,9.7687608369e+08,3.3770235851e+08,3.3770235851e+08
2020-03-24 19:10:00,1.2571633206e+09,1.2571633206e+09,3.3686570838e+08,3.3686570838e+08
2020-03-24 19:15:00,1.6848712863e+09,1.6848712863e+09,3.5691904247e+08,3.5691904247e+08
2020-03-24 19:20:00,1.1311441105e+09,1.1311441105e+09,4.4890002877e+08,4.4890002877e+08
2020-03-24 19:25:00,1.1466109752e+09,1.1466109752e+09,5.0120995793e+08,5.0120995793e+08
2020-03-24 19:30:00,1.2649901820e+09,1.2649901820e+09,3.7869013074e+08,3.7869013074e+08
2020-03-24 19:35:00,2.2766523744e+09,2.2766523744e+09,3.1565912688e+08,3.1565912688e+08
2020-03-24 19:40:00,1.3221839704e+09,1.3221839704e+09,2.9865180254e+08,2.9865180254e+08
2020-03-24 19:45:00,1.1525860860e+09,1.1525860860e+09,3.6902733247e+08,3.6902733247e+08
2020-03-24 19:50:00,1.1447902551e+09,1.1447902551e+09,4.2593469974e+08,4.2593469974e+08
2020-03-24 19:55:00,1.5321140543e+09,1.5321140543e+09,5.3588793538e+08,5.3588793538e+08
2020-03-24 20:00:00,1.4351372102e+09,1.4351372102e+09,4.4251708442e+08,4.4251708442e+08
2020-03-24 20:05:00,1.5957674343e+09,1.5957674343e+09,3.7286905227e+08,3.7286905227e+08
2020-03-24 20:10:00,2.1906064405e+09,2.1906064405e+09,4.1164664695e+08,4.1164664695e+08
2020-03-24 20:15:00,2.5391312712e+09,2.5391312712e+09,4.4829441167e+08,4.4829441167e+08
2020-03-24 20:20:00,2.5888902575e+09,2.5888902575e+09,3.2179671987e+08,3.2179671987e+08
2020-03-24 20:25:00,1.7278056434e+09,1.7278056434e+09,3.6353729251e+08,3.6353729251e+08
2020-03-24 20:30:00,1.7095265349e+09,1.7095265349e+09,3.0662909436e+08,3.0662909436e+08
2020-03-24 20:35:00,1.5846667122e+09,1.5846667122e+09,2.8692081301e+08,2.8692081301e+08
2020-03-24 20:40:00,1.5769603663e+09,1.5769603663e+09,2.7439928687e+08,2.7439928687e+08
2020-03-24 20:45:00,1.5729960303e+09,1.5729960303e+09,3.8605747580e+08,3.8605747580e+08
2020-03-24 20:50:00,1.4304936077e+09,1.4304936077e+09,2.4165423364e+08,2.4165423364e+08
2020-03-24 20:55:00,1.5073012404e+09,1.5073012404e+09,1.9137320396e+08,1.9137320396e+08
2020-03-24 21:00:00,1.7023612318e+09,1.7023612318e+09,2.7004748335e+08,2.7004748335e+08
2020-03-24 21:05:00,1.4305118863e+09,1.4305118863e+09,2.7165243456e+08,2.7165243456e+08
2020-03-24 21:10:00,2.0592165336e+09,2.0592165336e+09,3.0297570077e+08,3.0297570077e+08
2020-03-24 21:15:00,2.3035219836e+09,2.3035219836e+09,4.0291344723e+08,4.0291344723e+08
2020-03-24 21:20:00,1.3774026736e+09,1.3774026736e+09,3.2501916379e+08,3.2501916379e+08
2020-03-24 21:25:00,1.3839281027e+09,1.3839281027e+09,3.6840958163e+08,3.6840958163e+08
2020-03-24 21:30:00,1.4005994249e+09,1.4005994249e+09,3.4065563685e+08,3.4065563685e+08
2020-03-24 21:35:00,1.3197839370e+09,1.3197839370e+09,2.7441794218e+08,2.7441794218e+08
2020-03-24 21:40:00,1.4857973616e+09,1.4857973616e+09,2.7382404210e+08,2.7382404210e+08
2020-03-24 21:45:00,1.4920468303e+09,1.4920468303e+09,3.2803205734e+08,3.2803205734e+08
2020-03-24 21:50:00,1.4228335845e+09,1.4228335845e+09,3.4335325866e+08,3.4335325866e+08
2020-03-24 21:55:00,1.2923012267e+09,1.2923012267e+09,3.6869945708e+08,3.6869945708e+08
2020-03-24 22:00:00,1.3087466148e+09,1.3087466148e+09,4.1674046722e+08,4.1674046722e+08
2020-03-24 22:05:00,1.5871433291e+09,1.5871433291e+09,3.7202137558e+08,3.7202137558e+08
2020-03-24 22:10:00,1.4182198795e+09,1.4182198795e+09,3.6975495052e+08,3.6975495052e+08
2020-03-24 22:15:00,1.4459035568e+09,1.4459035568e+09,2.9250626354e+08,2.9250626354e+08
2020-03-24 22:20:00,2.1140963944e+09,2.1140963944e+09,3.1869245403e+08,3.1869245403e+08
2020-03-24 22:25:00,1.6970899759e+09,1.6970899759e+09,4.3338248696e+08,4.3338248696e+08
2020-03-24 22:30:00,1.3526827949e+09,1.3526827949e+09,3.7400043266e+08,3.7400043266e+08
2020-03-24 22:35:00,1.2985175502e+09,1.2985175502e+09,3.9162081014e+08,3.9162081014e+08
2020-03-24 22:40:00,1.2547337749e+09,1.2547337749e+09,4.5042249414e+08,4.5042249414e+08
2020-03-24 22:45:00,1.2935284785e+09,1.2935284785e+09,3.2836640514e+08,3.2836640514e+08
2020-03-24 22:50:00,1.6843665793e+09,1.6843665793e+09,4.0099848863e+08,4.0099848863e+08
2020-03-24 22:55:00,1.5254877505e+09,1.5254877505e+09,3.4694522017e+08,3.4694522017e+08
2020-03-24 23:00:00,2.0558014286e+09,2.0558014286e+09,4.9002609374e+08,4.9002609374e+08
2020-03-24 23:05:00,1.6053188039e+09,1.6053188039e+09,3.6980266256e+08,3.6980266256e+08
2020-03-24 23:10:00,1.4642054078e+09,1.4642054078e+09,4.0504569096e+08,4.0504569096e+08
2020-03-24 23:15:00,1.4484325512e+09,1.4484325512e+09,3.4642603333e+08,3.4642603333e+08
2020-03-24 23:20:00,1.9809496051e+09,1.9809496051e+09,4.7250270931e+08,4.7250270931e+08
2020-03-24 23:25:00,2.0320152417e+09,2.0320152417e+09,3.1813505403e+08,3.1813505403e+08
2020-03-24 23:30:00,1.2293133598e+09,1.2293133598e+09,4.1042385580e+08,4.1042385580e+08
2020-03-24 23:35:00,1.9439287664e+09,1.9439287664e+09,2.0143189871e+08,2.0143189871e+08
2020-03-24 23:40:00,1.0838847921e+09,1.0838847921e+09,2.3448051438e+08,2.3448051438e+08
2020-03-24 23:45:00,1.1314229619e+09,1.1314229619e+09,2.6179136607e+08,2.6179136607e+08
2020-03-24 23:50:00,1.6230392192e+09,1.6230392192e+09,5.2951579240e+08,5.2951579240e+08
2020-03-24 23:55:00,2.3110479478e+09,2.3110479478e+09,4.2081311025e+08,4.2081311025e+08
2020-03-25 00:00:00,1.3923949815e+09,1.3923949815e+09,4.2007288671e+08,4.2007288671e+08
2020-03-25 00:05:00,1.5571686513e+09,1.5571686513e+09,3.0196762509e+08,3.0196762509e+08
2020-03-25 00:10:00,2.3981119231e+09,2.3981119231e+09,4.2897673276e+08,4.2897673276e+08
2020-03-25 00:15:00,1.3037037883e+09,1.3037037883e+09,3.3522182428e+08,3.3522182428e+08
2020-03-25 00:20:00,1.0715408811e+09,1.0715408811e+09,3.0886736367e+08,3.0886736367e+08
2020-03-25 00:25:00,1.3621514579e+09,1.3621514579e+09,3.3928049454e+08,3.3928049454e+08
2020-03-25 00:30:00,1.0268057480e+09,1.0268057480e+09,2.6568789804e+08,2.6568789804e+08
2020-03-25 00:35:00,1.0526771642e+09,1.0526771642e+09,1.7676062528e+08,1.7676062528e+08
2020-03-25 00:40:00,8.1388381708e+08,8.1388381708e+08,1.7744129120e+08,1.7744129120e+08
2020-03-25 00:45:00,9.1704226603e+08,9.1704226603e+08,1.9535578843e+08,1.9535578843e+08
2020-03-25 00:50:00,8.1088963106e+08,8.1088963106e+08,1.8644189032e+08,1.8644189032e+08
2020-03-25 00:55:00,7.1515592393e+08,7.1515592393e+08,1.7745259745e+08,1.7745259745e+08
2020-03-25 01:00:00,7.3921816219e+08,7.3921816219e+08,3.4039464822e+08,3.4039464822e+08
2020-03-25 01:05:00,7.7091160542e+08,7.7091160542e+08,2.3497659321e+08,2.3497659321e+08
2020-03-25 01:10:00,8.4640584015e+08,8.4640584015e+08,2.2757969633e+08,2.2757969633e+08
2020-03-25 01:15:00,8.2801217802e+08,8.2801217802e+08,2.5527251679e+08,2.5527251679e+08
2020-03-25 01:20:00,8.6078695568e+08,8.6078695568e+08,2.2632716194e+08,2.2632716194e+08
2020-03-25 01:25:00,7.7987829489e+08,7.7987829489e+08,3.3418076762e+08,3.3418076762e+08
2020-03-25 01:30:00,1.0517753956e+09,1.0517753956e+09,2.9354092593e+08,2.9354092593e+08
2020-03-25 01:35:00,7.3018154698e+08,7.3018154698e+08,2.4280461474e+08,2.4280461474e+08
2020-03-25 01:40:00,7.3462870684e+08,7.3462870684e+08,2.1733564332e+08,2.1733564332e+08
2020-03-25 01:45:00,6.3790185442e+08,6.3790185442e+08,3.6811550950e+08,3.6811550950e+08
2020-03-25 01:50:00,6.0614192875e+08,6.0614192875e+08,3.7740462807e+08,3.7740462807e+08
2020-03-25 01:55:00,2.3481008273e+09,2.3481008273e+09,3.6078994006e+08,3.6078994006e+08
2020-03-25 02:00:00,1.7396551588e+09,1.7396551588e+09,3.7421486580e+08,3.7421486580e+08
2020-03-25 02:05:00,7.7514352391e+08,7.7514352391e+08,3.8959151777e+08,3.8959151777e+08
2020-03-25 02:10:00,7.1461319562e+08,7.1461319562e+08,3.1271322027e+08,3.1271322027e+08
2020-03-25 02:15:00,7.5768164073e+08,7.5768164073e+08,3.2968122453e+08,3.2968122453e+08
2020-03-25 02:20:00,1.3048561168e+09,1.3048561168e+09,4.0835370286e+08,4.0835370286e+08
2020-03-25 02:25:00,1.2196616743e+09,1.2196616743e+09,2.8401676949e+08,2.8401676949e+08
2020-03-25 02:30:00,5.0571227488e+08,5.0571227488e+08,2.5586280246e+08,2.5586280246e+08
2020-03-25 02:35:00,5.3088341996e+08,5.3088341996e+08,3.0246539708e+08,3.0246539708e+08
2020-03-25 02:40:00,5.2919840890e+08,5.2919840890e+08,5.6469366847e+08,5.6469366847e+08
2020-03-25 02:45:00,5.7462855635e+08,5.7462855635e+08,4.9884710097e+08,4.9884710097e+08
2020-03-25 02:50:00,8.2950588788e+08,8.2950588788e+08,4.3541398853e+08,4.3541398853e+08
2020-03-25 02:55:00,5.5324899515e+08,5.5324899515e+08,2.6558364890e+08,2.6558364890e+08
2020-03-25 03:00:00,4.5099590780e+08,4.5099590780e+08,2.3193522709e+08,2.3193522709e+08
2020-03-25 03:05:00,6.3411082311e+08,6.3411082311e+08,1.9722458208e+08,1.9722458208e+08
2020-03-25 03:10:00,4.7734467245e+08,4.7734467245e+08,2.5461481376e+08,2.5461481376e+08
2020-03-25 03:15:00,4.3324085459e+08,4.3324085459e+08,2.6200893287e+08,2.6200893287e+08
2020-03-25 03:20:00,5.4437395899e+08,5.4437395899e+08,3.2758798663e+08,3.2758798663e+08
2020-03-25 03:25:00,3.6322681157e+08,3.6322681157e+08,1.9899408681e+08,1.9899408681e+08
2020-03-25 03:30:00,4.3984671344e+08,4.3984671344e+08,1.8480847149e+08,1.8480847149e+08
2020-03-25 03:35:00,4.8407017218e+08,4.8407017218e+08,1.4237398075e+08,1.4237398075e+08
2020-03-25 03:40:00,3.9409133323e+08,3.9409133323e+08,1.6830968708e+08,1.6830968708e+08
2020-03-25 03:45:00,3.8855515421e+08,3.8855515421e+08,1.4764448682e+08,1.4764448682e+08
2020-03-25 03:50:00,5.8093049174e+08,5.8093049174e+08,2.0102910223e+08,2.0102910223e+08
2020-03-25 03:55:00,4.1773582011e+08,4.1773582011e+08,2.2821275868e+08,2.2821275868e+08
2020-03-25 04:00:00,4.1107128113e+08,4.1107128113e+08,1.5292431627e+08,1.5292431627e+08
2020-03-25 04:05:00,5.9600040644e+08,5.9600040644e+08,1.8421055361e+08,1.8421055361e+08
2020-03-25 04:10:00,1.2337877519e+09,1.2337877519e+09,3.6268007087e+08,3.6268007087e+08
2020-03-25 04:15:00,3.7744586118e+09,3.7744586118e+09,3.3663870641e+08,3.3663870641e+08
2020-03-25 04:20:00,2.4100478556e+09,2.4100478556e+09,3.0639718124e+08,3.0639718124e+08
2020-03-25 04:25:00,7.4371180435e+08,7.4371180435e+08,2.3765482403e+08,2.3765482403e+08
2020-03-25 04:30:00,1.0255438430e+09,1.0255438430e+09,2.3978630484e+08,2.3978630484e+08
2020-03-25 04:35:00,3.3892345316e+08,3.3892345316e+08,2.1276156013e+08,2.1276156013e+08
2020-03-25 04:40:00,1.4912823814e+09,1.4912823814e+09,2.3861348464e+08,2.3861348464e+08
2020-03-25 04:45:00,2.3158116857e+09,2.3158116857e+09,1.7152582807e+08,1.7152582807e+08
2020-03-25 04:50:00,2.1837029235e+09,2.1837029235e+09,2.2580611189e+08,2.2580611189e+08
2020-03-25 04:55:00,8.2305181801e+08,8.2305181801e+08,2.2335377740e+08,2.2335377740e+08
2020-03-25 05:00:00,3.3243791789e+08,3.3243791789e+08,2.0784027324e+08,2.0784027324e+08
2020-03-25 05:05:00,3.3429063965e+08,3.3429063965e+08,3.2121874922e+08,3.2121874922e+08
2020-03-25 05:10:00,1.1154922724e+09,1.1154922724e+09,2.1700247543e+08,2.1700247543e+08
2020-03-25 05:15:00,3.6158862883e+08,3.6158862883e+08,2.7600255740e+08,2.7600255740e+08
2020-03-25 05:20:00,1.6066745289e+09,1.6066745289e+09,2.4771344038e+08,2.4771344038e+08
2020-03-25 05:25:00,1.6875511225e+09,1.6875511225e+09,1.8065600668e+08,1.8065600668e+08
2020-03-25 05:30:00,3.5607793961e+08,3.5607793961e+08,2.3016112601e+08,2.3016112601e+08
2020-03-25 05:35:00,2.8375848651e+08,2.8375848651e+08,2.8689088840e+08,2.8689088840e+08
2020-03-25 05:40:00,3.0536250350e+08,3.0536250350e+08,1.5315397946e+08,1.5315397946e+08
2020-03-25 05:45:00,3.2133240830e+08,3.2133240830e+08,2.3844982334e+08,2.3844982334e+08
2020-03-25 05:50:00,3.4551302677e+08,3.4551302677e+08,1.9563707717e+08,1.9563707717e+08
2020-03-25 05:55:00,1.1508573148e+09,1.1508573148e+09,3.0282779882e+08,3.0282779882e+08
2020-03-25 06:00:00,3.9591572361e+08,3.9591572361e+08,1.5423562588e+08,1.5423562588e+08
2020-03-25 06:05:00,8.8759811429e+08,8.8759811429e+08,2.9391751368e+08,2.9391751368e+08
2020-03-25 06:10:00,1.3491054661e+09,1.3491054661e+09,1.8643641470e+08,1.8643641470e+08
2020-03-25 06:15:00,4.5486521319e+08,4.5486521319e+08,2.3625852318e+08,2.3625852318e+08
2020-03-25 06:20:00,4.6373892929e+08,4.6373892929e+08,3.8244515347e+08,3.8244515347e+08
2020-03-25 06:25:00,6.4095763281e+08,6.4095763281e+08,1.8468531923e+08,1.8468531923e+08
2020-03-25 06:30:00,3.8118705977e+08,3.8118705977e+08,4.8575364391e+08,4.8575364391e+08
2020-03-25 06:35:00,4.7051996089e+08,4.7051996089e+08,2.8219379340e+08,2.8219379340e+08
2020-03-25 06:40:00,5.9057804753e+08,5.9057804753e+08,2.0235260409e+08,2.0235260409e+08
2020-03-25 06:45:00,3.5839344799e+08,3.5839344799e+08,2.8679116934e+08,2.8679116934e+08
2020-03-25 06:50:00,8.5378019468e+08,8.5378019468e+08,2.6962989749e+08,2.6962989749e+08
2020-03-25 06:55:00,9.8666346351e+08,9.8666346351e+08,2.6910126132e+08,2.6910126132e+08
2020-03-25 07:00:00,6.2458878392e+08,6.2458878392e+08,3.1442087024e+08,3.1442087024e+08
2020-03-25 07:05:00,8.1787212009e+08,8.1787212009e+08,2.4337744543e+08,2.4337744543e+08
2020-03-25 07:10:00,7.3490409808e+08,7.3490409808e+08,3.8129502701e+08,3.8129502701e+08
2020-03-25 07:15:00,7.4439321597e+08,7.4439321597e+08,1.7612129782e+08,1.7612129782e+08
2020-03-25 07:20:00,3.2641335683e+08,3.2641335683e+08,1.8690820265e+08,1.8690820265e+08
2020-03-25 07:25:00,5.3174927342e+08,5.3174927342e+08,2.1768225959e+08,2.1768225959e+08
2020-03-25 07:30:00,9.7896116850e+08,9.7896116850e+08,3.2235221588e+08,3.2235221588e+08
2020-03-25 07:35:00,2.5202089387e+08,2.5202089387e+08,2.1392805401e+08,2.1392805401e+08
2020-03-25 07:40:00,2.3072297753e+08,2.3072297753e+08,1.5727818479e+08,1.5727818479e+08
2020-03-25 07:45:00,2.5573873472e+08,2.5573873472e+08,1.4806401333e+08,1.4806401333e+08
2020-03-25 07:50:00,3.1575752046e+08,3.1575752046e+08,2.1478892654e+08,2.1478892654e+08
2020-03-25 07:55:00,1.0496152612e+09,1.0496152612e+09,2.6081273779e+08,2.6081273779e+08
2020-03-25 08:00:00,2.9029673335e+08,2.9029673335e+08,1.8420841842e+08,1.8420841842e+08
2020-03-25 08:05:00,8.9859127574e+08,8.9859127574e+08,2.3319994053e+08,2.3319994053e+08
2020-03-25 08:10:00,4.9839583724e+08,4.9839583724e+08,3.1548583318e+08,3.1548583318e+08
2020-03-25 08:15:00,3.4566898035e+08,3.4566898035e+08,3.4074354184e+08,3.4074354184e+08
2020-03-25 08:20:00,3.1665271795e+08,3.1665271795e+08,3.3871742101e+08,3.3871742101e+08
2020-03-25 08:25:00,3.3271669148e+08,3.3271669148e+08,5.8097451301e+08,5.8097451301e+08
2020-03-25 08:30:00,3.8140377154e+08,3.8140377154e+08,3.2065064921e+08,3.2065064921e+08
2020-03-25 08:35:00,6.1447004421e+08,6.1447004421e+08,3.5298829980e+08,3.5298829980e+08
2020-03-25 08:40:00,5.9299840270e+08,5.9299840270e+08,3.1746381646e+08,3.1746381646e+08
2020-03-25 08:45:00,5.7188262743e+08,5.7188262743e+08,2.6206992489e+08,2.6206992489e+08
2020-03-25 08:50:00,6.3493399773e+08,6.3493399773e+08,2.6360632453e+08,2.6360632453e+08
2020-03-25 08:55:00,8.5029106659e+08,8.5029106659e+08,2.2894802162e+08,2.2894802162e+08
2020-03-25 09:00:00,6.4284691997e+08,6.4284691997e+08,2.0050186623e+08,2.0050186623e+08
2020-03-25 09:05:00,9.9427476923e+08,9.9427476923e+08,2.3128351312e+08,2.3128351312e+08
2020-03-25 09:10:00,9.4583630866e+08,9.4583630866e+08,2.7152087821e+08,2.7152087821e+08
2020-03-25 09:15:00,9.3727605364e+08,9.3727605364e+08,5.4991920149e+08,5.4991920149e+08
2020-03-25 09:20:00,7.0588165656e+08,7.0588165656e+08,6.2177382653e+08,6.2177382653e+08
2020-03-25 09:25:00,9.5112873681e+08,9.5112873681e+08,3.0954780152e+08,3.0954780152e+08
2020-03-25 09:30:00,9.0010624887e+08,9.0010624887e+08,3.1835178673e+08,3.1835178673e+08
2020-03-25 09:35:00,8.7696252364e+08,8.7696252364e+08,2.9178625697e+08,2.9178625697e+08
2020-03-25 09:40:00,9.5544107593e+08,9.5544107593e+08,3.3950098832e+08,3.3950098832e+08
2020-03-25 09:45:00,9.6047584593e+08,9.6047584593e+08,3.4581522464e+08,3.4581522464e+08
2020-03-25 09:50:00,7.6638678472e+08,7.6638678472e+08,4.3734066083e+08,4.3734066083e+08
2020-03-25 09:55:00,8.2690135831e+08,8.2690135831e+08,4.1975150270e+08,4.1975150270e+08
2020-03-25 10:00:00,9.7051730913e+08,9.7051730913e+08,4.1992727652e+08,4.1992727652e+08
2020-03-25 10:05:00,8.1674590582e+08,8.1674590582e+08,4.1185384118e+08,4.1185384118e+08
2020-03-25 10:10:00,1.3288035135e+09,1.3288035135e+09,3.9610183991e+08,3.9610183991e+08
2020-03-25 10:15:00,1.0730718312e+09,1.0730718312e+09,4.7188974153e+08,4.7188974153e+08
2020-03-25 10:20:00,1.2955753458e+09,1.2955753458e+09,4.5153127733e+08,4.5153127733e+08
2020-03-25 10:25:00,1.2507311490e+09,1.2507311490e+09,5.0589589079e+08,5.0589589079e+08
2020-03-25 10:30:00,1.0665478926e+09,1.0665478926e+09,5.4218918022e+08,5.4218918022e+08
2020-03-25 10:35:00,1.1246146892e+09,1.1246146892e+09,5.8791215910e+08,5.8791215910e+08
2020-03-25 10:40:00,1.0960157658e+09,1.0960157658e+09,6.3751718104e+08,6.3751718104e+08
2020-03-25 10:45:00,1.3458301730e+09,1.3458301730e+09,6.4562897182e+08,6.4562897182e+08
2020-03-25 10:50:00,1.0198358097e+09,1.0198358097e+09,6.4924941098e+08,6.4924941098e+08
2020-03-25 10:55:00,1.1640907213e+09,1.1640907213e+09,4.5996819221e+08,4.5996819221e+08
2020-03-25 11:00:00,1.3974391876e+09,1.3974391876e+09,5.5750700476e+08,5.5750700476e+08
2020-03-25 11:05:00,1.4788675460e+09,1.4788675460e+09,4.9977510222e+08,4.9977510222e+08
2020-03-25 11:10:00,1.4980580249e+09,1.4980580249e+09,4.8554717200e+08,4.8554717200e+08
2020-03-25 11:15:00,2.3008695083e+09,2.3008695083e+09,4.6389744857e+08,4.6389744857e+08
2020-03-25 11:20:00,1.5952315168e+09,1.5952315168e+09,4.7716958743e+08,4.7716958743e+08
2020-03-25 11:25:00,1.4021879248e+09,1.4021879248e+09,5.9818772174e+08,5.9818772174e+08
2020-03-25 11:30:00,1.3776265694e+09,1.3776265694e+09,4.6524595540e+08,4.6524595540e+08
2020-03-25 11:35:00,1.4497007771e+09,1.4497007771e+09,4.8752315792e+08,4.8752315792e+08
2020-03-25 11:40:00,1.2907203677e+09,1.2907203677e+09,4.6689519289e+08,4.6689519289e+08
2020-03-25 11:45:00,1.2882939093e+09,1.2882939093e+09,4.7471652223e+08,4.7471652223e+08
2020-03-25 11:50:00,1.2837711104e+09,1.2837711104e+09,4.3866955542e+08,4.3866955542e+08
2020-03-25 11:55:00,1.5845656955e+09,1.5845656955e+09,3.6421137935e+08,3.6421137935e+08
2020-03-25 12:00:00,1.5837176548e+09,1.5837176548e+09,4.6459417264e+08,4.6459417264e+08
2020-03-25 12:05:00,1.5855890994e+09,1.5855890994e+09,4.4998536558e+08,4.4998536558e+08
2020-03-25 12:10:00,1.3429757883e+09,1.3429757883e+09,3.9809516151e+08,3.9809516151e+08
2020-03-25 12:15:00,1.4833126499e+09,1.4833126499e+09,3.6932288238e+08,3.6932288238e+08
2020-03-25 12:20:00,1.6984664212e+09,1.6984664212e+09,4.9881705915e+08,4.9881705915e+08
2020-03-25 12:25:00,1.4381627616e+09,1.4381627616e+09,5.6338803986e+08,5.6338803986e+08
2020-03-25 12:30:00,1.6497704820e+09,1.6497704820e+09,7.1983847377e+08,7.1983847377e+08
2020-03-25 12:35:00,1.2969193764e+09,1.2969193764e+09,4.6425168516e+08,4.6425168516e+08
2020-03-25 12:40:00,1.1991385786e+09,1.1991385786e+09,6.2908175992e+08,6.2908175992e+08
2020-03-25 12:45:00,2.2209566153e+09,2.2209566153e+09,6.5087733905e+08,6.5087733905e+08
2020-03-25 12:50:00,1.6434837251e+09,1.6434837251e+09,4.8205377923e+08,4.8205377923e+08
2020-03-25 12:55:00,1.1464267913e+09,1.1464267913e+09,4.2283830175e+08,4.2283830175e+08
2020-03-25 13:00:00,1.5115440541e+09,1.5115440541e+09,3.4654755997e+08,3.4654755997e+08
2020-03-25 13:05:00,1.1507771090e+09,1.1507771090e+09,2.7035924695e+08,2.7035924695e+08
2020-03-25 13:10:00,1.2463068244e+09,1.2463068244e+09,2.6786016256e+08,2.6786016256e+08
2020-03-25 13:15:00,1.1969332254e+09,1.1969332254e+09,3.2918109557e+08,3.2918109557e+08
2020-03-25 13:20:00,9.7140909598e+08,9.7140909598e+08,3.9539124953e+08,3.9539124953e+08
2020-03-25 13:25:00,9.8847715231e+08,9.8847715231e+08,3.9770080348e+08,3.9770080348e+08
2020-03-25 13:30:00,1.1185645692e+09,1.1185645692e+09,3.4927337804e+08,3.4927337804e+08
2020-03-25 13:35:00,1.0796410394e+09,1.0796410394e+09,3.4340266281e+08,3.4340266281e+08
2020-03-25 13:40:00,1.1458751860e+09,1.1458751860e+09,3.5830425377e+08,3.5830425377e+08
2020-03-25 13:45:00,1.4067335635e+09,1.4067335635e+09,3.9367239254e+08,3.9367239254e+08
2020-03-25 13:50:00,1.2653699313e+09,1.2653699313e+09,2.9591383201e+08,2.9591383201e+08
2020-03-25 13:55:00,1.0403857880e+09,1.0403857880e+09,3.0520146336e+08,3.0520146336e+08
2020-03-25 14:00:00,1.1279543476e+09,1.1279543476e+09,3.2674675598e+08,3.2674675598e+08
2020-03-25 14:05:00,1.0567341450e+09,1.0567341450e+09,2.7018660614e+08,2.7018660614e+08
2020-03-25 14:10:00,1.1770191752e+09,1.1770191752e+09,2.4522198422e+08,2.4522198422e+08
