DATE,HUCZ,HUCZ_peak,CZHU,CZHU_peak
2020-03-28 20:10:00,0,0,0,0
2020-03-28 20:15:00,0,0,0,0
2020-03-28 20:20:00,0,0,0,0
2020-03-28 20:25:00,0,0,0,0
2020-03-28 20:30:00,0,0,0,0
2020-03-28 20:35:00,0,0,0,0
2020-03-28 20:40:00,0,0,0,0
2020-03-28 20:45:00,0,0,0,0
2020-03-28 20:50:00,0,0,0,0
2020-03-28 20:55:00,0,0,0,0
2020-03-28 21:00:00,0,0,0,0
2020-03-28 21:05:00,0,0,0,0
2020-03-28 21:10:00,0,0,0,0
2020-03-28 21:15:00,0,0,0,0
2020-03-28 21:20:00,0,0,0,0
2020-03-28 21:25:00,0,0,0,0
2020-03-28 21:30:00,0,0,0,0
2020-03-28 21:35:00,0,0,0,0
2020-03-28 21:40:00,0,0,0,0
2020-03-28 21:45:00,0,0,0,0
2020-03-28 21:50:00,0,0,0,0
2020-03-28 21:55:00,0,0,0,0
2020-03-28 22:00:00,0,0,0,0
2020-03-28 22:05:00,0,0,0,0
2020-03-28 22:10:00,0,0,0,0
2020-03-28 22:15:00,0,0,0,0
2020-03-28 22:20:00,0,0,0,0
2020-03-28 22:25:00,0,0,0,0
2020-03-28 22:30:00,0,0,0,0
2020-03-28 22:35:00,0,0,0,0
2020-03-28 22:40:00,0,0,0,0
2020-03-28 22:45:00,0,0,0,0
2020-03-28 22:50:00,0,0,0,0
2020-03-28 22:55:00,0,0,0,0
2020-03-28 23:00:00,0,0,0,0
2020-03-28 23:05:00,0,0,0,0
2020-03-28 23:10:00,0,0,0,0
2020-03-28 23:15:00,0,0,0,0
2020-03-28 23:20:00,0,0,0,0
2020-03-28 23:25:00,0,0,0,0
2020-03-28 23:30:00,0,0,0,0
2020-03-28 23:35:00,0,0,0,0
2020-03-28 23:40:00,0,0,0,0
2020-03-28 23:45:00,0,0,0,0
2020-03-28 23:50:00,0,0,0,0
2020-03-28 23:55:00,0,0,0,0
2020-03-29 00:00:00,0,0,0,0
