DATE,PLAT,PLAT_peak,ATPL,ATPL_peak
2020-03-27 22:55:00,4.0422190747e+08,4.0422190747e+08,2.1484813805e+07,2.1484813805e+07
2020-03-27 23:00:00,5.7390119107e+08,5.7390119107e+08,3.5294700001e+07,3.5294700001e+07
2020-03-27 23:05:00,3.7722464328e+08,3.7722464328e+08,4.1943372860e+07,4.1943372860e+07
2020-03-27 23:10:00,3.4337596551e+08,3.4337596551e+08,4.0783540597e+07,4.0783540597e+07
2020-03-27 23:15:00,3.7836292060e+08,3.7836292060e+08,4.9498094507e+07,4.9498094507e+07
2020-03-27 23:20:00,4.0513326207e+08,4.0513326207e+08,4.0665056120e+07,4.0665056120e+07
2020-03-27 23:25:00,3.1944514513e+08,3.1944514513e+08,3.8919364752e+07,3.8919364752e+07
2020-03-27 23:30:00,3.4148429767e+08,3.4148429767e+08,2.6812909514e+07,2.6812909514e+07
2020-03-27 23:35:00,3.0703901457e+08,3.0703901457e+08,2.7552128527e+07,2.7552128527e+07
2020-03-27 23:40:00,2.7959889461e+08,2.7959889461e+08,1.8045615588e+07,1.8045615588e+07
2020-03-27 23:45:00,2.5638304924e+08,2.5638304924e+08,1.6621206785e+07,1.6621206785e+07
2020-03-27 23:50:00,4.0488718956e+07,4.0488718956e+07,2.9600430896e+06,2.9600430896e+06
2020-03-27 23:55:00,2.0725073027e+08,2.0725073027e+08,9.4342194739e+06,9.4342194739e+06
2020-03-28 00:00:00,3.4509021453e+08,3.4509021453e+08,1.2944478902e+07,1.2944478902e+07
2020-03-28 00:05:00,2.5740400468e+08,2.5740400468e+08,1.3784228618e+07,1.3784228618e+07
2020-03-28 00:10:00,2.6130716520e+08,2.6130716520e+08,3.5159072331e+07,3.5159072331e+07
2020-03-28 00:15:00,3.3029189263e+08,3.3029189263e+08,4.2598604461e+07,4.2598604461e+07
2020-03-28 00:20:00,3.8886640619e+08,3.8886640619e+08,3.3879392320e+07,3.3879392320e+07
2020-03-28 00:25:00,3.5617179381e+08,3.5617179381e+08,1.1865551443e+08,1.1865551443e+08
2020-03-28 00:30:00,2.7249975124e+08,2.7249975124e+08,6.0487551374e+07,6.0487551374e+07
2020-03-28 00:35:00,2.9032434911e+08,2.9032434911e+08,1.8783372053e+07,1.8783372053e+07
2020-03-28 00:40:00,1.8933418444e+08,1.8933418444e+08,1.6679764692e+07,1.6679764692e+07
2020-03-28 00:45:00,2.0273160359e+08,2.0273160359e+08,2.4352962797e+07,2.4352962797e+07
2020-03-28 00:50:00,1.9871969788e+08,1.9871969788e+08,2.6073840891e+07,2.6073840891e+07
2020-03-28 00:55:00,2.0470367730e+08,2.0470367730e+08,3.2123129458e+07,3.2123129458e+07
2020-03-28 01:00:00,2.8351449791e+08,2.8351449791e+08,2.9833576687e+07,2.9833576687e+07
2020-03-28 01:05:00,2.7199360665e+08,2.7199360665e+08,2.9235630387e+07,2.9235630387e+07
2020-03-28 01:10:00,1.6290952091e+08,1.6290952091e+08,2.2117652038e+07,2.2117652038e+07
2020-03-28 01:15:00,1.5583064302e+08,1.5583064302e+08,7.4743433328e+07,7.4743433328e+07
2020-03-28 01:20:00,1.5434352490e+08,1.5434352490e+08,3.1310656592e+07,3.1310656592e+07
2020-03-28 01:25:00,2.1846075359e+08,2.1846075359e+08,1.5658673276e+08,1.5658673276e+08
2020-03-28 01:30:00,3.5498334065e+08,3.5498334065e+08,1.1365638724e+08,1.1365638724e+08
2020-03-28 01:35:00,1.7994026296e+08,1.7994026296e+08,1.0574169566e+07,1.0574169566e+07
2020-03-28 01:40:00,1.6051472985e+08,1.6051472985e+08,9.8413702530e+07,9.8413702530e+07
2020-03-28 01:45:00,1.4907270717e+08,1.4907270717e+08,3.0912437336e+07,3.0912437336e+07
2020-03-28 01:50:00,1.7519406358e+08,1.7519406358e+08,1.3109294258e+07,1.3109294258e+07
2020-03-28 01:55:00,1.3889969987e+08,1.3889969987e+08,1.4468502224e+07,1.4468502224e+07
2020-03-28 02:00:00,1.6405632737e+08,1.6405632737e+08,2.0284214641e+07,2.0284214641e+07
2020-03-28 02:05:00,1.3867804942e+08,1.3867804942e+08,1.4077274865e+07,1.4077274865e+07
2020-03-28 02:10:00,1.9725063274e+08,1.9725063274e+08,1.7711184905e+07,1.7711184905e+07
2020-03-28 02:15:00,1.3283379311e+08,1.3283379311e+08,1.2956687299e+08,1.2956687299e+08
2020-03-28 02:20:00,1.6245124849e+08,1.6245124849e+08,2.4462329919e+07,2.4462329919e+07
2020-03-28 02:25:00,1.8855888586e+08,1.8855888586e+08,1.6050448561e+07,1.6050448561e+07
2020-03-28 02:30:00,2.7613429489e+08,2.7613429489e+08,5.1038386799e+08,5.1038386799e+08
2020-03-28 02:35:00,1.5447427461e+08,1.5447427461e+08,2.3655456914e+07,2.3655456914e+07
2020-03-28 02:40:00,1.4389544197e+08,1.4389544197e+08,1.3618490637e+07,1.3618490637e+07
2020-03-28 02:45:00,6.5382387757e+08,6.5382387757e+08,1.9393733874e+07,1.9393733874e+07
2020-03-28 02:50:00,1.1176241558e+08,1.1176241558e+08,1.8430697097e+07,1.8430697097e+07
2020-03-28 02:55:00,1.4068756890e+08,1.4068756890e+08,2.5327324446e+07,2.5327324446e+07
2020-03-28 03:00:00,1.4776003218e+08,1.4776003218e+08,1.3008352491e+07,1.3008352491e+07
2020-03-28 03:05:00,6.6868320877e+08,6.6868320877e+08,1.3334069591e+07,1.3334069591e+07
2020-03-28 03:10:00,1.6459553161e+08,1.6459553161e+08,1.5009211254e+07,1.5009211254e+07
2020-03-28 03:15:00,1.9125095556e+08,1.9125095556e+08,2.1655617583e+07,2.1655617583e+07
2020-03-28 03:20:00,1.3086653339e+08,1.3086653339e+08,1.6054076711e+07,1.6054076711e+07
2020-03-28 03:25:00,8.2356620059e+07,8.2356620059e+07,3.0925777845e+07,3.0925777845e+07
2020-03-28 03:30:00,1.0697526421e+08,1.0697526421e+08,2.0289557000e+07,2.0289557000e+07
2020-03-28 03:35:00,1.7089337181e+08,1.7089337181e+08,1.9198977449e+07,1.9198977449e+07
2020-03-28 03:40:00,8.8241793764e+07,8.8241793764e+07,2.2782471787e+07,2.2782471787e+07
2020-03-28 03:45:00,9.8435366290e+07,9.8435366290e+07,6.2202133663e+08,6.2202133663e+08
2020-03-28 03:50:00,1.8803104667e+08,1.8803104667e+08,1.1260462043e+08,1.1260462043e+08
2020-03-28 03:55:00,1.1854270375e+08,1.1854270375e+08,4.5940361319e+07,4.5940361319e+07
2020-03-28 04:00:00,9.2160213188e+07,9.2160213188e+07,2.8276072684e+07,2.8276072684e+07
2020-03-28 04:05:00,1.1452291067e+08,1.1452291067e+08,3.3202661519e+07,3.3202661519e+07
2020-03-28 04:10:00,1.0344944474e+08,1.0344944474e+08,1.4598496336e+07,1.4598496336e+07
2020-03-28 04:15:00,1.0878225412e+08,1.0878225412e+08,1.3081982857e+07,1.3081982857e+07
2020-03-28 04:20:00,1.9241321937e+08,1.9241321937e+08,1.0336427530e+07,1.0336427530e+07
2020-03-28 04:25:00,1.0838281727e+08,1.0838281727e+08,7.3134316544e+06,7.3134316544e+06
2020-03-28 04:30:00,9.5574122948e+07,9.5574122948e+07,1.2746737906e+07,1.2746737906e+07
2020-03-28 04:35:00,1.1388606893e+08,1.1388606893e+08,9.3828967997e+06,9.3828967997e+06
2020-03-28 04:40:00,1.2484613328e+08,1.2484613328e+08,6.5871580558e+06,6.5871580558e+06
2020-03-28 04:45:00,1.1189329690e+08,1.1189329690e+08,9.0571241628e+07,9.0571241628e+07
2020-03-28 04:50:00,8.6994952487e+07,8.6994952487e+07,8.3493113461e+06,8.3493113461e+06
2020-03-28 04:55:00,2.5446192845e+08,2.5446192845e+08,1.5909515734e+07,1.5909515734e+07
2020-03-28 05:00:00,1.0186661358e+08,1.0186661358e+08,1.6737348333e+07,1.6737348333e+07
2020-03-28 05:05:00,1.0334722417e+08,1.0334722417e+08,1.7719618379e+07,1.7719618379e+07
2020-03-28 05:10:00,9.4930222649e+07,9.4930222649e+07,1.0009288027e+07,1.0009288027e+07
2020-03-28 05:15:00,1.2105692795e+08,1.2105692795e+08,7.8739121986e+06,7.8739121986e+06
2020-03-28 05:20:00,1.2699178441e+08,1.2699178441e+08,7.9358457298e+06,7.9358457298e+06
2020-03-28 05:25:00,1.4010340691e+08,1.4010340691e+08,5.4144049101e+06,5.4144049101e+06
2020-03-28 05:30:00,1.6158510617e+08,1.6158510617e+08,1.9218718478e+07,1.9218718478e+07
2020-03-28 05:35:00,1.8404598784e+08,1.8404598784e+08,5.5569461807e+08,5.5569461807e+08
2020-03-28 05:40:00,2.8494441261e+08,2.8494441261e+08,1.6714101580e+07,1.6714101580e+07
2020-03-28 05:45:00,2.0778875670e+08,2.0778875670e+08,5.0533031299e+08,5.0533031299e+08
2020-03-28 05:50:00,1.7910940789e+08,1.7910940789e+08,1.6483541715e+07,1.6483541715e+07
2020-03-28 05:55:00,1.8944859458e+08,1.8944859458e+08,1.5239723733e+07,1.5239723733e+07
2020-03-28 06:00:00,2.1522623448e+08,2.1522623448e+08,2.3148908011e+07,2.3148908011e+07
2020-03-28 06:05:00,1.9779402232e+08,1.9779402232e+08,1.5220843816e+07,1.5220843816e+07
2020-03-28 06:10:00,1.9928385396e+08,1.9928385396e+08,2.0871658070e+07,2.0871658070e+07
2020-03-28 06:15:00,2.0614602941e+08,2.0614602941e+08,1.2698363442e+07,1.2698363442e+07
2020-03-28 06:20:00,3.2409577715e+08,3.2409577715e+08,1.0999750201e+07,1.0999750201e+07
2020-03-28 06:25:00,2.3629502010e+08,2.3629502010e+08,1.8357743500e+07,1.8357743500e+07
2020-03-28 06:30:00,2.3161078452e+08,2.3161078452e+08,1.8546906436e+07,1.8546906436e+07
2020-03-28 06:35:00,2.2608440956e+08,2.2608440956e+08,8.9846860157e+06,8.9846860157e+06
2020-03-28 06:40:00,3.2289258686e+08,3.2289258686e+08,2.4489844325e+07,2.4489844325e+07
2020-03-28 06:45:00,2.5449576200e+08,2.5449576200e+08,2.0462518786e+07,2.0462518786e+07
2020-03-28 06:50:00,2.1829125089e+08,2.1829125089e+08,1.6560604636e+07,1.6560604636e+07
2020-03-28 06:55:00,2.1814694329e+08,2.1814694329e+08,1.6760110840e+07,1.6760110840e+07
2020-03-28 07:00:00,2.4039327416e+08,2.4039327416e+08,1.2192542479e+07,1.2192542479e+07
2020-03-28 07:05:00,1.9700565805e+08,1.9700565805e+08,2.0292215762e+07,2.0292215762e+07
2020-03-28 07:10:00,1.9242302859e+08,1.9242302859e+08,1.2796348956e+07,1.2796348956e+07
2020-03-28 07:15:00,2.0193201925e+08,2.0193201925e+08,1.2207124536e+07,1.2207124536e+07
2020-03-28 07:20:00,2.9547237794e+08,2.9547237794e+08,9.9769570051e+07,9.9769570051e+07
2020-03-28 07:25:00,3.1825075155e+08,3.1825075155e+08,9.9983763740e+07,9.9983763740e+07
2020-03-28 07:30:00,2.3850088082e+08,2.3850088082e+08,1.6167133514e+07,1.6167133514e+07
2020-03-28 07:35:00,2.2096843154e+08,2.2096843154e+08,3.9680422213e+07,3.9680422213e+07
