DATE,ATHR,ATHR_peak,HRAT,ATHR_peak
2020-03-23 21:00:00,2.6080699024e+06,2.6080699024e+06,1.4283366741e+06,1.4283366741e+06
2020-03-23 21:05:00,2.2317755925e+06,2.2317755925e+06,1.3901547609e+06,1.3901547609e+06
2020-03-23 21:10:00,2.9425249626e+06,2.9425249626e+06,1.4862212683e+06,1.4862212683e+06
2020-03-23 21:15:00,2.9951917682e+06,2.9951917682e+06,1.4076632107e+06,1.4076632107e+06
2020-03-23 21:20:00,2.6701865580e+06,2.6701865580e+06,1.3993665906e+06,1.3993665906e+06
2020-03-23 21:25:00,2.6791963185e+06,2.6791963185e+06,1.4114636596e+06,1.4114636596e+06
2020-03-23 21:30:00,2.6801722083e+06,2.6801722083e+06,1.4324595209e+06,1.4324595209e+06
2020-03-23 21:35:00,2.8450986732e+06,2.8450986732e+06,1.4278747012e+06,1.4278747012e+06
2020-03-23 21:40:00,2.5198358586e+06,2.5198358586e+06,1.4747387749e+06,1.4747387749e+06
2020-03-23 21:45:00,3.3210147277e+06,3.3210147277e+06,1.5687323275e+06,1.5687323275e+06
2020-03-23 21:50:00,2.4810536486e+06,2.4810536486e+06,1.4845174897e+06,1.4845174897e+06
2020-03-23 21:55:00,3.0274966420e+06,3.0274966420e+06,1.3953601904e+06,1.3953601904e+06
2020-03-23 22:00:00,2.9562611984e+06,2.9562611984e+06,1.5114095284e+06,1.5114095284e+06
2020-03-23 22:05:00,1.9621883079e+06,1.9621883079e+06,1.3778074059e+06,1.3778074059e+06
2020-03-23 22:10:00,1.8495828811e+06,1.8495828811e+06,1.3852407255e+06,1.3852407255e+06
2020-03-23 22:15:00,1.7970706460e+06,1.7970706460e+06,1.4877972500e+06,1.4877972500e+06
2020-03-23 22:20:00,2.3668450110e+06,2.3668450110e+06,1.3806997388e+06,1.3806997388e+06
2020-03-23 22:25:00,1.9166713796e+06,1.9166713796e+06,1.3995687209e+06,1.3995687209e+06
2020-03-23 22:30:00,2.5681171644e+06,2.5681171644e+06,1.4445619015e+06,1.4445619015e+06
2020-03-23 22:35:00,2.1109988816e+06,2.1109988816e+06,1.4116522773e+06,1.4116522773e+06
2020-03-23 22:40:00,2.3097136626e+06,2.3097136626e+06,1.3740129570e+06,1.3740129570e+06
2020-03-23 22:45:00,2.6127341424e+06,2.6127341424e+06,1.4112553259e+06,1.4112553259e+06
2020-03-23 22:50:00,1.9046085090e+06,1.9046085090e+06,1.4636621253e+06,1.4636621253e+06
2020-03-23 22:55:00,1.8033349543e+06,1.8033349543e+06,1.3747225127e+06,1.3747225127e+06
2020-03-23 23:00:00,1.8044906211e+06,1.8044906211e+06,1.4278040848e+06,1.4278040848e+06
2020-03-23 23:05:00,1.8182666882e+06,1.8182666882e+06,1.4533918613e+06,1.4533918613e+06
2020-03-23 23:10:00,2.4845343245e+06,2.4845343245e+06,1.4028478493e+06,1.4028478493e+06
2020-03-23 23:15:00,2.5729891091e+06,2.5729891091e+06,1.3947918866e+06,1.3947918866e+06
2020-03-23 23:20:00,2.3565437904e+06,2.3565437904e+06,1.4112386505e+06,1.4112386505e+06
2020-03-23 23:25:00,2.5359388197e+06,2.5359388197e+06,1.4976284908e+06,1.4976284908e+06
2020-03-23 23:30:00,3.1839713445e+06,3.1839713445e+06,1.3858921550e+06,1.3858921550e+06
2020-03-23 23:35:00,3.0123472912e+06,3.0123472912e+06,1.5113367158e+06,1.5113367158e+06
2020-03-23 23:40:00,2.0219091870e+06,2.0219091870e+06,1.3684281431e+06,1.3684281431e+06
2020-03-23 23:45:00,1.7710284340e+06,1.7710284340e+06,1.3996030693e+06,1.3996030693e+06
2020-03-23 23:50:00,1.7272992528e+06,1.7272992528e+06,1.3812265129e+06,1.3812265129e+06
2020-03-23 23:55:00,2.0944543672e+06,2.0944543672e+06,1.3834324421e+06,1.3834324421e+06
2020-03-24 00:00:00,6.0912887327e+06,6.0912887327e+06,1.5703515337e+06,1.5703515337e+06
2020-03-24 00:05:00,4.3973459405e+07,4.3973459405e+07,1.5846217127e+06,1.5846217127e+06
2020-03-24 00:10:00,3.1561817582e+07,3.1561817582e+07,1.6629879980e+06,1.6629879980e+06
2020-03-24 00:15:00,2.4879647740e+06,2.4879647740e+06,1.4117959387e+06,1.4117959387e+06
2020-03-24 00:20:00,2.3324296200e+06,2.3324296200e+06,1.4381003629e+06,1.4381003629e+06
2020-03-24 00:25:00,2.1284058164e+06,2.1284058164e+06,1.3484805734e+06,1.3484805734e+06
2020-03-24 00:30:00,2.3338158942e+06,2.3338158942e+06,1.3830937307e+06,1.3830937307e+06
2020-03-24 00:35:00,1.6652793948e+06,1.6652793948e+06,1.3399700179e+06,1.3399700179e+06
2020-03-24 00:40:00,1.8918313132e+06,1.8918313132e+06,1.4728755139e+06,1.4728755139e+06
2020-03-24 00:45:00,1.8022772163e+06,1.8022772163e+06,1.5191433972e+06,1.5191433972e+06
2020-03-24 00:50:00,1.5935593348e+06,1.5935593348e+06,1.3616973289e+06,1.3616973289e+06
2020-03-24 00:55:00,2.5021282710e+06,2.5021282710e+06,1.4810589475e+06,1.4810589475e+06
2020-03-24 01:00:00,1.8315123765e+06,1.8315123765e+06,1.5254910344e+06,1.5254910344e+06
2020-03-24 01:05:00,1.9691279083e+06,1.9691279083e+06,1.5203429688e+06,1.5203429688e+06
2020-03-24 01:10:00,1.8322822814e+06,1.8322822814e+06,1.6678278174e+06,1.6678278174e+06
2020-03-24 01:15:00,1.7742907569e+06,1.7742907569e+06,1.6471598404e+06,1.6471598404e+06
2020-03-24 01:20:00,1.6739900661e+06,1.6739900661e+06,1.5145593098e+06,1.5145593098e+06
2020-03-24 01:25:00,1.8883251293e+06,1.8883251293e+06,1.4881374465e+06,1.4881374465e+06
2020-03-24 01:30:00,1.7774936647e+06,1.7774936647e+06,1.5630749602e+06,1.5630749602e+06
2020-03-24 01:35:00,2.0995762482e+06,2.0995762482e+06,1.5185596107e+06,1.5185596107e+06
2020-03-24 01:40:00,1.9756175458e+06,1.9756175458e+06,1.5438446738e+06,1.5438446738e+06
2020-03-24 01:45:00,1.8100146279e+06,1.8100146279e+06,1.5189347863e+06,1.5189347863e+06
2020-03-24 01:50:00,2.3468005223e+06,2.3468005223e+06,1.5400949093e+06,1.5400949093e+06
2020-03-24 01:55:00,2.2712224238e+06,2.2712224238e+06,1.5669647065e+06,1.5669647065e+06
2020-03-24 02:00:00,1.6839011732e+06,1.6839011732e+06,1.4167280635e+06,1.4167280635e+06
2020-03-24 02:05:00,1.5129364749e+06,1.5129364749e+06,1.2157090613e+06,1.2157090613e+06
2020-03-24 02:10:00,1.6585410399e+06,1.6585410399e+06,1.5154677903e+06,1.5154677903e+06
2020-03-24 02:15:00,1.6235854798e+06,1.6235854798e+06,1.3928409149e+06,1.3928409149e+06
2020-03-24 02:20:00,1.6825753007e+06,1.6825753007e+06,1.4525644141e+06,1.4525644141e+06
2020-03-24 02:25:00,1.6309902509e+06,1.6309902509e+06,1.4065071403e+06,1.4065071403e+06
2020-03-24 02:30:00,1.6890614592e+06,1.6890614592e+06,1.5019300179e+06,1.5019300179e+06
2020-03-24 02:35:00,1.9355376633e+06,1.9355376633e+06,1.4120693538e+06,1.4120693538e+06
2020-03-24 02:40:00,1.6261133142e+06,1.6261133142e+06,1.4638740719e+06,1.4638740719e+06
2020-03-24 02:45:00,1.6745067466e+06,1.6745067466e+06,1.4542968284e+06,1.4542968284e+06
2020-03-24 02:50:00,1.6997740554e+06,1.6997740554e+06,1.4034325993e+06,1.4034325993e+06
2020-03-24 02:55:00,1.5901111429e+06,1.5901111429e+06,1.4563612157e+06,1.4563612157e+06
2020-03-24 03:00:00,1.6632342423e+06,1.6632342423e+06,1.4984740790e+06,1.4984740790e+06
2020-03-24 03:05:00,1.7114082348e+06,1.7114082348e+06,1.5905189381e+06,1.5905189381e+06
2020-03-24 03:10:00,1.7245198039e+06,1.7245198039e+06,1.6097562240e+06,1.6097562240e+06
2020-03-24 03:15:00,1.6618150722e+06,1.6618150722e+06,1.3904242766e+06,1.3904242766e+06
2020-03-24 03:20:00,2.2007513441e+06,2.2007513441e+06,1.4250372915e+06,1.4250372915e+06
2020-03-24 03:25:00,1.6942839656e+06,1.6942839656e+06,1.4177126576e+06,1.4177126576e+06
2020-03-24 03:30:00,1.7263474817e+06,1.7263474817e+06,1.4192447288e+06,1.4192447288e+06
2020-03-24 03:35:00,1.8104897553e+06,1.8104897553e+06,1.4291193681e+06,1.4291193681e+06
2020-03-24 03:40:00,1.6238697276e+06,1.6238697276e+06,1.3782267499e+06,1.3782267499e+06
2020-03-24 03:45:00,1.7159170811e+06,1.7159170811e+06,1.6261746957e+06,1.6261746957e+06
2020-03-24 03:50:00,1.6375106082e+06,1.6375106082e+06,1.3863437062e+06,1.3863437062e+06
2020-03-24 03:55:00,1.6643679687e+06,1.6643679687e+06,1.4341825700e+06,1.4341825700e+06
2020-03-24 04:00:00,1.6529894415e+06,1.6529894415e+06,1.4282684728e+06,1.4282684728e+06
2020-03-24 04:05:00,1.7370882523e+06,1.7370882523e+06,1.4085819310e+06,1.4085819310e+06
2020-03-24 04:10:00,1.6734669650e+06,1.6734669650e+06,1.4280484663e+06,1.4280484663e+06
2020-03-24 04:15:00,1.6587553230e+06,1.6587553230e+06,1.4687636665e+06,1.4687636665e+06
2020-03-24 04:20:00,1.6253322091e+06,1.6253322091e+06,1.4938640565e+06,1.4938640565e+06
2020-03-24 04:25:00,1.6103719737e+06,1.6103719737e+06,1.3876472123e+06,1.3876472123e+06
2020-03-24 04:30:00,1.6462017319e+06,1.6462017319e+06,1.4292724632e+06,1.4292724632e+06
2020-03-24 04:35:00,1.6226109833e+06,1.6226109833e+06,1.4234144332e+06,1.4234144332e+06
2020-03-24 04:40:00,1.5541699689e+06,1.5541699689e+06,1.3938634389e+06,1.3938634389e+06
2020-03-24 04:45:00,1.6704472822e+06,1.6704472822e+06,1.4354368984e+06,1.4354368984e+06
2020-03-24 04:50:00,1.5494700569e+06,1.5494700569e+06,1.4557671759e+06,1.4557671759e+06
2020-03-24 04:55:00,1.6272561460e+06,1.6272561460e+06,1.5310535722e+06,1.5310535722e+06
2020-03-24 05:00:00,1.6221101920e+06,1.6221101920e+06,1.4212696596e+06,1.4212696596e+06
2020-03-24 05:05:00,1.7061359732e+06,1.7061359732e+06,1.5146919835e+06,1.5146919835e+06
2020-03-24 05:10:00,1.5983395988e+06,1.5983395988e+06,1.4887220297e+06,1.4887220297e+06
2020-03-24 05:15:00,1.7830172716e+06,1.7830172716e+06,1.4967615122e+06,1.4967615122e+06
2020-03-24 05:20:00,1.6456341721e+06,1.6456341721e+06,1.5291626992e+06,1.5291626992e+06
2020-03-24 05:25:00,1.6633602555e+06,1.6633602555e+06,1.4097618980e+06,1.4097618980e+06
2020-03-24 05:30:00,1.6830386108e+06,1.6830386108e+06,1.4561264009e+06,1.4561264009e+06
2020-03-24 05:35:00,1.6826814379e+06,1.6826814379e+06,1.4889753684e+06,1.4889753684e+06
2020-03-24 05:40:00,1.6909876032e+06,1.6909876032e+06,1.4059755811e+06,1.4059755811e+06
2020-03-24 05:45:00,1.6343783788e+06,1.6343783788e+06,1.4329771944e+06,1.4329771944e+06
2020-03-24 05:50:00,1.6491955771e+06,1.6491955771e+06,1.4760936200e+06,1.4760936200e+06
2020-03-24 05:55:00,1.6391352615e+06,1.6391352615e+06,1.4110620713e+06,1.4110620713e+06
2020-03-24 06:00:00,1.6279121452e+06,1.6279121452e+06,1.3876185568e+06,1.3876185568e+06
2020-03-24 06:05:00,1.7581113573e+06,1.7581113573e+06,1.4367073753e+06,1.4367073753e+06
2020-03-24 06:10:00,1.6646981886e+06,1.6646981886e+06,1.5003178885e+06,1.5003178885e+06
2020-03-24 06:15:00,1.7335409477e+06,1.7335409477e+06,1.4295383872e+06,1.4295383872e+06
2020-03-24 06:20:00,1.6679806249e+06,1.6679806249e+06,1.5036582772e+06,1.5036582772e+06
2020-03-24 06:25:00,1.5758696736e+06,1.5758696736e+06,1.3751518196e+06,1.3751518196e+06
2020-03-24 06:30:00,1.6787926064e+06,1.6787926064e+06,1.4397178732e+06,1.4397178732e+06
2020-03-24 06:35:00,1.6672065822e+06,1.6672065822e+06,1.4255201010e+06,1.4255201010e+06
2020-03-24 06:40:00,1.7755180972e+06,1.7755180972e+06,1.3889393028e+06,1.3889393028e+06
2020-03-24 06:45:00,1.6754641454e+06,1.6754641454e+06,1.4440604164e+06,1.4440604164e+06
2020-03-24 06:50:00,1.6583284186e+06,1.6583284186e+06,1.4725127559e+06,1.4725127559e+06
2020-03-24 06:55:00,1.7901097740e+06,1.7901097740e+06,1.5131288172e+06,1.5131288172e+06
2020-03-24 07:00:00,1.6792455142e+06,1.6792455142e+06,1.4935559236e+06,1.4935559236e+06
2020-03-24 07:05:00,1.8571767345e+06,1.8571767345e+06,1.5382769697e+06,1.5382769697e+06
2020-03-24 07:10:00,1.7259649423e+06,1.7259649423e+06,1.4407679437e+06,1.4407679437e+06
2020-03-24 07:15:00,1.7505615970e+06,1.7505615970e+06,1.4446665954e+06,1.4446665954e+06
2020-03-24 07:20:00,1.6488236332e+06,1.6488236332e+06,1.5910684690e+06,1.5910684690e+06
2020-03-24 07:25:00,1.9367097945e+06,1.9367097945e+06,1.4167369234e+06,1.4167369234e+06
2020-03-24 07:30:00,1.8773075376e+06,1.8773075376e+06,1.4446457557e+06,1.4446457557e+06
2020-03-24 07:35:00,1.8751182049e+06,1.8751182049e+06,1.4109574396e+06,1.4109574396e+06
2020-03-24 07:40:00,1.6795740606e+06,1.6795740606e+06,1.4408012142e+06,1.4408012142e+06
2020-03-24 07:45:00,1.8838600704e+06,1.8838600704e+06,1.4248027334e+06,1.4248027334e+06
2020-03-24 07:50:00,1.6929200236e+06,1.6929200236e+06,1.4064652954e+06,1.4064652954e+06
2020-03-24 07:55:00,1.6514258265e+06,1.6514258265e+06,1.5695005799e+06,1.5695005799e+06
2020-03-24 08:00:00,1.8116729714e+06,1.8116729714e+06,1.4102081591e+06,1.4102081591e+06
2020-03-24 08:05:00,1.8629825241e+06,1.8629825241e+06,1.4465342034e+06,1.4465342034e+06
2020-03-24 08:10:00,1.8759702169e+06,1.8759702169e+06,1.3940162873e+06,1.3940162873e+06
2020-03-24 08:15:00,1.8492606553e+06,1.8492606553e+06,1.4478119650e+06,1.4478119650e+06
2020-03-24 08:20:00,1.9237678647e+06,1.9237678647e+06,1.4252696498e+06,1.4252696498e+06
2020-03-24 08:25:00,2.1845743716e+06,2.1845743716e+06,1.4361409929e+06,1.4361409929e+06
2020-03-24 08:30:00,2.2425212013e+06,2.2425212013e+06,1.5919522151e+06,1.5919522151e+06
2020-03-24 08:35:00,2.1235730084e+06,2.1235730084e+06,1.3961890393e+06,1.3961890393e+06
2020-03-24 08:40:00,2.2907161423e+06,2.2907161423e+06,1.4389728428e+06,1.4389728428e+06
2020-03-24 08:45:00,2.0241810948e+06,2.0241810948e+06,1.4072835064e+06,1.4072835064e+06
2020-03-24 08:50:00,2.2443412970e+06,2.2443412970e+06,1.4744624169e+06,1.4744624169e+06
2020-03-24 08:55:00,2.0473721756e+06,2.0473721756e+06,1.5851408585e+06,1.5851408585e+06
2020-03-24 09:00:00,1.8917822359e+06,1.8917822359e+06,1.7752428118e+06,1.7752428118e+06
2020-03-24 09:05:00,2.0100420299e+06,2.0100420299e+06,1.6119515446e+06,1.6119515446e+06
2020-03-24 09:10:00,1.9619476233e+06,1.9619476233e+06,1.5066637493e+06,1.5066637493e+06
2020-03-24 09:15:00,2.0954231470e+06,2.0954231470e+06,1.5673928303e+06,1.5673928303e+06
2020-03-24 09:20:00,1.9669082148e+06,1.9669082148e+06,1.5007186436e+06,1.5007186436e+06
2020-03-24 09:25:00,2.9620869707e+06,2.9620869707e+06,1.5297554145e+06,1.5297554145e+06
2020-03-24 09:30:00,2.0133067036e+06,2.0133067036e+06,1.5926438187e+06,1.5926438187e+06
2020-03-24 09:35:00,1.9029177660e+06,1.9029177660e+06,1.5859144716e+06,1.5859144716e+06
2020-03-24 09:40:00,1.8597177817e+06,1.8597177817e+06,1.5457142249e+06,1.5457142249e+06
2020-03-24 09:45:00,1.9690321388e+06,1.9690321388e+06,1.5005207566e+06,1.5005207566e+06
2020-03-24 09:50:00,1.9306327838e+06,1.9306327838e+06,1.5465504126e+06,1.5465504126e+06
2020-03-24 09:55:00,2.1214209001e+06,2.1214209001e+06,1.5037628252e+06,1.5037628252e+06
2020-03-24 10:00:00,2.0481132697e+06,2.0481132697e+06,1.5482070023e+06,1.5482070023e+06
2020-03-24 10:05:00,2.2474199979e+06,2.2474199979e+06,1.6025480300e+06,1.6025480300e+06
2020-03-24 10:10:00,2.1911439979e+06,2.1911439979e+06,1.5147406521e+06,1.5147406521e+06
2020-03-24 10:15:00,2.3923534938e+06,2.3923534938e+06,1.6320611112e+06,1.6320611112e+06
2020-03-24 10:20:00,2.7105938637e+06,2.7105938637e+06,1.4962204715e+06,1.4962204715e+06
2020-03-24 10:25:00,1.9976427133e+06,1.9976427133e+06,1.5494639676e+06,1.5494639676e+06
2020-03-24 10:30:00,2.1103858092e+06,2.1103858092e+06,1.4947866649e+06,1.4947866649e+06
2020-03-24 10:35:00,2.0852795359e+06,2.0852795359e+06,1.6071982480e+06,1.6071982480e+06
2020-03-24 10:40:00,2.2412819692e+06,2.2412819692e+06,1.5303448859e+06,1.5303448859e+06
2020-03-24 10:45:00,2.4044619166e+06,2.4044619166e+06,1.5666828027e+06,1.5666828027e+06
2020-03-24 10:50:00,2.4485575663e+06,2.4485575663e+06,1.6945188971e+06,1.6945188971e+06
2020-03-24 10:55:00,2.4990714644e+06,2.4990714644e+06,1.5656880618e+06,1.5656880618e+06
2020-03-24 11:00:00,2.5748013796e+06,2.5748013796e+06,1.6042158996e+06,1.6042158996e+06
2020-03-24 11:05:00,3.1830566203e+06,3.1830566203e+06,1.5446783756e+06,1.5446783756e+06
2020-03-24 11:10:00,3.7437655874e+06,3.7437655874e+06,1.3965468379e+06,1.3965468379e+06
2020-03-24 11:15:00,3.1933505198e+06,3.1933505198e+06,1.4098839152e+06,1.4098839152e+06
2020-03-24 11:20:00,5.2251819733e+06,5.2251819733e+06,1.4007164388e+06,1.4007164388e+06
2020-03-24 11:25:00,4.2890362170e+06,4.2890362170e+06,1.4525707379e+06,1.4525707379e+06
2020-03-24 11:30:00,3.4498852056e+06,3.4498852056e+06,1.4704940212e+06,1.4704940212e+06
2020-03-24 11:35:00,3.0999723640e+06,3.0999723640e+06,1.4465333294e+06,1.4465333294e+06
2020-03-24 11:40:00,3.1540391101e+06,3.1540391101e+06,1.4917642588e+06,1.4917642588e+06
2020-03-24 11:45:00,2.1892382575e+06,2.1892382575e+06,1.4228477198e+06,1.4228477198e+06
2020-03-24 11:50:00,2.3839647441e+06,2.3839647441e+06,1.4373784895e+06,1.4373784895e+06
2020-03-24 11:55:00,3.6234560541e+06,3.6234560541e+06,1.4118121841e+06,1.4118121841e+06
2020-03-24 12:00:00,5.0430898046e+06,5.0430898046e+06,1.4435443403e+06,1.4435443403e+06
2020-03-24 12:05:00,5.6789018100e+06,5.6789018100e+06,1.5001445397e+06,1.5001445397e+06
2020-03-24 12:10:00,2.8708240349e+06,2.8708240349e+06,1.4890949746e+06,1.4890949746e+06
2020-03-24 12:15:00,4.0227742325e+06,4.0227742325e+06,1.4148764939e+06,1.4148764939e+06
2020-03-24 12:20:00,3.3894058526e+06,3.3894058526e+06,1.4482419314e+06,1.4482419314e+06
2020-03-24 12:25:00,3.1862763756e+06,3.1862763756e+06,1.4777391573e+06,1.4777391573e+06
2020-03-24 12:30:00,2.7812036997e+06,2.7812036997e+06,1.5056615452e+06,1.5056615452e+06
2020-03-24 12:35:00,3.2461718602e+06,3.2461718602e+06,1.5285372446e+06,1.5285372446e+06
2020-03-24 12:40:00,4.1193540937e+06,4.1193540937e+06,1.4902425906e+06,1.4902425906e+06
2020-03-24 12:45:00,2.3926810353e+06,2.3926810353e+06,1.5072390121e+06,1.5072390121e+06
2020-03-24 12:50:00,2.3370441931e+06,2.3370441931e+06,1.4063284924e+06,1.4063284924e+06
2020-03-24 12:55:00,2.1844065950e+06,2.1844065950e+06,1.3879046752e+06,1.3879046752e+06
2020-03-24 13:00:00,2.3402706722e+06,2.3402706722e+06,1.4462609611e+06,1.4462609611e+06
2020-03-24 13:05:00,2.4936941149e+06,2.4936941149e+06,1.3874460073e+06,1.3874460073e+06
2020-03-24 13:10:00,2.4478913045e+06,2.4478913045e+06,1.4256294522e+06,1.4256294522e+06
2020-03-24 13:15:00,2.8725806049e+06,2.8725806049e+06,1.5101893366e+06,1.5101893366e+06
2020-03-24 13:20:00,2.2853878235e+06,2.2853878235e+06,1.5098889331e+06,1.5098889331e+06
2020-03-24 13:25:00,2.2171734503e+06,2.2171734503e+06,1.4319575168e+06,1.4319575168e+06
2020-03-24 13:30:00,2.0567933396e+06,2.0567933396e+06,1.3905909710e+06,1.3905909710e+06
2020-03-24 13:35:00,2.1142021420e+06,2.1142021420e+06,1.4251324185e+06,1.4251324185e+06
2020-03-24 13:40:00,2.7740980956e+06,2.7740980956e+06,1.3948816601e+06,1.3948816601e+06
2020-03-24 13:45:00,2.3891173627e+06,2.3891173627e+06,1.4321703141e+06,1.4321703141e+06
2020-03-24 13:50:00,2.6293314846e+06,2.6293314846e+06,1.4887866203e+06,1.4887866203e+06
2020-03-24 13:55:00,2.0940988629e+06,2.0940988629e+06,1.5290442997e+06,1.5290442997e+06
2020-03-24 14:00:00,1.9543720273e+06,1.9543720273e+06,1.4637907297e+06,1.4637907297e+06
2020-03-24 14:05:00,2.1836845970e+06,2.1836845970e+06,1.4027270652e+06,1.4027270652e+06
2020-03-24 14:10:00,4.2926609504e+06,4.2926609504e+06,1.4151390946e+06,1.4151390946e+06
2020-03-24 14:15:00,5.5291660380e+06,5.5291660380e+06,1.4283721740e+06,1.4283721740e+06
2020-03-24 14:20:00,4.5037149081e+06,4.5037149081e+06,1.5922934891e+06,1.5922934891e+06
2020-03-24 14:25:00,2.2745965801e+06,2.2745965801e+06,1.4770939442e+06,1.4770939442e+06
2020-03-24 14:30:00,2.2991466341e+06,2.2991466341e+06,1.5995008123e+06,1.5995008123e+06
2020-03-24 14:35:00,2.2987843561e+06,2.2987843561e+06,1.4464308306e+06,1.4464308306e+06
2020-03-24 14:40:00,2.5757442899e+06,2.5757442899e+06,1.4165460893e+06,1.4165460893e+06
2020-03-24 14:45:00,2.0770546471e+06,2.0770546471e+06,1.4578530577e+06,1.4578530577e+06
2020-03-24 14:50:00,2.1413821410e+06,2.1413821410e+06,1.4625458100e+06,1.4625458100e+06
2020-03-24 14:55:00,1.9647152921e+06,1.9647152921e+06,1.4207230485e+06,1.4207230485e+06
2020-03-24 15:00:00,1.8505604475e+06,1.8505604475e+06,1.4055318301e+06,1.4055318301e+06
2020-03-24 15:05:00,2.5266607051e+06,2.5266607051e+06,1.5001269346e+06,1.5001269346e+06
2020-03-24 15:10:00,2.2298569769e+06,2.2298569769e+06,1.4249083357e+06,1.4249083357e+06
2020-03-24 15:15:00,2.8274581190e+06,2.8274581190e+06,1.3998539764e+06,1.3998539764e+06
2020-03-24 15:20:00,2.6326840937e+06,2.6326840937e+06,1.4431388034e+06,1.4431388034e+06
2020-03-24 15:25:00,2.5849328691e+06,2.5849328691e+06,1.4842455180e+06,1.4842455180e+06
2020-03-24 15:30:00,2.4752362518e+06,2.4752362518e+06,1.4312323139e+06,1.4312323139e+06
2020-03-24 15:35:00,2.0943296858e+06,2.0943296858e+06,1.4297609077e+06,1.4297609077e+06
2020-03-24 15:40:00,1.9187959002e+06,1.9187959002e+06,1.4962367714e+06,1.4962367714e+06
2020-03-24 15:45:00,2.0334264761e+06,2.0334264761e+06,1.4601136144e+06,1.4601136144e+06
2020-03-24 15:50:00,2.3210992274e+06,2.3210992274e+06,1.7931577761e+06,1.7931577761e+06
2020-03-24 15:55:00,2.7214269750e+06,2.7214269750e+06,1.8273693639e+06,1.8273693639e+06
2020-03-24 16:00:00,3.7089173574e+06,3.7089173574e+06,1.4483185566e+06,1.4483185566e+06
2020-03-24 16:05:00,3.0459603390e+06,3.0459603390e+06,1.5205775445e+06,1.5205775445e+06
2020-03-24 16:10:00,3.2729848470e+06,3.2729848470e+06,1.5258697132e+06,1.5258697132e+06
2020-03-24 16:15:00,4.5253892124e+06,4.5253892124e+06,1.6487565441e+06,1.6487565441e+06
2020-03-24 16:20:00,8.4223705347e+06,8.4223705347e+06,1.6572110531e+06,1.6572110531e+06
2020-03-24 16:25:00,7.6755819015e+06,7.6755819015e+06,1.6826748467e+06,1.6826748467e+06
2020-03-24 16:30:00,6.9672888394e+06,6.9672888394e+06,1.7687289128e+06,1.7687289128e+06
2020-03-24 16:35:00,7.8682583553e+06,7.8682583553e+06,1.6216205999e+06,1.6216205999e+06
2020-03-24 16:40:00,7.4074243483e+06,7.4074243483e+06,1.5936760987e+06,1.5936760987e+06
2020-03-24 16:45:00,3.9278244987e+06,3.9278244987e+06,1.5616178661e+06,1.5616178661e+06
2020-03-24 16:50:00,4.2705063040e+06,4.2705063040e+06,1.6436792567e+06,1.6436792567e+06
2020-03-24 16:55:00,3.2417774270e+06,3.2417774270e+06,1.6603559154e+06,1.6603559154e+06
2020-03-24 17:00:00,4.2781035700e+06,4.2781035700e+06,1.7079071637e+06,1.7079071637e+06
2020-03-24 17:05:00,3.4979863835e+06,3.4979863835e+06,1.6106640288e+06,1.6106640288e+06
2020-03-24 17:10:00,3.3322020987e+06,3.3322020987e+06,1.6394998101e+06,1.6394998101e+06
2020-03-24 17:15:00,3.1823101700e+06,3.1823101700e+06,1.7181045266e+06,1.7181045266e+06
2020-03-24 17:20:00,2.8638201207e+06,2.8638201207e+06,1.7295312423e+06,1.7295312423e+06
2020-03-24 17:25:00,3.0468150652e+06,3.0468150652e+06,1.6574586000e+06,1.6574586000e+06
2020-03-24 17:30:00,2.4521842428e+06,2.4521842428e+06,1.5000521296e+06,1.5000521296e+06
2020-03-24 17:35:00,2.5318221442e+06,2.5318221442e+06,1.5982887456e+06,1.5982887456e+06
2020-03-24 17:40:00,2.5231366545e+06,2.5231366545e+06,1.5191579196e+06,1.5191579196e+06
2020-03-24 17:45:00,2.7423668601e+06,2.7423668601e+06,1.5167296524e+06,1.5167296524e+06
2020-03-24 17:50:00,2.5488161338e+06,2.5488161338e+06,1.5461702893e+06,1.5461702893e+06
2020-03-24 17:55:00,2.8819796003e+06,2.8819796003e+06,1.4587544580e+06,1.4587544580e+06
2020-03-24 18:00:00,2.8442504759e+06,2.8442504759e+06,1.6295960919e+06,1.6295960919e+06
2020-03-24 18:05:00,3.1115782367e+06,3.1115782367e+06,1.5182637383e+06,1.5182637383e+06
2020-03-24 18:10:00,4.3142443029e+06,4.3142443029e+06,1.6611436340e+06,1.6611436340e+06
2020-03-24 18:15:00,4.6261468188e+06,4.6261468188e+06,1.6313925227e+06,1.6313925227e+06
2020-03-24 18:20:00,2.4309212565e+06,2.4309212565e+06,1.5871520825e+06,1.5871520825e+06
2020-03-24 18:25:00,6.0595428746e+06,6.0595428746e+06,1.5815358246e+06,1.5815358246e+06
2020-03-24 18:30:00,5.4050367271e+06,5.4050367271e+06,1.5129156252e+06,1.5129156252e+06
2020-03-24 18:35:00,5.3312165109e+06,5.3312165109e+06,1.6166452985e+06,1.6166452985e+06
2020-03-24 18:40:00,5.5633167868e+06,5.5633167868e+06,1.5761673968e+06,1.5761673968e+06
2020-03-24 18:45:00,6.3845078196e+06,6.3845078196e+06,1.5227136949e+06,1.5227136949e+06
2020-03-24 18:50:00,5.5994357317e+06,5.5994357317e+06,1.5614014470e+06,1.5614014470e+06
